BlowingBubbles_416x240_50_qp37_60fr_vtm_out,30.1586,35.9175,37.3704,31.3822,185.8000,1658.519
Cactus_1920x1080_50_qp22_60fr_vtm_out,38.6760,40.0282,43.6394,39.3116,16690.5800,50516.878
Cactus_1920x1080_50_qp27_60fr_vtm_out,37.0818,39.2739,42.2239,37.9251,5173.0800,27515.257
Cactus_1920x1080_50_qp32_60fr_vtm_out,35.3953,38.6600,40.9394,36.3844,2415.4000,22534.499
Cactus_1920x1080_50_qp37_60fr_vtm_out,33.3165,37.9426,39.7290,34.4684,1192.5733,12657.006
FourPeople_1280x720_60_qp22_60fr_vtm_out,43.3382,47.4970,49.0697,44.4095,2307.2640,8340.688
FourPeople_1280x720_60_qp27_60fr_vtm_out,41.8010,45.9756,47.5549,42.8869,1050.6880,5041.302
FourPeople_1280x720_60_qp32_60fr_vtm_out,39.8084,44.5643,46.0524,40.9665,606.3440,3406.990
FourPeople_1280x720_60_qp37_60fr_vtm_out,37.2699,43.0519,44.4583,38.5420,359.6480,2320.247
Johnny_1280x720_60_qp22_60fr_vtm_out,43.3176,48.8407,49.6358,44.5122,1962.5120,9682.071
Johnny_1280x720_60_qp27_60fr_vtm_out,42.2709,47.5748,48.3689,43.4578,782.9680,5172.077
Johnny_1280x720_60_qp32_60fr_vtm_out,40.8917,46.2103,46.9735,42.0816,396.2560,3161.852
Johnny_1280x720_60_qp37_60fr_vtm_out,39.0337,44.6912,45.4345,40.2623,225.1680,1930.883
Kimono_1920x1080_24_qp22_60fr_vtm_out,42.2897,43.3972,45.3433,42.8049,5368.5824,63665.841
Kimono_1920x1080_24_qp27_60fr_vtm_out,40.1718,42.0620,43.6512,40.8128,2239.6608,38540.986
Kimono_1920x1080_24_qp32_60fr_vtm_out,37.7699,41.0147,42.4350,38.6240,1112.5248,25090.313
Kimono_1920x1080_24_qp37_60fr_vtm_out,35.1691,40.1676,41.5970,36.2539,548.2752,15219.840
ParkScene_1920x1080_24_qp22_60fr_vtm_out,40.3262,42.4214,43.9952,41.0095,6884.2112,41099.737
ParkScene_1920x1080_24_qp27_60fr_vtm_out,37.8522,40.9298,41.9045,38.6824,2807.9136,24980.425
ParkScene_1920x1080_24_qp32_60fr_vtm_out,35.3589,39.6039,40.4680,36.3700,1271.6320,16997.699
ParkScene_1920x1080_24_qp37_60fr_vtm_out,32.9019,38.4732,39.5775,34.0966,573.2000,11306.977
PartyScene_832x480_50_qp22_60fr_vtm_out,38.7110,41.4849,42.2850,39.2905,7771.6733,12704.132
PartyScene_832x480_50_qp27_60fr_vtm_out,34.9972,39.1668,39.7353,35.8361,3637.1267,7540.729
PartyScene_832x480_50_qp32_60fr_vtm_out,31.7900,37.5324,37.8523,32.8661,1812.1667,7805.833
PartyScene_832x480_50_qp37_60fr_vtm_out,28.8615,36.1906,36.2859,30.1227,883.6267,3920.630
PeopleOnStreet_2560x1600_30_crop_qp22_60fr_vtm_out,40.7980,45.2313,44.9485,41.6576,27699.2120,111450.497
PeopleOnStreet_2560x1600_30_crop_qp27_60fr_vtm_out,37.7691,43.5244,43.8033,38.8806,12438.1040,81223.575
PeopleOnStreet_2560x1600_30_crop_qp32_60fr_vtm_out,35.0515,42.2018,42.8679,36.3443,6514.4280,66324.225
PeopleOnStreet_2560x1600_30_crop_qp37_60fr_vtm_out,32.2263,41.1378,42.0143,33.6553,3468.0640,47515.294
RaceHorses_416x240_30_qp22_60fr_vtm_out,39.6456,41.7715,42.2259,40.1247,1156.8160,3531.481
RaceHorses_416x240_30_qp27_60fr_vtm_out,35.7001,39.4409,39.7770,36.4963,557.6000,2622.472
RaceHorses_416x240_30_qp32_60fr_vtm_out,32.3475,37.7079,37.9086,33.4201,279.2120,2037.645
RaceHorses_416x240_30_qp37_60fr_vtm_out,29.4687,36.2969,36.3575,30.7292,135.6520,1454.068
RaceHorses_832x480_30_qp22_60fr_vtm_out,38.9886,41.2318,42.3362,39.4848,4928.7720,17369.891
RaceHorses_832x480_30_qp27_60fr_vtm_out,35.4549,39.2676,40.4545,36.3009,1986.2440,17937.672
RaceHorses_832x480_30_qp32_60fr_vtm_out,32.6821,37.7667,39.0526,33.7800,945.8880,9167.789
RaceHorses_832x480_30_qp37_60fr_vtm_out,29.9401,36.6005,37.7939,31.2318,451.0920,6061.435
Traffic_2560x1600_30_crop_qp22_60fr_vtm_out,42.2626,41.6719,44.5786,42.4009,11164.1400,78288.891
Traffic_2560x1600_30_crop_qp27_60fr_vtm_out,39.8334,40.2210,42.9160,40.2481,4406.3800,49081.427
Traffic_2560x1600_30_crop_qp32_60fr_vtm_out,37.4700,39.1435,41.6095,38.1760,2131.6480,36353.084
Traffic_2560x1600_30_crop_qp37_60fr_vtm_out,34.9563,38.0963,40.4187,35.9263,1097.5680,24312.259
