Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.08  23041.31    18.32 61502753     0.00     0.00  av1_get_crc32c_value_c
  0.08  23059.34    18.03  5471242     0.00     0.00  diffwtd_mask_d16
  0.07  23077.19    17.85 335115384     0.00     0.00  av1_fidentity16_c
  0.07  23094.82    17.63 488565820     0.00     0.00  av1_xform_quant
  0.07  23112.33    17.51 3609523658     0.00     0.00  clamp
  0.07  23128.79    16.46 268818688     0.00     0.00  av1_iidentity16_c
  0.06  23144.31    15.52 42351118     0.00     0.00  find_tx_size_rd_info
  0.06  23159.02    14.72 2106520815     0.00     0.00  get_coeff_cost_general
  0.06  23173.12    14.10 757015834     0.00     0.00  aom_upsampled_pred_c
  0.05  23186.06    12.94 218106990     0.00     0.00  build_inter_predictors
  0.05  23198.70    12.64 448947226     0.00     0.00  model_rd_with_curvfit
  0.05  23211.26    12.56 37358913     0.00     0.00  av1_find_best_sub_pixel_tree
  0.05  23223.63    12.37 614810208     0.00     0.00  av1_iidentity8_c
  0.05  23235.97    12.34  4869417     0.00     0.00  cdef_filter_block_c
  0.05  23247.37    11.40 366189637     0.00     0.00  get_txh_idx
  0.05  23258.35    10.99 2275782115     0.00     0.00  get_lower_levels_ctx_eob
  0.04  23268.89    10.54 991157430     0.00     0.00  clamp64
  0.04  23279.21    10.32 2327099772     0.00     0.00  get_coeff_cost_eob
  0.04  23289.19     9.98 5892030100     0.00     0.00  cospi_arr
  0.04  23299.15     9.96 47561038     0.00     0.00  aom_get_blk_sse_sum_c
  0.04  23308.73     9.58 7431245760     0.00     0.00  range_check_value
  0.04  23317.95     9.22 1869856128     0.00     0.00  constrain
  0.04  23327.00     9.05 358045999     0.00     0.00  dist_block_px_domain
  0.04  23336.02     9.03 371622280     0.00     0.00  av1_fadst4_new
  0.04  23344.74     8.72  9140214     0.00     0.00  av1_wedge_compute_delta_squares_c
  0.04  23353.40     8.66 2740664672     0.00     0.00  clip_pixel
  0.04  23362.03     8.63 366189637     0.00     0.00  av1_highbd_inv_txfm_add_c
  0.04  23370.58     8.56 497133640     0.00     0.00  av1_get_fwd_txfm_cfg
  0.03  23378.60     8.02 18280428     0.00     0.00  aom_sum_squares_i16_c
  0.03  23386.34     7.74      174     0.04     0.04  aom_nonmax_suppression
  0.03  23393.70     7.36 37319794     0.00     0.00  av1_nn_softmax
  0.03  23400.83     7.13 37259404     0.00     0.00  prune_tx_2D
  0.03  23407.91     7.08 28129077     0.00     0.00  av1_refining_search_8p_c
  0.03  23414.97     7.06 13444737     0.00     0.00  av1_diamond_search_sad_c
  0.03  23422.02     7.06 366189637     0.00     0.00  av1_get_inv_txfm_cfg
  0.03  23428.83     6.81 293418216     0.00     0.00  av1_iadst4_new
  0.03  23435.61     6.79 34915778     0.00     0.00  av1_get_nz_map_contexts_c
  0.03  23442.30     6.69                             intra_mode_to_tx_type
  0.03  23448.96     6.66 450014780     0.00     0.00  av1_optimize_b
  0.03  23455.58     6.62 497133640     0.00     0.00  av1_highbd_fwd_txfm
  0.03  23462.19     6.61 448947198     0.00     0.00  av1_model_rd_curvfit
  0.03  23468.75     6.56 994267280     0.00     0.00  fwd_txfm_type_to_func
  0.03  23475.30     6.55 3060320216     0.00     0.00  get_msb
  0.03  23481.79     6.50 379084255     0.00     0.00  av1_get_tx_type
  0.03  23488.26     6.47 763951688     0.00     0.00  upsampled_pref_error
  0.03  23494.63     6.37 455513354     0.00     0.00  get_tx_type_cost
  0.03  23500.97     6.34 309166924     0.00     0.00  av1_fdct4_new
  0.03  23507.13     6.16 371768271     0.00     0.00  av1_convolve_2d_copy_sr_c
  0.03  23513.26     6.13 897894396     0.00     0.00  interp_cubic
  0.02  23518.88     5.62 66575736     0.00     0.00  av1_fidentity32_c
  0.02  23524.41     5.54 233714176     0.00     0.00  av1_idct4_new
  0.02  23529.95     5.54 244475115     0.00     0.00  model_rd_for_sb_with_curvfit
  0.02  23535.42     5.48 3885383948     0.00     0.00  range_check_value
  0.02  23540.71     5.29 732379274     0.00     0.00  inv_txfm_type_to_func
  0.02  23545.65     4.94 897527170     0.00     0.00  av1_get_ext_tx_set_type
  0.02  23550.48     4.83 108358977     0.00     0.00  get_txb_ctx
  0.02  23555.16     4.68 1231338482     0.00     0.00  mv_cost
  0.02  23559.75     4.59 920000572     0.00     0.00  av1_get_tx_scale
  0.02  23564.32     4.57 489168392     0.00     0.00  av1_get_ext_tx_set_type
  0.02  23568.85     4.53 56256016     0.00     0.00  av1_iidentity32_c
  0.02  23573.34     4.49 425870279     0.00     0.00  av1_convolve_2d_facade
  0.02  23577.82     4.48 191342378     0.00     0.00  get_lower_levels_ctx_general
  0.02  23582.30     4.48  2747503     0.00     0.00  smooth_predictor
  0.02  23586.65     4.35 398446357     0.00     0.00  clamp_mv_to_umv_border_sb
  0.02  23590.91     4.26 366189637     0.00     0.00  av1_get_ext_tx_set_type
  0.02  23595.09     4.18 10798024     0.00     0.00  av1_block_error_c
  0.02  23599.26     4.17 736865960     0.00     0.00  get_txb_dimensions
  0.02  23603.42     4.16 1528561408     0.00     0.00  sign
  0.02  23607.54     4.12 191342378     0.00     0.00  update_coeff_general
  0.02  23611.59     4.06  3989777     0.00     0.00  av1_filter_intra_predictor_c
  0.02  23615.50     3.91 607486785     0.00     0.00  is_comp_rd_match
  0.02  23619.38     3.88 366189637     0.00     0.00  av1_inverse_transform_block
  0.02  23623.17     3.79 450014780     0.00     0.00  av1_quantize_fp_facade
  0.02  23626.96     3.79 398446357     0.00     0.00  calc_subpel_params
  0.02  23630.69     3.73 505268261     0.00     0.00  av1_get_ext_tx_set_type
  0.02  23634.35     3.67 80986172     0.00     0.00  interpolation_filter_rd
  0.01  23637.90     3.55 1252006691     0.00     0.00  is_cur_buf_hbd
  0.01  23641.44     3.54                             range_check_value
  0.01  23644.90     3.46                             intra_mode_to_tx_type
  0.01  23648.35     3.45 22788547     0.00     0.00  handle_inter_mode
  0.01  23651.78     3.44 259450296     0.00     0.00  get_conv_params_no_round
  0.01  23655.19     3.41   507149     0.00     0.05  av1_rd_pick_inter_mode_sb
  0.01  23658.56     3.37 864821760     0.00     0.00  error_measure
  0.01  23661.85     3.29 497133640     0.00     0.00  get_flip_cfg
  0.01  23665.14     3.29 358045999     0.00     0.00  pixel_dist_visible_only
  0.01  23668.42     3.28 358045999     0.00     0.00  pixel_dist
  0.01  23671.58     3.16 1080948119     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  23674.72     3.15 828612832     0.00     0.00  mv_err_cost
  0.01  23677.81     3.09 16524041     0.00     0.00  find_tx_size_rd_records
  0.01  23680.86     3.06 425870279     0.00     0.00  av1_make_inter_predictor
  0.01  23683.88     3.02   974985     0.00     0.00  av1_inv_txfm2d_add_32x8_c
  0.01  23686.89     3.01 89379287     0.00     0.00  av1_nn_output_prec_reduce
  0.01  23689.81     2.92 42701121     0.00     0.00  select_tx_block
  0.01  23692.66     2.85 425870279     0.00     0.00  inter_predictor
  0.01  23695.51     2.85  9140214     0.00     0.00  pick_wedge
  0.01  23698.35     2.84 540279808     0.00     0.00  aom_convolve8_horiz_c
  0.01  23701.18     2.84 366189637     0.00     0.00  get_flip_cfg
  0.01  23704.01     2.83 234896394     0.00     0.00  av1_dist_wtd_comp_weight_assign
  0.01  23706.78     2.77 26379045     0.00     0.00  masked_compound_type_rd
  0.01  23709.54     2.76 20158283     0.00     0.00  motion_mode_rd
  0.01  23712.27     2.73 13622363     0.00     0.00  compound_type_rd
  0.01  23714.96     2.69   898126     0.00     0.00  av1_calc_frame_error_c
  0.01  23717.64     2.68 1857182222     0.00     0.00  av1_get_adjusted_tx_size
  0.01  23720.30     2.66 540668311     0.00     0.00  aom_convolve8_vert_c
  0.01  23722.89     2.59 228374025     0.00     0.00  build_inter_predictors_for_plane
  0.01  23725.45     2.56                             intra_mode_to_tx_type
  0.01  23727.98     2.53 28906721     0.00     0.00  build_intra_predictors
  0.01  23730.48     2.50   229558     0.00     0.00  cfl_store_block
  0.01  23732.96     2.49 366189637     0.00     0.00  init_txfm_param
  0.01  23735.44     2.48 1231338482     0.00     0.00  av1_get_mv_joint
  0.01  23737.92     2.48 449199505     0.00     0.00  get_ext_tx_types
  0.01  23740.35     2.43 743022606     0.00     0.00  pre
  0.01  23742.65     2.31  9847459     0.00     0.00  build_smooth_interintra_mask
  0.01  23744.94     2.29 617598125     0.00     0.00  is_mv_in
  0.01  23747.18     2.24 675277253     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  23749.41     2.23 425870279     0.00     0.00  av1_init_inter_params
  0.01  23751.63     2.22 255169722     0.00     0.00  calculate_sse
  0.01  23753.81     2.18 425870279     0.00     0.00  revert_scale_extra_bits
  0.01  23755.98     2.17 68800570     0.00     0.00  block_rd_txfm
  0.01  23758.15     2.17 459282468     0.00     0.00  get_txsize_entropy_ctx
  0.01  23760.27     2.12 488565820     0.00     0.00  av1_get_max_eob
  0.01  23762.39     2.12 140115700     0.00     0.00  av1_fidentity4_c
  0.01  23764.51     2.12 57909985     0.00     0.00  av1_foreach_transformed_block_in_plane
  0.01  23766.62     2.11 366189637     0.00     0.00  inv_txfm2d_add_facade
  0.01  23768.73     2.11 13622363     0.00     0.00  find_comp_rd_in_stats
  0.01  23770.77     2.05  4683557     0.00     0.00  joint_motion_search
  0.01  23772.80     2.03 258371914     0.00     0.00  is_eligible_distance
  0.01  23774.78     1.98 273709076     0.00     0.00  aom_comp_mask_upsampled_pred_c
  0.01  23776.76     1.98 119662886     0.00     0.00  get_qc_dqc_low
  0.01  23778.72     1.96 362408078     0.00     0.00  set_dc_sign
  0.01  23780.67     1.95 383818875     0.00     0.00  is_global_mv_block
  0.01  23782.61     1.94 344890539     0.00     0.00  av1_merge_rd_stats
  0.01  23784.49     1.88 404167136     0.00     0.00  aom_variance8x8_c
  0.01  23786.32     1.84 21694727     0.00     0.00  interpolation_filter_search
  0.01  23788.14     1.82 781225683     0.00     0.00  is_cur_buf_hbd
  0.01  23789.94     1.80 915646351     0.00     0.00  clamp
  0.01  23791.73     1.79 664733537     0.00     0.00  av1_invalid_rd_stats
  0.01  23793.52     1.79 851740558     0.00     0.00  av1_get_interp_filter_params_with_block_size
  0.01  23795.28     1.76 20246543     0.00     0.00  calc_interp_skip_pred_flag
  0.01  23797.02     1.74 91569992     0.00     0.00  av1_iidentity4_c
  0.01  23798.75     1.73 447742770     0.00     0.00  get_ext_tx_set
  0.01  23800.47     1.73 138981440     0.00     0.00  set_blk_skip
  0.01  23802.19     1.72 42545024     0.00     0.00  try_tx_block_no_split
  0.01  23803.91     1.72 371992156     0.00     0.00  av1_init_warp_params
  0.01  23805.62     1.71 798418733     0.00     0.00  clamp
  0.01  23807.32     1.70 247001931     0.00     0.00  highbd_fwd_txfm_8x8
  0.01  23809.01     1.69 47180587     0.00     0.00  txfm_yrd
  0.01  23810.68     1.67                             aom_highbd_convolve_copy_c
  0.01  23812.34     1.66 22996177     0.00     0.00  txfm_search
  0.01  23813.95     1.61 1080948119     0.00     0.00  get_filter_offset
  0.01  23815.56     1.61 228374025     0.00     0.00  is_chroma_reference
  0.01  23817.14     1.59 374688602     0.00     0.00  mvsad_err_cost
  0.01  23818.68     1.54 123650239     0.00     0.00  pixel_diff_dist
  0.01  23820.17     1.49 17844082     0.00     0.00  select_tx_size_and_type
  0.01  23821.65     1.48 640117678     0.00     0.00  av1_init_rd_stats
  0.01  23823.12     1.47  2606975     0.00     0.00  av1_dr_prediction_z2_c
  0.01  23824.58     1.46 497133640     0.00     0.00  av1_fwd_txfm
  0.01  23826.04     1.46 392976755     0.00     0.00  get_buf_from_mv
  0.01  23827.50     1.46 10830379     0.00     0.00  setup_ref_mv_list
  0.01  23828.96     1.46                             aom_highbd_lpf_vertical_14_dual_c
  0.01  23830.41     1.45 1486045212     0.00     0.00  sp
  0.01  23831.86     1.45 29519352     0.00     0.00  get_plane_type
  0.01  23833.31     1.45  5526102     0.00     0.00  aom_blend_a64_hmask_c
  0.01  23834.75     1.45 398446357     0.00     0.00  clamp_mv
  0.01  23836.19     1.44 20246543     0.00     0.00  fast_dual_interp_filter_rd
  0.01  23837.61     1.42 239176206     0.00     0.00  av1_get_txb_size_index
  0.01  23839.01     1.40 852310016     0.00     0.00  clip_pixel
  0.01  23840.40     1.39 366189637     0.00     0.00  get_txw_idx
  0.01  23841.78     1.39 217321420     0.00     0.00  update_skip
  0.01  23843.13     1.35      145     0.01     0.17  av1_determine_correspondence
  0.01  23844.48     1.35 757015834     0.00     0.00  av1_is_scaled
  0.01  23845.83     1.35 102680899     0.00     0.00  get_switchable_rate
  0.01  23847.17     1.34 499509235     0.00     0.00  av1_get_adjusted_tx_size
  0.01  23848.51     1.34 289979860     0.00     0.00  get_plane_block_size
  0.01  23849.84     1.33 70211079     0.00     0.00  av1_subtract_plane
  0.01  23851.16     1.32 490486270     0.00     0.00  get_txb_bwl
  0.01  23852.47     1.31 490486270     0.00     0.00  get_txb_high
  0.01  23853.76     1.29 51975150     0.00     0.00  av1_make_masked_inter_predictor
  0.01  23855.04     1.29        1     1.29     1.29  av1_get_global_headers
  0.01  23856.30     1.26 497133640     0.00     0.00  av1_lowbd_fwd_txfm_c
  0.01  23857.54     1.24 145535005     0.00     0.00  restore_dst_buf
  0.01  23858.78     1.24 219096452     0.00     0.00  get_br_cost_with_diff
  0.01  23860.02     1.24 19055333     0.00     0.00  predict_skip_flag
  0.01  23861.24     1.22 757015834     0.00     0.00  av1_get_filter
  0.01  23862.45     1.21 757015834     0.00     0.00  is_intrabc_block
  0.01  23863.66     1.21 22542395     0.00     0.00  pick_tx_size_type_yrd
  0.00  23864.85     1.19 81925636     0.00     0.00  av1_get_pred_context_switchable_interp
  0.00  23866.03     1.18 870571916     0.00     0.00  is_inter_block
  0.00  23867.19     1.16 241741088     0.00     0.00  av1_allow_warp
  0.00  23868.35     1.16 38434574     0.00     0.00  estimate_yrd_for_sb
  0.00  23869.50     1.15 247001931     0.00     0.00  av1_fwd_txfm2d_8x8_c
  0.00  23870.65     1.15 165207684     0.00     0.00  aom_variance16x8_c
  0.00  23871.79     1.15 131477625     0.00     0.00  update_txk_array
  0.00  23872.93     1.14 314010259     0.00     0.00  av1_get_contiguous_soft_mask
  0.00  23874.06     1.13 442988633     0.00     0.00  is_cur_buf_hbd
  0.00  23875.16     1.11   507149     0.00     0.00  init_inter_mode_search_state
  0.00  23876.26     1.10 38518333     0.00     0.00  inter_mode_search_order_independent_skip
  0.00  23877.34     1.08 14769897     0.00     0.00  get_mean_dev_features
  0.00  23878.41     1.07 57776640     0.00     0.00  txfm_rd_in_plane
  0.00  23879.40     0.99     2250     0.00     0.00  search_one_dual
  0.00  23880.38     0.98 197392506     0.00     0.00  get_plane_block_size
  0.00  23881.36     0.98 89725611     0.00     0.00  txfm_partition_context
  0.00  23882.33     0.97  8527273     0.00     0.00  av1_filter_intra_edge_c
  0.00  23883.30     0.97 77203897     0.00     0.00  get_plane_block_size
  0.00  23884.26     0.96 445487837     0.00     0.00  av1_quantize_fp_c
  0.00  23885.19     0.94 455570492     0.00     0.00  get_txb_wide
  0.00  23886.13     0.94 1080948119     0.00     0.00  get_filter_base
  0.00  23887.06     0.93 42545024     0.00     0.00  tx_type_rd
  0.00  23887.99     0.93 28906721     0.00     0.00  av1_predict_intra_block
  0.00  23888.91     0.92 19151635     0.00     0.00  find_mb_rd_info
  0.00  23889.82     0.91 203614589     0.00     0.00  av1_enc_build_inter_predictor
  0.00  23890.73     0.91 497133640     0.00     0.00  set_flip_cfg
  0.00  23891.63     0.90  8717826     0.00     0.00  try_tx_block_split
  0.00  23892.52     0.89 455552506     0.00     0.00  set_levels
  0.00  23893.41     0.89 167885561     0.00     0.00  aom_variance8x16_c
  0.00  23894.30     0.89 131157763     0.00     0.00  av1_get_skip_context
  0.00  23895.18     0.89 104563786     0.00     0.00  get_relative_dist
  0.00  23896.06     0.88 371622280     0.00     0.00  sinpi_arr
  0.00  23896.93     0.87 77100832     0.00     0.00  get_dev
  0.00  23897.80     0.87 757015834     0.00     0.00  av1_is_valid_scale
  0.00  23898.67     0.87 489342174     0.00     0.00  is_inter_block
  0.00  23899.54     0.87  2405942     0.00     0.00  av1_dr_prediction_z1_c
  0.00  23900.40     0.86 379084255     0.00     0.00  get_plane_type
  0.00  23901.26     0.86 497133640     0.00     0.00  get_rect_tx_log_ratio
  0.00  23902.12     0.86  3290569     0.00     0.00  aom_blend_a64_vmask_c
  0.00  23902.98     0.86 12532100     0.00     0.00  compound_single_motion_search
  0.00  23903.84     0.86 23465110     0.00     0.00  add_tpl_ref_mv
  0.00  23904.70     0.86 163608238     0.00     0.00  get_br_cost
  0.00  23905.54     0.85 455906202     0.00     0.00  get_default_scan
  0.00  23906.38     0.84 160177986     0.00     0.00  av1_highbd_inv_txfm_add_8x8_c
  0.00  23907.22     0.84 92493208     0.00     0.00  av1_set_txb_context
  0.00  23908.05     0.83 27890506     0.00     0.00  txfm_partition_update
  0.00  23908.88     0.83 33251097     0.00     0.00  ref_mv_idx_early_breakout
  0.00  23909.71     0.83 13357912     0.00     0.00  pick_interinter_seg
  0.00  23910.52     0.81 425870279     0.00     0.00  has_scale
  0.00  23911.33     0.81 57808088     0.00     0.00  clamp_mv_to_umv_border_sb
  0.00  23912.13     0.81 160962107     0.00     0.00  interp_model_rd_eval
  0.00  23912.93     0.80 160177986     0.00     0.00  av1_inv_txfm2d_add_8x8_c
  0.00  23913.73     0.80 79524658     0.00     0.00  is_global_mv_block
  0.00  23914.53     0.80 32759552     0.00     0.00  build_cur_mv
  0.00  23915.32     0.79 269179083     0.00     0.00  is_eligible_point
  0.00  23916.11     0.79 55580069     0.00     0.00  is_nontrans_global_motion
  0.00  23916.89     0.78 155821344     0.00     0.00  clamp
  0.00  23917.66     0.77 784808324     0.00     0.00  is_inter_block
  0.00  23918.43     0.77 119179793     0.00     0.00  aom_variance16x16_c
  0.00  23919.20     0.77 110161198     0.00     0.00  av1_broadcast_interp_filter
  0.00  23919.97     0.77 50823610     0.00     0.00  get_this_mv
  0.00  23920.73     0.76 488565820     0.00     0.00  get_default_scan
  0.00  23921.49     0.76 398446357     0.00     0.00  av1_is_scaled
  0.00  23922.24     0.75 71212040     0.00     0.00  av1_get_ref_mv
  0.00  23922.98     0.75 23589376     0.00     0.00  scan_col_mbmi
  0.00  23923.72     0.74 62200197     0.00     0.00  get_drl_cost
  0.00  23924.45     0.73 366189637     0.00     0.00  get_rect_tx_log_ratio
  0.00  23925.18     0.73  1212991     0.00     0.00  obmc_diamond_search_sad
  0.00  23925.90     0.73 12283328     0.00     0.00  init_rd_record_tree
  0.00  23926.62     0.72 366189637     0.00     0.00  set_flip_cfg
  0.00  23927.34     0.72 22727193     0.00     0.00  scan_row_mbmi
  0.00  23928.05     0.71 488565820     0.00     0.00  get_scan
  0.00  23928.74     0.70 85708181     0.00     0.00  inter_mode_compatible_skip
  0.00  23929.43     0.69 22788547     0.00     0.00  ref_mv_idx_to_search
  0.00  23930.10     0.67 366189637     0.00     0.00  av1_get_max_eob
  0.00  23930.77     0.67  1073549     0.00     0.00  smooth_h_predictor
  0.00  23931.43     0.66 157800626     0.00     0.00  get_ref_filter_type
  0.00  23932.08     0.65 293418216     0.00     0.00  sinpi_arr
  0.00  23932.73     0.65 77203897     0.00     0.00  get_entropy_contexts_plane
  0.00  23933.38     0.65 76827840     0.00     0.00  paeth_predictor_single
  0.00  23934.03     0.65 19583590     0.00     0.00  aom_sad4x8x4d_c
  0.00  23934.67     0.64 576354691     0.00     0.00  is_cur_buf_hbd
  0.00  23935.31     0.64 325413086     0.00     0.00  has_second_ref
  0.00  23935.95     0.64 32684757     0.00     0.00  av1_mode_context_analyzer
  0.00  23936.58     0.63 131166180     0.00     0.00  get_single_mode
  0.00  23937.20     0.62                             select_tx_mode
  0.00  23937.82     0.62 13622363     0.00     0.00  compute_valid_comp_types
  0.00  23938.44     0.62 14769897     0.00     0.00  ml_predict_tx_split
  0.00  23939.06     0.62 27423922     0.00     0.00  av1_build_inter_predictor
  0.00  23939.67     0.61 77203897     0.00     0.00  av1_get_entropy_contexts
  0.00  23940.28     0.61 26715824     0.00     0.00  av1_build_inter_predictors_for_planes_single_buf
  0.00  23940.89     0.61 26715824     0.00     0.00  build_inter_predictors_single_buf
  0.00  23941.49     0.60 870571916     0.00     0.00  is_intrabc_block
  0.00  23942.08     0.59 366189637     0.00     0.00  is_cur_buf_hbd
  0.00  23942.67     0.59 38551040     0.00     0.00  av1_quantize_b_facade
  0.00  23943.26     0.59        1     0.59     0.59  av1_qm_init
  0.00  23943.84     0.58 366189637     0.00     0.00  is_inter_block
  0.00  23944.42     0.58 97531535     0.00     0.00  aom_variance4x4_c
  0.00  23944.97     0.55 105324956     0.00     0.00  get_uni_comp_ref_idx
