Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.01  10893.19     1.42 534433270     0.00     0.00  is_cur_buf_hbd
  0.01  10894.60     1.41 103563364     0.00     0.00  av1_inverse_transform_block
  0.01  10896.01     1.41 61032060     0.00     0.00  update_coeff_general
  0.01  10897.41     1.40 13685859     0.00     0.00  interpolation_filter_search
  0.01  10898.80     1.40  8285815     0.00     0.00  predict_skip_flag
  0.01  10900.19     1.39 33000037     0.00     0.00  av1_foreach_transformed_block_in_plane
  0.01  10901.56     1.37                             range_check_value
  0.01  10902.93     1.37 103563364     0.00     0.00  av1_get_ext_tx_set_type
  0.01  10904.30     1.37  8911876     0.00     0.00  setup_ref_mv_list
  0.01  10905.66     1.36  3851124     0.00     0.00  aom_blend_a64_hmask_c
  0.01  10907.01     1.35 566832617     0.00     0.00  av1_get_mv_joint
  0.01  10908.36     1.35                             aom_highbd_convolve_copy_c
  0.01  10909.68     1.32  2919918     0.00     0.00  pick_wedge
  0.01  10911.00     1.32 216405136     0.00     0.00  revert_scale_extra_bits
  0.01  10912.31     1.31 126178277     0.00     0.00  av1_quantize_fp_facade
  0.01  10913.62     1.31 239104455     0.00     0.00  av1_get_ext_tx_set_type
  0.01  10914.92     1.30 290662616     0.00     0.00  is_mv_in
  0.01  10916.20     1.28   207876     0.00     0.00  av1_inv_txfm2d_add_32x8_c
  0.01  10917.41     1.22 216405136     0.00     0.00  av1_init_inter_params
  0.01  10918.61     1.20  2277980     0.00     0.00  joint_motion_search
  0.01  10919.81     1.20 353441429     0.00     0.00  pre
  0.01  10921.00     1.20 99371178     0.00     0.00  pixel_dist
  0.01  10922.19     1.19 12591066     0.00     0.00  calc_interp_skip_pred_flag
  0.01  10923.35     1.16 127584307     0.00     0.00  calculate_sse
  0.01  10924.48     1.14   410721     0.00     0.00  init_inter_mode_search_state
  0.01  10925.62     1.14 26568757     0.00     0.00  txfm_yrd
  0.01  10926.74     1.13 159493014     0.00     0.00  av1_merge_rd_stats
  0.01  10927.86     1.12  9659846     0.00     0.00  find_comp_rd_in_stats
  0.01  10928.97     1.11 120712959     0.00     0.00  av1_get_txb_size_index
  0.01  10930.08     1.11  2448887     0.00     0.00  aom_blend_a64_vmask_c
  0.01  10931.18     1.10  1377612     0.00     0.00  av1_dr_prediction_z2_c
  0.01  10932.26     1.08 161260681     0.00     0.00  get_br_cost_with_diff
  0.01  10933.34     1.08 196699900     0.00     0.00  is_global_mv_block
  0.01  10934.41     1.07 57275745     0.00     0.00  pixel_diff_dist
  0.01  10935.48     1.07 52650089     0.00     0.00  get_qc_dqc_low
  0.01  10936.54     1.06 26656933     0.00     0.00  av1_nn_output_prec_reduce
  0.01  10937.57     1.03                             intra_mode_to_tx_type
  0.01  10938.60     1.03 115834688     0.00     0.00  av1_dist_wtd_comp_weight_assign
  0.01  10939.61     1.02 153915464     0.00     0.00  get_flip_cfg
  0.01  10940.62     1.01 191580686     0.00     0.00  av1_init_warp_params
  0.01  10941.62     1.00 99371178     0.00     0.00  pixel_dist_visible_only
  0.01  10942.61     0.99 432810272     0.00     0.00  av1_get_interp_filter_params_with_block_size
  0.01  10943.59     0.98 334832919     0.00     0.00  av1_init_rd_stats
  0.01  10944.57     0.98 42808663     0.00     0.00  av1_make_masked_inter_predictor
  0.01  10945.54     0.97 151743308     0.00     0.00  aom_variance8x8_c
  0.01  10946.50     0.97 68184521     0.00     0.00  set_blk_skip
  0.01  10947.45     0.95 14684125     0.00     0.00  txfm_search
  0.01  10948.37     0.92 142691450     0.00     0.00  get_plane_block_size
  0.01  10949.28     0.91 11833144     0.00     0.00  av1_iidentity32_c
  0.01  10950.17     0.90 371969013     0.00     0.00  is_cur_buf_hbd
  0.01  10951.07     0.90 158050632     0.00     0.00  mvsad_err_cost
  0.01  10951.93     0.86 406310301     0.00     0.00  clamp
  0.01  10952.78     0.85 363953297     0.00     0.00  av1_get_filter
  0.01  10953.62     0.84 103563364     0.00     0.00  init_txfm_param
  0.01  10954.44     0.83 50612840     0.00     0.00  av1_fidentity4_c
  0.01  10955.25     0.81        1     0.81     0.81  av1_qm_init
  0.01  10956.05     0.80 706882858     0.00     0.00  sp
  0.01  10956.85     0.80 103563364     0.00     0.00  get_flip_cfg
  0.01  10957.65     0.80 490605646     0.00     0.00  get_filter_offset
  0.01  10958.43     0.78 94793010     0.00     0.00  av1_enc_build_inter_predictor
  0.01  10959.19     0.77 505700113     0.00     0.00  av1_get_adjusted_tx_size
  0.01  10959.96     0.77 110158979     0.00     0.00  is_chroma_reference
  0.01  10960.72     0.76 131466476     0.00     0.00  get_txsize_entropy_ctx
  0.01  10961.48     0.76 119958125     0.00     0.00  get_ext_tx_types
  0.01  10962.24     0.76 88809947     0.00     0.00  aom_comp_mask_upsampled_pred_c
  0.01  10963.00     0.76 64050123     0.00     0.00  get_switchable_rate
  0.01  10963.76     0.76 437661045     0.00     0.00  clamp
  0.01  10964.52     0.76 153915464     0.00     0.00  av1_fwd_txfm
  0.01  10965.27     0.76 202529907     0.00     0.00  clamp_mv
  0.01  10966.02     0.75 82607382     0.00     0.00  restore_dst_buf
  0.01  10966.77     0.75 51471574     0.00     0.00  av1_get_pred_context_switchable_interp
  0.01  10967.52     0.75 134714844     0.00     0.00  av1_allow_warp
  0.01  10968.26     0.74 102029510     0.00     0.00  set_dc_sign
  0.01  10969.00     0.74 14656383     0.00     0.00  try_tx_block_no_split
  0.01  10969.74     0.74 13365504     0.00     0.00  pick_tx_size_type_yrd
  0.01  10970.47     0.74 21654969     0.00     0.00  estimate_yrd_for_sb
  0.01  10971.20     0.73 20495764     0.00     0.00  add_tpl_ref_mv
  0.01  10971.93     0.73  7148613     0.00     0.00  select_tx_size_and_type
  0.01  10972.62     0.69 363953297     0.00     0.00  av1_is_scaled
  0.01  10973.31     0.69 40333778     0.00     0.00  av1_subtract_plane
  0.01  10973.99     0.68 17218815     0.00     0.00  av1_predict_intra_block
  0.01  10974.66     0.67 11591492     0.00     0.00  find_mb_rd_info
  0.01  10975.33     0.67 38230388     0.00     0.00  clamp_mv_to_umv_border_sb
  0.01  10975.99     0.66 32256841     0.00     0.00  inter_mode_search_order_independent_skip
  0.01  10976.64     0.65 61268114     0.00     0.00  is_global_mv_block
  0.01  10977.28     0.65 12591066     0.00     0.00  fast_dual_interp_filter_rd
  0.01  10977.92     0.64 29893640     0.00     0.00  av1_iidentity4_c
  0.01  10978.56     0.64 113021737     0.00     0.00  get_plane_block_size
  0.01  10979.19     0.63 32912422     0.00     0.00  txfm_rd_in_plane
  0.01  10979.81     0.62 363953297     0.00     0.00  is_intrabc_block
  0.01  10980.42     0.61 21136107     0.00     0.00  build_cur_mv
  0.01  10981.03     0.61  9028693     0.00     0.00  pick_interinter_seg
  0.01  10981.62     0.59     2250     0.00     0.00  search_one_dual
  0.01  10982.21     0.59  4278227     0.00     0.00  av1_filter_intra_edge_c
  0.01  10982.79     0.58 69411849     0.00     0.00  inter_mode_compatible_skip
  0.01  10983.37     0.58    96575     0.00     0.00  get_gradient_hist
  0.01  10983.95     0.58 18173436     0.00     0.00  scan_col_mbmi
  0.01  10984.52     0.58 201936785     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  10985.09     0.57 72817020     0.00     0.00  av1_get_skip_context
  0.01  10985.65     0.56 190189843     0.00     0.00  get_buf_from_mv
  0.01  10986.21     0.56 74143031     0.00     0.00  av1_broadcast_interp_filter
  0.01  10986.77     0.56 154420681     0.00     0.00  av1_get_adjusted_tx_size
  0.01  10987.33     0.56 41378417     0.00     0.00  get_plane_block_size
  0.01  10987.89     0.56 34371939     0.00     0.00  get_this_mv
  0.01  10988.45     0.56 241748882     0.00     0.00  av1_invalid_rd_stats
  0.01  10989.00     0.56 202529907     0.00     0.00  av1_is_scaled
  0.00  10989.55     0.55 225461343     0.00     0.00  is_cur_buf_hbd
  0.00  10990.10     0.55 41378417     0.00     0.00  get_entropy_contexts_plane
  0.00  10990.63     0.53 216405136     0.00     0.00  has_scale
  0.00  10991.14     0.52 41924843     0.00     0.00  av1_get_ref_mv_from_stack
  0.00  10991.65     0.51 104462236     0.00     0.00  get_br_cost
  0.00  10992.16     0.51 18057386     0.00     0.00  build_inter_predictors_single_buf
  0.00  10992.67     0.51 103563364     0.00     0.00  inv_txfm2d_add_facade
  0.00  10993.17     0.51 37180233     0.00     0.00  av1_get_ref_mv
  0.00  10993.67     0.50 77232771     0.00     0.00  aom_variance8x16_c
  0.00  10994.17     0.50   601161     0.00     0.00  smooth_v_predictor
  0.00  10994.66     0.49   530274     0.00     0.00  obmc_diamond_search_sad
  0.00  10995.15     0.49 139907126     0.00     0.00  av1_ref_frame_type
  0.00  10995.63     0.48 490605646     0.00     0.00  get_filter_base
  0.00  10996.11     0.48 59862960     0.00     0.00  paeth_predictor_single
  0.00  10996.59     0.48  9659846     0.00     0.00  compute_valid_comp_types
  0.00  10997.07     0.48  6991860     0.00     0.00  compound_single_motion_search
  0.00  10997.55     0.48 118869106     0.00     0.00  get_ext_tx_set
  0.00  10998.02     0.48  5054558     0.00     0.00  init_rd_record_tree
  0.00  10998.50     0.48 56004792     0.00     0.00  update_txk_array
  0.00  10998.97     0.48  2557955     0.00     0.00  try_tx_block_split
  0.00  10999.44     0.47 363953297     0.00     0.00  av1_is_valid_scale
  0.00  10999.91     0.47 153915464     0.00     0.00  av1_lowbd_fwd_txfm_c
  0.00  11000.38     0.47 55871835     0.00     0.00  highbd_fwd_txfm_8x8
  0.00  11000.85     0.47   609267     0.00     0.00  smooth_h_predictor
  0.00  11001.32     0.47 69995751     0.00     0.00  interp_model_rd_eval
  0.00  11001.79     0.47 42808663     0.00     0.00  build_masked_compound_no_round
  0.00  11002.25     0.47 30972030     0.00     0.00  get_relative_dist
  0.00  11002.71     0.46        1     0.46     0.46  av1_get_global_headers
  0.00  11003.17     0.46 333238288     0.00     0.00  is_inter_block
  0.00  11003.63     0.46 179588880     0.00     0.00  abs_diff
  0.00  11004.09     0.46 41225140     0.00     0.00  txfm_partition_context
  0.00  11004.54     0.45 145805320     0.00     0.00  sinpi_arr
  0.00  11004.99     0.45 74270779     0.00     0.00  aom_variance16x8_c
  0.00  11005.44     0.45 17614864     0.00     0.00  scan_row_mbmi
  0.00  11005.89     0.45 40456804     0.00     0.00  get_drl_cost
  0.00  11006.33     0.44 105169011     0.00     0.00  is_interintra_pred
  0.00  11006.77     0.44 44925098     0.00     0.00  av1_set_txb_context
  0.00  11007.21     0.44 17218815     0.00     0.00  has_top_right
  0.00  11007.65     0.44                             aom_highbd_lpf_vertical_14_dual_c
  0.00  11008.08     0.44 36079671     0.00     0.00  av1_is_interp_needed
  0.00  11008.51     0.43   692867     0.00     0.00  av1_dr_prediction_z3_c
  0.00  11008.94     0.43 19319692     0.00     0.00  get_relative_dist
  0.00  11009.36     0.42 150218163     0.00     0.00  clamp
  0.00  11009.78     0.42 213861168     0.00     0.00  has_second_ref
  0.00  11010.20     0.42 11381893     0.00     0.00  process_compound_ref_mv_candidate
  0.00  11010.62     0.42 16862745     0.00     0.00  ref_mv_idx_to_search
  0.00  11011.03     0.41 16588336     0.00     0.00  get_plane_type
  0.00  11011.44     0.41 147918732     0.00     0.00  av1_get_max_eob
  0.00  11011.85     0.41 136471156     0.00     0.00  get_txb_high
  0.00  11012.24     0.40 107051180     0.00     0.00  av1_get_contiguous_soft_mask
  0.00  11012.64     0.40 82637691     0.00     0.00  get_uni_comp_ref_idx
  0.00  11013.03     0.39 136471156     0.00     0.00  get_txb_bwl
  0.00  11013.42     0.39 81505347     0.00     0.00  is_masked_compound_type
  0.00  11013.81     0.39 62030400     0.00     0.00  clamp
  0.00  11014.19     0.38 17218815     0.00     0.00  has_bottom_left
  0.00  11014.56     0.38 21242280     0.00     0.00  ref_mv_idx_early_breakout
  0.00  11014.93     0.37 17080764     0.00     0.00  av1_set_mv_search_range
  0.00  11015.30     0.37   133712     0.00     0.00  calc_target_weighted_pred
  0.00  11015.67     0.37 123078685     0.00     0.00  get_txb_wide
  0.00  11016.03     0.36 53370932     0.00     0.00  aom_variance16x16_c
  0.00  11016.39     0.36 21676966     0.00     0.00  av1_mode_context_analyzer
  0.00  11016.75     0.36 51914311     0.00     0.00  add_ref_mv_candidate
  0.00  11017.10     0.36 98244504     0.00     0.00  get_ref_filter_type
  0.00  11017.45     0.35 143622086     0.00     0.00  clamp
  0.00  11017.80     0.35   410721     0.00     0.00  set_params_rd_pick_inter_mode
  0.00  11018.15     0.35 36138746     0.00     0.00  is_nontrans_global_motion
  0.00  11018.49     0.35 16862745     0.00     0.00  is_any_masked_compound_used
  0.00  11018.84     0.35  9183442     0.00     0.00  handle_newmv
  0.00  11019.18     0.34 67890641     0.00     0.00  have_newmv_in_inter_mode
  0.00  11019.52     0.34   916892     0.00     0.00  av1_dr_prediction_z1_c
  0.00  11019.86     0.34 153915464     0.00     0.00  get_rect_tx_log_ratio
  0.00  11020.20     0.34  9659846     0.00     0.00  get_comp_index_context
  0.00  11020.53     0.34 70493667     0.00     0.00  have_nearmv_in_inter_mode
  0.00  11020.87     0.34 11948611     0.00     0.00  get_interinter_compound_mask_rate
  0.00  11021.20     0.34  7020026     0.00     0.00  save_comp_rd_search_stat
  0.00  11021.54     0.34  3218994     0.00     0.00  super_block_uvrd
  0.00  11021.87     0.33 202529907     0.00     0.00  av1_is_valid_scale
  0.00  11022.20     0.33 125986496     0.00     0.00  av1_num_planes
  0.00  11022.53     0.33 103563364     0.00     0.00  get_rect_tx_log_ratio
  0.00  11022.86     0.33 47408577     0.00     0.00  update_skip
  0.00  11023.19     0.33 18057386     0.00     0.00  av1_build_inter_predictors_for_planes_single_buf
  0.00  11023.51     0.32 90808706     0.00     0.00  get_single_mode
  0.00  11023.83     0.32 41378417     0.00     0.00  av1_get_entropy_contexts
  0.00  11024.15     0.32                             intra_mode_to_tx_type
  0.00  11024.46     0.32 35405185     0.00     0.00  av1_set_ref_frame
  0.00  11024.78     0.32 229980178     0.00     0.00  is_inter_block
