Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.04  24138.42     9.60 47214570     0.00     0.00  aom_get_blk_sse_sum_c
  0.04  24148.00     9.58      174     0.06     0.06  aom_nonmax_suppression
  0.04  24157.46     9.46 400874156     0.00     0.00  av1_fadst4_new
  0.04  24166.78     9.33 8016015480     0.00     0.00  range_check_value
  0.04  24175.95     9.17 494572133     0.00     0.00  av1_get_fwd_txfm_cfg
  0.04  24185.06     9.11 2366078640     0.00     0.00  clip_pixel
  0.04  24194.01     8.95 18750454     0.00     0.00  aom_sum_squares_i16_c
  0.03  24202.72     8.71                             intra_mode_to_tx_type
  0.03  24211.37     8.65 373963881     0.00     0.00  av1_highbd_inv_txfm_add_c
  0.03  24219.21     7.84 36043281     0.00     0.00  av1_get_nz_map_contexts_c
  0.03  24226.91     7.70 373963881     0.00     0.00  get_txh_idx
  0.03  24234.52     7.62 37092091     0.00     0.00  av1_nn_softmax
  0.03  24242.13     7.61 28918861     0.00     0.00  av1_refining_search_8p_c
  0.03  24249.69     7.57 918749274     0.00     0.00  interp_cubic
  0.03  24257.26     7.57 494572133     0.00     0.00  av1_highbd_fwd_txfm
  0.03  24264.76     7.51 459374637     0.00     0.00  av1_model_rd_curvfit
  0.03  24272.23     7.47 446599363     0.00     0.00  av1_optimize_b
  0.03  24279.59     7.36 373963881     0.00     0.00  av1_get_inv_txfm_cfg
  0.03  24286.93     7.35 14078739     0.00     0.00  av1_diamond_search_sad_c
  0.03  24294.24     7.31 315140780     0.00     0.00  av1_iadst4_new
  0.03  24301.48     7.25 386145103     0.00     0.00  av1_get_tx_type
  0.03  24308.66     7.18 3153628426     0.00     0.00  get_msb
  0.03  24315.69     7.03 454781144     0.00     0.00  get_tx_type_cost
  0.03  24322.67     6.98 788375060     0.00     0.00  upsampled_pref_error
  0.03  24329.62     6.95 378953239     0.00     0.00  av1_convolve_2d_copy_sr_c
  0.03  24336.32     6.70 324593612     0.00     0.00  av1_fdct4_new
  0.03  24342.95     6.63 37031624     0.00     0.00  prune_tx_2D
  0.03  24349.43     6.48 989144266     0.00     0.00  fwd_txfm_type_to_func
  0.03  24355.89     6.47 250119951     0.00     0.00  model_rd_for_sb_with_curvfit
  0.02  24361.60     5.71 4288915866     0.00     0.00  range_check_value
  0.02  24367.18     5.58 253548992     0.00     0.00  av1_idct4_new
  0.02  24372.62     5.44 747927762     0.00     0.00  inv_txfm_type_to_func
  0.02  24378.03     5.41 915943494     0.00     0.00  av1_get_tx_scale
  0.02  24383.34     5.32 60979256     0.00     0.00  av1_fidentity32_c
  0.02  24388.42     5.08 108752571     0.00     0.00  get_txb_ctx
  0.02  24393.49     5.07 213034315     0.00     0.00  get_lower_levels_ctx_general
  0.02  24398.52     5.03  2864730     0.00     0.00  smooth_predictor
  0.02  24403.54     5.02 431523109     0.00     0.00  av1_convolve_2d_facade
  0.02  24408.55     5.01 403351917     0.00     0.00  clamp_mv_to_umv_border_sb
  0.02  24413.37     4.82 750601899     0.00     0.00  get_txb_dimensions
  0.02  24418.10     4.73 11022986     0.00     0.00  av1_block_error_c
  0.02  24422.81     4.71 1575161856     0.00     0.00  sign
  0.02  24427.40     4.59 1267195567     0.00     0.00  mv_cost
  0.02  24431.97     4.57 52648736     0.00     0.00  av1_iidentity32_c
  0.02  24436.52     4.55 373963881     0.00     0.00  av1_get_ext_tx_set_type
  0.02  24441.02     4.50 896906222     0.00     0.00  av1_get_ext_tx_set_type
  0.02  24445.51     4.49 213034315     0.00     0.00  update_coeff_general
  0.02  24449.95     4.44 373963881     0.00     0.00  av1_inverse_transform_block
  0.02  24454.13     4.18 22907815     0.00     0.00  handle_inter_mode
  0.02  24458.29     4.16                             intra_mode_to_tx_type
  0.02  24462.42     4.13   513746     0.00     0.05  av1_rd_pick_inter_mode_sb
  0.02  24466.54     4.13  4125039     0.00     0.00  av1_filter_intra_predictor_c
  0.02  24470.67     4.13 621463936     0.00     0.00  is_comp_rd_match
  0.02  24474.78     4.11 486812689     0.00     0.00  av1_get_ext_tx_set_type
  0.02  24478.83     4.05 512703492     0.00     0.00  av1_get_ext_tx_set_type
  0.02  24482.87     4.04 446599363     0.00     0.00  av1_quantize_fp_facade
  0.02  24486.80     3.94 82708356     0.00     0.00  interpolation_filter_rd
  0.02  24490.57     3.77 856893440     0.00     0.00  error_measure
  0.01  24494.29     3.72 20472205     0.00     0.00  motion_mode_rd
  0.01  24497.89     3.60 1277341186     0.00     0.00  is_cur_buf_hbd
  0.01  24501.47     3.58 365388944     0.00     0.00  pixel_dist_visible_only
  0.01  24505.05     3.58                             range_check_value
  0.01  24508.54     3.49 494572133     0.00     0.00  get_flip_cfg
  0.01  24512.00     3.46 403351917     0.00     0.00  calc_subpel_params
  0.01  24515.43     3.43                             intra_mode_to_tx_type
  0.01  24518.84     3.41  9375227     0.00     0.00  pick_wedge
  0.01  24522.22     3.39 42020590     0.00     0.00  select_tx_block
  0.01  24525.59     3.37 263886160     0.00     0.00  get_conv_params_no_round
  0.01  24528.87     3.28  1010272     0.00     0.00  av1_inv_txfm2d_add_32x8_c
  0.01  24532.14     3.27 1117302966     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  24535.39     3.26 373963881     0.00     0.00  get_flip_cfg
  0.01  24538.64     3.25 431523109     0.00     0.00  inter_predictor
  0.01  24541.83     3.19 856613440     0.00     0.00  mv_err_cost
  0.01  24544.97     3.14 16815102     0.00     0.00  find_tx_size_rd_records
  0.01  24548.04     3.07 70244418     0.00     0.00  block_rd_txfm
  0.01  24551.03     3.00 557907348     0.00     0.00  aom_convolve8_horiz_c
  0.01  24554.02     2.99 431523109     0.00     0.00  av1_make_inter_predictor
  0.01  24556.98     2.96   233798     0.00     0.00  cfl_store_block
  0.01  24559.92     2.94   890115     0.00     0.00  av1_calc_frame_error_c
  0.01  24562.84     2.92 26919923     0.00     0.00  masked_compound_type_rd
  0.01  24565.75     2.92 88761292     0.00     0.00  av1_nn_output_prec_reduce
  0.01  24568.64     2.89 448793497     0.00     0.00  get_ext_tx_types
  0.01  24571.45     2.81 13929665     0.00     0.00  compound_type_rd
  0.01  24574.22     2.77 1855416395     0.00     0.00  av1_get_adjusted_tx_size
  0.01  24576.99     2.77 559395618     0.00     0.00  aom_convolve8_vert_c
  0.01  24579.76     2.77 365388944     0.00     0.00  pixel_dist
  0.01  24582.39     2.63 431523109     0.00     0.00  revert_scale_extra_bits
  0.01  24585.01     2.62 238800316     0.00     0.00  av1_dist_wtd_comp_weight_assign
  0.01  24587.60     2.59 260558645     0.00     0.00  calculate_sse
  0.01  24590.19     2.59 373963881     0.00     0.00  inv_txfm2d_add_facade
  0.01  24592.77     2.58 30014183     0.00     0.00  build_intra_predictors
  0.01  24595.25     2.48 232586852     0.00     0.00  build_inter_predictors_for_plane
  0.01  24597.65     2.41 22074380     0.00     0.00  interpolation_filter_search
  0.01  24600.06     2.41 458431243     0.00     0.00  get_txsize_entropy_ctx
  0.01  24602.43     2.37 646234831     0.00     0.00  is_mv_in
  0.01  24604.76     2.33 373963881     0.00     0.00  init_txfm_param
  0.01  24607.05     2.29 431523109     0.00     0.00  av1_init_inter_params
  0.01  24609.33     2.28 10562126     0.00     0.00  build_smooth_interintra_mask
  0.01  24611.59     2.26 1088708869     0.00     0.00  clamp
  0.01  24613.84     2.26 388373455     0.00     0.00  is_global_mv_block
  0.01  24616.09     2.25 419977209     0.00     0.00  aom_variance8x8_c
  0.01  24618.32     2.23 13929665     0.00     0.00  find_comp_rd_in_stats
  0.01  24620.54     2.22  4793687     0.00     0.00  joint_motion_search
  0.01  24622.75     2.21 1267195567     0.00     0.00  av1_get_mv_joint
  0.01  24624.96     2.21 319788342     0.00     0.00  get_br_cost_with_diff
  0.01  24627.16     2.20 155245400     0.00     0.00  av1_fidentity4_c
  0.01  24629.33     2.17 41871243     0.00     0.00  try_tx_block_no_split
  0.01  24631.49     2.16 767431597     0.00     0.00  pre
  0.01  24633.63     2.14 683949617     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  24635.76     2.13 282081424     0.00     0.00  aom_comp_mask_upsampled_pred_c
  0.01  24637.82     2.07 101862212     0.00     0.00  av1_iidentity4_c
  0.01  24639.87     2.05 59012937     0.00     0.00  av1_foreach_transformed_block_in_plane
  0.01  24641.90     2.03 370368239     0.00     0.00  set_dc_sign
  0.01  24643.89     1.99 141262456     0.00     0.00  get_qc_dqc_low
  0.01  24645.77     1.88 348115188     0.00     0.00  av1_merge_rd_stats
  0.01  24647.64     1.88 150287617     0.00     0.00  restore_dst_buf
  0.01  24649.51     1.87 272987934     0.00     0.00  is_eligible_distance
  0.01  24651.37     1.86 48634643     0.00     0.00  txfm_yrd
  0.01  24653.22     1.85 376123993     0.00     0.00  av1_init_warp_params
  0.01  24655.07     1.85 1534863194     0.00     0.00  sp
  0.01  24656.91     1.85 447453646     0.00     0.00  get_ext_tx_set
  0.01  24658.73     1.82 807162111     0.00     0.00  is_cur_buf_hbd
  0.01  24660.53     1.80 863046218     0.00     0.00  av1_get_interp_filter_params_with_block_size
  0.01  24662.33     1.80 244262799     0.00     0.00  highbd_fwd_txfm_8x8
  0.01  24664.10     1.77 23453425     0.00     0.00  txfm_search
  0.01  24665.85     1.75 124654310     0.00     0.00  pixel_diff_dist
  0.01  24667.56     1.71 20677089     0.00     0.00  calc_interp_skip_pred_flag
  0.01  24669.26     1.70  2712067     0.00     0.00  av1_dr_prediction_z2_c
  0.01  24670.93     1.67 844553728     0.00     0.00  clip_pixel
  0.01  24672.57     1.64 782259734     0.00     0.00  av1_get_filter
  0.01  24674.19     1.63 381679207     0.00     0.00  mvsad_err_cost
  0.01  24675.82     1.63 232586852     0.00     0.00  is_chroma_reference
  0.01  24677.43     1.61 10914908     0.00     0.00  setup_ref_mv_list
  0.01  24679.04     1.61 490890867     0.00     0.00  get_txb_bwl
  0.01  24680.65     1.61 23098374     0.00     0.00  pick_tx_size_type_yrd
  0.01  24682.24     1.59 494572133     0.00     0.00  av1_fwd_txfm
  0.01  24683.81     1.57                             aom_highbd_convolve_copy_c
  0.01  24685.37     1.56 222648019     0.00     0.00  av1_get_txb_size_index
  0.01  24686.90     1.53 868404991     0.00     0.00  is_inter_block
  0.01  24688.42     1.52      145     0.01     0.20  av1_determine_correspondence
  0.01  24689.92     1.51 664857659     0.00     0.00  av1_invalid_rd_stats
  0.01  24691.42     1.50 808241490     0.00     0.00  clamp
  0.01  24692.91     1.50 138687282     0.00     0.00  set_blk_skip
  0.01  24694.40     1.49 18150614     0.00     0.00  select_tx_size_and_type
  0.01  24695.89     1.49 295786145     0.00     0.00  get_plane_block_size
  0.01  24697.36     1.47 496761821     0.00     0.00  av1_get_adjusted_tx_size
  0.01  24698.83     1.47 130707482     0.00     0.00  update_txk_array
  0.01  24700.28     1.46 649513221     0.00     0.00  av1_init_rd_stats
  0.01  24701.72     1.44 58872115     0.00     0.00  txfm_rd_in_plane
  0.01  24703.16     1.44 782259734     0.00     0.00  av1_is_scaled
  0.01  24704.58     1.42 486136683     0.00     0.00  av1_get_max_eob
  0.01  24705.99     1.41 27964844     0.00     0.00  get_plane_type
  0.01  24707.39     1.40 104782736     0.00     0.00  get_switchable_rate
  0.01  24708.77     1.38  5884116     0.00     0.00  aom_blend_a64_hmask_c
  0.01  24710.15     1.38 90505886     0.00     0.00  txfm_partition_context
  0.01  24711.52     1.37        1     1.37     1.37  av1_get_global_headers
  0.01  24712.88     1.36 490890867     0.00     0.00  get_txb_high
  0.01  24714.24     1.36   513746     0.00     0.00  init_inter_mode_search_state
  0.01  24715.59     1.36 494572133     0.00     0.00  av1_lowbd_fwd_txfm_c
  0.01  24716.94     1.35 1117302966     0.00     0.00  get_filter_offset
  0.01  24718.26     1.32 782259734     0.00     0.00  is_intrabc_block
  0.01  24719.57     1.31 49094333     0.00     0.00  av1_make_masked_inter_predictor
  0.01  24720.87     1.30 39441867     0.00     0.00  estimate_yrd_for_sb
  0.01  24722.14     1.27 407861552     0.00     0.00  get_buf_from_mv
  0.01  24723.41     1.27 19413242     0.00     0.00  predict_skip_flag
  0.01  24724.67     1.27  8386813     0.00     0.00  try_tx_block_split
  0.00  24725.90     1.23 200326398     0.00     0.00  get_plane_block_size
  0.00  24727.12     1.22 403351917     0.00     0.00  clamp_mv
  0.00  24728.34     1.22 71204232     0.00     0.00  av1_subtract_plane
  0.00  24729.55     1.21 205800678     0.00     0.00  get_br_cost
  0.00  24730.76     1.21 400874156     0.00     0.00  sinpi_arr
  0.00  24731.96     1.20  8851932     0.00     0.00  av1_filter_intra_edge_c
  0.00  24733.14     1.18 242641980     0.00     0.00  av1_allow_warp
  0.00  24734.31     1.17 373963881     0.00     0.00  get_txw_idx
  0.00  24735.48     1.17 244262799     0.00     0.00  av1_fwd_txfm2d_8x8_c
  0.00  24736.62     1.14 170636133     0.00     0.00  aom_variance8x16_c
  0.00  24737.75     1.13 207562125     0.00     0.00  av1_enc_build_inter_predictor
  0.00  24738.87     1.12 38944842     0.00     0.00  inter_mode_search_order_independent_skip
  0.00  24739.99     1.12 196364119     0.00     0.00  update_skip
  0.00  24741.10     1.11 19797032     0.00     0.00  find_mb_rd_info
  0.00  24742.21     1.11 23564256     0.00     0.00  add_tpl_ref_mv
  0.00  24743.31     1.10     2250     0.00     0.00  search_one_dual
  0.00  24744.41     1.10 14607249     0.00     0.00  get_mean_dev_features
  0.00  24745.50     1.10                             aom_highbd_lpf_vertical_14_dual_c
  0.00  24746.60     1.10 20677089     0.00     0.00  fast_dual_interp_filter_rd
  0.00  24747.69     1.09 449132236     0.00     0.00  is_cur_buf_hbd
  0.00  24748.76     1.07 494572133     0.00     0.00  get_rect_tx_log_ratio
  0.00  24749.83     1.07  3403454     0.00     0.00  aom_blend_a64_vmask_c
  0.00  24750.89     1.07 12292106     0.00     0.00  init_rd_record_tree
  0.00  24751.95     1.06 12872821     0.00     0.00  compound_single_motion_search
  0.00  24753.00     1.05 167499048     0.00     0.00  aom_variance16x8_c
  0.00  24754.05     1.05 41871243     0.00     0.00  tx_type_rd
  0.00  24755.09     1.04 164294775     0.00     0.00  interp_model_rd_eval
  0.00  24756.12     1.03 111980999     0.00     0.00  av1_broadcast_interp_filter
  0.00  24757.14     1.02  2487108     0.00     0.00  av1_dr_prediction_z1_c
  0.00  24758.15     1.01 1117302966     0.00     0.00  get_filter_base
  0.00  24759.14     0.99 30014183     0.00     0.00  av1_predict_intra_block
  0.00  24760.12     0.99 454827496     0.00     0.00  set_levels
  0.00  24761.10     0.98 373963881     0.00     0.00  get_rect_tx_log_ratio
  0.00  24762.07     0.97 165784843     0.00     0.00  av1_highbd_inv_txfm_add_8x8_c
  0.00  24763.03     0.97 284567889     0.00     0.00  is_eligible_point
  0.00  24763.99     0.96 442372516     0.00     0.00  av1_quantize_fp_c
  0.00  24764.94     0.95 83366370     0.00     0.00  av1_get_pred_context_switchable_interp
  0.00  24765.88     0.94 315140780     0.00     0.00  sinpi_arr
  0.00  24766.78     0.91 51773509     0.00     0.00  get_this_mv
  0.00  24767.68     0.90 798239198     0.00     0.00  is_inter_block
  0.00  24768.58     0.90 322340805     0.00     0.00  av1_get_contiguous_soft_mask
  0.00  24769.47     0.90 431523109     0.00     0.00  has_scale
  0.00  24770.37     0.90  6442725     0.00     0.00  single_motion_search
  0.00  24771.25     0.88 58801798     0.00     0.00  clamp_mv_to_umv_border_sb
  0.00  24772.12     0.88  1317018     0.00     0.00  obmc_diamond_search_sad
  0.00  24772.99     0.87 386145103     0.00     0.00  get_plane_type
  0.00  24773.84     0.86 73225577     0.00     0.00  av1_get_ref_mv
  0.00  24774.70     0.86 76429068     0.00     0.00  get_dev
  0.00  24775.55     0.85 92495344     0.00     0.00  av1_set_txb_context
  0.00  24776.39     0.84 373963881     0.00     0.00  set_flip_cfg
  0.00  24777.23     0.84 98882738     0.00     0.00  get_relative_dist
  0.00  24778.06     0.83 33460691     0.00     0.00  build_cur_mv
  0.00  24778.88     0.82 494572133     0.00     0.00  set_flip_cfg
  0.00  24779.70     0.82 160646496     0.00     0.00  clamp
  0.00  24780.51     0.82 454847586     0.00     0.00  get_txb_wide
  0.00  24781.32     0.81 487006595     0.00     0.00  is_inter_block
  0.00  24782.12     0.80 403351917     0.00     0.00  av1_is_scaled
  0.00  24782.92     0.80 26876644     0.00     0.00  txfm_partition_update
  0.00  24783.72     0.80                             intra_mode_to_tx_type
  0.00  24784.52     0.80 33975119     0.00     0.00  ref_mv_idx_early_breakout
  0.00  24785.31     0.79 115928465     0.00     0.00  aom_variance16x16_c
  0.00  24786.08     0.78 23954479     0.00     0.00  scan_col_mbmi
  0.00  24786.85     0.77 14946047     0.00     0.00  handle_newmv
  0.00  24787.61     0.76 782259734     0.00     0.00  av1_is_valid_scale
  0.00  24788.37     0.76 78695347     0.00     0.00  get_plane_block_size
  0.00  24789.13     0.76 12125152     0.00     0.00  build_second_inter_pred
  0.00  24789.87     0.74 13613310     0.00     0.00  pick_interinter_seg
  0.00  24790.61     0.74 22907815     0.00     0.00  ref_mv_idx_to_search
  0.00  24791.35     0.74                             intra_mode_to_tx_type
  0.00  24792.08     0.74 23098682     0.00     0.00  scan_row_mbmi
  0.00  24792.81     0.73 13929665     0.00     0.00  compute_valid_comp_types
  0.00  24793.53     0.72 455223733     0.00     0.00  get_default_scan
  0.00  24794.25     0.72 165784843     0.00     0.00  av1_inv_txfm2d_add_8x8_c
  0.00  24794.97     0.72 35361586     0.00     0.00  av1_set_mv_search_range
  0.00  24795.69     0.72 27226620     0.00     0.00  build_inter_predictors_single_buf
  0.00  24796.41     0.72 56562640     0.00     0.00  is_nontrans_global_motion
  0.00  24797.12     0.72 80993862     0.00     0.00  is_global_mv_block
  0.00  24797.83     0.71 134560470     0.00     0.00  av1_get_skip_context
  0.00  24798.54     0.71 78695347     0.00     0.00  get_entropy_contexts_plane
  0.00  24799.24     0.70 486136683     0.00     0.00  get_scan
  0.00  24799.93     0.69 14607249     0.00     0.00  ml_predict_tx_split
  0.00  24800.60     0.68        1     0.68     0.70  av1_qm_init
  0.00  24801.28     0.68 86823074     0.00     0.00  inter_mode_compatible_skip
  0.00  24801.95     0.67  1096545     0.00     0.00  smooth_v_predictor
  0.00  24802.61     0.66 868404991     0.00     0.00  is_intrabc_block
  0.00  24803.27     0.66 49094333     0.00     0.00  build_masked_compound_no_round
  0.00  24803.93     0.66 33512227     0.00     0.00  av1_mode_context_analyzer
  0.00  24804.59     0.66 30014183     0.00     0.00  has_top_right
  0.00  24805.25     0.66  5228929     0.00     0.00  super_block_uvrd
  0.00  24805.90     0.65 30121507     0.00     0.00  prune_ref_by_selective_ref_frame
  0.00  24806.54     0.65 486136683     0.00     0.00  get_default_scan
  0.00  24807.19     0.65 63572482     0.00     0.00  get_drl_cost
  0.00  24807.82     0.63 32747885     0.00     0.00  skip_repeated_mv
  0.00  24808.45     0.63 373963881     0.00     0.00  is_cur_buf_hbd
  0.00  24809.08     0.63                             get_4tap_interp_filter_params
  0.00  24809.71     0.63  1080991     0.00     0.00  smooth_h_predictor
  0.00  24810.33     0.63 106588353     0.00     0.00  get_uni_comp_ref_idx
  0.00  24810.95     0.62 160559346     0.00     0.00  get_ref_filter_type
