Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.47  16256.78    92.44 38817065     0.00     0.00  diffwtd_mask
  0.46  16347.03    90.25 20171713     0.00     0.00  av1_convolve_y_sr_c
  0.46  16437.28    90.25 4414721780     0.00     0.00  clamp_buf
  0.46  16527.26    89.98 102672398     0.00     0.00  masked_sad
  0.42  16610.43    83.17 860239904     0.00     0.00  av1_fdct16_new
  0.41  16692.31    81.88 464895148     0.00     0.00  av1_iadst16_new
  0.40  16771.74    79.43 629102692     0.00     0.00  av1_idct16_new
  0.40  16850.92    79.19 2889540048     0.00     0.00  clamp64
  0.39  16928.47    77.55 586646756     0.00     0.00  av1_fadst16_new
  0.37  17001.32    72.85 35292814     0.00     0.00  aom_quantize_b_helper_c
  0.36  17072.90    71.58 3546309728     0.00     0.00  clamp
  0.35  17142.96    70.06 46215071     0.00     0.00  aom_lowbd_blend_a64_d16_mask_c
  0.35  17211.17    68.21 1323050996     0.00     0.00  av1_fadst8_new
  0.33  17275.64    64.48 2222813696     0.00     0.00  clamp
  0.33  17340.03    64.39 213862280     0.00     0.00  av1_idct32_new
  0.31  17402.05    62.02 5533547472     0.00     0.00  highbd_clip_pixel_add
  0.30  17462.13    60.08 106797005     0.00     0.00  aom_subtract_block_c
  0.30  17520.41    58.28 9800326307     0.00     0.00  get_dqv
  0.29  17577.68    57.27 922779696     0.00     0.00  av1_iadst8_new
  0.27  17630.18    52.50 15005637256     0.00     0.00  clip_pixel
  0.27  17682.51    52.33 114619152     0.00     0.00  av1_wedge_sign_from_residuals_c
  0.26  17734.79    52.29 235330272     0.00     0.00  av1_fdct32_new
  0.25  17784.34    49.55 69581296     0.00     0.00  av1_idct64_new
  0.25  17833.64    49.30 1328081576     0.00     0.00  av1_fdct8_new
  0.25  17882.03    48.39 35292814     0.00     0.00  av1_cost_coeffs_txb
  0.24  17929.06    47.03 93906544     0.00     0.00  aom_sum_squares_2d_i16_c
  0.24  17976.07    47.01 2477160352     0.00     0.00  clamp64
  0.24  18022.86    46.79 11040612     0.00     0.00  av1_convolve_x_sr_c
  0.23  18068.35    45.49 56490290113     0.00     0.00  av1_range_check_buf
  0.23  18113.59    45.24 55159385     0.00     0.00  av1_nn_predict_c
  0.22  18156.47    42.89 48174347     0.00     0.00  av1_compute_cross_correlation_c
  0.21  18198.87    42.40 914491976     0.00     0.00  av1_idct8_new
  0.21  18240.90    42.03 4285017280     0.00     0.00  round_shift
  0.20  18280.01    39.11 46131174     0.00     0.00  obmc_sad
  0.19  18317.68    37.67 71374512     0.00     0.00  av1_fdct64_new
  0.18  18353.61    35.93 14432165     0.00     0.00  obmc_variance
  0.18  18389.26    35.66 12414969754     0.00     0.00  get_padded_idx
  0.18  18424.57    35.31 1238580176     0.00     0.00  clip_pixel_highbd
  0.18  18459.32    34.75 17098869700     0.00     0.00  cospi_arr
  0.17  18492.22    32.90 280798668     0.00     0.00  av1_get_txb_entropy_context
  0.16  18524.55    32.33        1    32.33    32.33  av1_rtcd
  0.15  18555.08    30.53 11789099     0.00     0.00  diffwtd_mask_d16
  0.15  18584.14    29.06 21842583     0.00     0.00  av1_dist_wtd_convolve_2d_copy_c
  0.13  18610.58    26.44 1748922880     0.00     0.00  round_shift
  0.13  18635.64    25.06 2104987044     0.00     0.00  round_shift
  0.13  18660.47    24.83 24315228     0.00     0.00  aom_blend_a64_mask_c
  0.13  18685.29    24.83 1379663595     0.00     0.00  get_eob_cost
  0.13  18710.05    24.76 78056085     0.00     0.00  search_txk_type
  0.11  18732.26    22.21 4157846710     0.00     0.00  clamp
  0.11  18753.76    21.50 5945381230     0.00     0.00  get_coeff_dist
  0.11  18775.20    21.45 23530493     0.00     0.00  get_energy_distribution_finer
  0.11  18796.07    20.87 23360770     0.00     0.00  aom_var_filter_block2d_bil_first_pass_c
  0.10  18815.37    19.30 1238580176     0.00     0.00  clamp
  0.10  18834.15    18.79 4652777692     0.00     0.00  round_shift
  0.09  18852.16    18.01 23360770     0.00     0.00  aom_var_filter_block2d_bil_second_pass_c
  0.09  18869.77    17.61 50623051     0.00     0.00  av1_get_crc32c_value_c
  0.08  18886.51    16.74 23530493     0.00     0.00  av1_get_horver_correlation_full_c
  0.08  18903.22    16.72 707991308     0.00     0.00  av1_fidentity8_c
  0.08  18919.37    16.15 23530493     0.00     0.00  sort_probability
  0.08  18935.02    15.66 223364735     0.00     0.00  av1_gen_inv_stage_range
  0.07  18949.59    14.57 292985276     0.00     0.00  av1_fidentity16_c
  0.07  18963.95    14.36 320452605     0.00     0.00  av1_gen_fwd_stage_range
  0.07  18977.59    13.64 320452605     0.00     0.00  set_fwd_txfm_non_scale_range
  0.06  18990.37    12.78 235165140     0.00     0.00  av1_iidentity16_c
  0.06  19002.62    12.25 178990530     0.00     0.00  build_inter_predictors
  0.06  19014.72    12.11 1379699273     0.00     0.00  get_eob_pos_token
  0.06  19026.71    11.99 608741870     0.00     0.00  aom_upsampled_pred_c
  0.06  19038.63    11.92 311897884     0.00     0.00  av1_xform_quant
  0.06  19050.54    11.91 33392996     0.00     0.00  find_tx_size_rd_info
  0.06  19061.67    11.13 513552664     0.00     0.00  av1_iidentity8_c
  0.06  19072.54    10.88 365319301     0.00     0.00  model_rd_with_curvfit
  0.05  19083.13    10.59  3851163     0.00     0.00  cdef_filter_block_c
  0.05  19092.87     9.73 31132722     0.00     0.00  av1_find_best_sub_pixel_tree
  0.04  19101.45     8.58 1729211744     0.00     0.00  clip_pixel
  0.04  19109.83     8.39 1239342803     0.00     0.00  get_coeff_cost_general
  0.04  19117.72     7.89  7163697     0.00     0.00  av1_wedge_compute_delta_squares_c
  0.04  19125.56     7.84 27862134     0.00     0.00  av1_get_nz_map_contexts_c
  0.04  19133.25     7.69 1478846592     0.00     0.00  constrain
  0.04  19140.70     7.45 14327394     0.00     0.00  aom_sum_squares_i16_c
  0.04  19147.87     7.17 5656430740     0.00     0.00  range_check_value
  0.04  19154.98     7.12 3364592844     0.00     0.00  cospi_arr
  0.04  19162.03     7.05 3572518719     0.00     0.00  clamp64
  0.03  19168.61     6.58 217598797     0.00     0.00  dist_block_px_domain
  0.03  19175.14     6.53 282999312     0.00     0.00  av1_fadst4_new
  0.03  19181.43     6.30 320452605     0.00     0.00  av1_get_fwd_txfm_cfg
  0.03  19187.55     6.12 612890754     0.00     0.00  upsampled_pref_error
  0.03  19193.66     6.12 365202149     0.00     0.00  av1_model_rd_curvfit
  0.03  19199.65     5.99 1380169643     0.00     0.00  get_coeff_cost_eob
  0.03  19205.60     5.96 1344712158     0.00     0.00  get_lower_levels_ctx_eob
  0.03  19211.33     5.73 730404298     0.00     0.00  interp_cubic
  0.03  19216.95     5.62 23530493     0.00     0.00  prune_tx_2D
  0.03  19222.51     5.57 223364735     0.00     0.00  av1_highbd_inv_txfm_add_c
  0.03  19228.00     5.49                             intra_mode_to_tx_type
  0.03  19233.48     5.48 23589879     0.00     0.00  av1_nn_softmax
  0.03  19238.92     5.44 23360770     0.00     0.00  av1_refining_search_8p_c
  0.03  19244.32     5.40  8562474     0.00     0.00  av1_diamond_search_sad_c
  0.03  19249.60     5.28 15724347     0.00     0.00  av1_block_error_c
  0.03  19254.83     5.23 2418661485     0.00     0.00  get_msb
  0.03  19259.97     5.14 204511366     0.00     0.00  model_rd_for_sb_with_curvfit
  0.03  19264.94     4.97 25549988     0.00     0.00  aom_get_blk_sse_sum_c
  0.02  19269.82     4.88 320452605     0.00     0.00  av1_highbd_fwd_txfm
  0.02  19274.69     4.88 223364735     0.00     0.00  av1_get_inv_txfm_cfg
  0.02  19279.47     4.78 640905210     0.00     0.00  fwd_txfm_type_to_func
  0.02  19284.19     4.72 223364735     0.00     0.00  get_txh_idx
  0.02  19288.76     4.57      174     0.03     0.03  aom_nonmax_suppression
  0.02  19293.24     4.48 182324024     0.00     0.00  av1_iadst4_new
  0.02  19297.63     4.39 208002928     0.00     0.00  av1_fdct4_new
  0.02  19301.94     4.31  2029015     0.00     0.00  smooth_predictor
  0.02  19306.21     4.27 585413463     0.00     0.00  is_eligible_distance
  0.02  19310.46     4.25 231407778     0.00     0.00  av1_get_tx_type
  0.02  19314.71     4.25 82585299     0.00     0.00  get_txb_ctx
  0.02  19318.88     4.17 272959722     0.00     0.00  get_tx_type_cost
  0.02  19322.98     4.10 910027395     0.00     0.00  mv_cost
  0.02  19327.07     4.10 227875231     0.00     0.00  av1_convolve_2d_copy_sr_c
  0.02  19331.16     4.09 2536578185     0.00     0.00  range_check_value
  0.02  19335.19     4.03 566383490     0.00     0.00  is_comp_rd_match
  0.02  19339.18     3.99 347513807     0.00     0.00  av1_convolve_2d_facade
  0.02  19343.16     3.98 330241878     0.00     0.00  clamp_mv_to_umv_border_sb
  0.02  19347.13     3.97 276605070     0.00     0.00  av1_optimize_b
  0.02  19350.93     3.80 1208094976     0.00     0.00  sign
  0.02  19354.71     3.78 21138108     0.00     0.00  handle_inter_mode
  0.02  19358.47     3.76   451376     0.00     0.04  av1_rd_pick_inter_mode_sb
  0.02  19362.04     3.57 149879756     0.00     0.00  av1_idct4_new
  0.02  19365.51     3.48 525849434     0.00     0.00  get_txb_dimensions
  0.02  19368.96     3.45 71100384     0.00     0.00  interpolation_filter_rd
  0.02  19372.39     3.43 40279816     0.00     0.00  av1_fidentity32_c
  0.02  19375.81     3.42      145     0.02     0.37  av1_determine_correspondence
  0.02  19379.15     3.34 446729470     0.00     0.00  inv_txfm_type_to_func
  0.02  19382.46     3.31 330241878     0.00     0.00  calc_subpel_params
  0.02  19385.52     3.06 312450666     0.00     0.00  av1_get_ext_tx_set_type
  0.02  19388.52     3.00  2812931     0.00     0.00  av1_filter_intra_predictor_c
  0.02  19391.50     2.98 124795631     0.00     0.00  get_lower_levels_ctx_general
  0.01  19394.42     2.92 572755107     0.00     0.00  av1_get_tx_scale
  0.01  19397.24     2.82 18574729     0.00     0.00  motion_mode_rd
  0.01  19400.05     2.81 223364735     0.00     0.00  av1_get_ext_tx_set_type
  0.01  19402.85     2.81 12735617     0.00     0.00  find_tx_size_rd_records
  0.01  19405.65     2.80 322584994     0.00     0.00  av1_get_ext_tx_set_type
  0.01  19408.43     2.78 541672361     0.00     0.00  av1_get_ext_tx_set_type
  0.01  19411.15     2.72 213937151     0.00     0.00  get_conv_params_no_round
  0.01  19413.84     2.69 124795631     0.00     0.00  update_coeff_general
  0.01  19416.51     2.67 347513807     0.00     0.00  inter_predictor
  0.01  19419.17     2.66 1644492800     0.00     0.00  clip_pixel
  0.01  19421.83     2.66  7163697     0.00     0.00  pick_wedge
  0.01  19424.47     2.64 223364735     0.00     0.00  av1_inverse_transform_block
  0.01  19427.09     2.63 662361923     0.00     0.00  mv_err_cost
  0.01  19429.70     2.61 353316196     0.00     0.00  av1_make_inter_predictor
  0.01  19432.29     2.60  1103090     0.00     0.00  av1_inv_txfm2d_add_32x8_c
  0.01  19434.87     2.58                             range_check_value
  0.01  19437.43     2.56   196391     0.00     0.00  cfl_store_block
  0.01  19439.99     2.56 13402197     0.00     0.00  compound_type_rd
  0.01  19442.53     2.54 960264111     0.00     0.00  is_cur_buf_hbd
  0.01  19445.04     2.52 25628947     0.00     0.00  masked_compound_type_rd
  0.01  19447.49     2.45 852666464     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  19449.94     2.45 276605070     0.00     0.00  av1_quantize_fp_facade
  0.01  19452.37     2.43 421847261     0.00     0.00  aom_convolve8_horiz_c
  0.01  19454.75     2.38                             intra_mode_to_tx_type
  0.01  19457.11     2.36 188553280     0.00     0.00  build_inter_predictors_for_plane
  0.01  19459.44     2.34  7392030     0.00     0.00  build_smooth_interintra_mask
  0.01  19461.77     2.33 555552256     0.00     0.00  error_measure
  0.01  19464.10     2.33 618317465     0.00     0.00  is_eligible_point
  0.01  19466.39     2.30 28423464     0.00     0.00  select_tx_block
  0.01  19468.66     2.27 58338974     0.00     0.00  block_rd_txfm
  0.01  19470.92     2.26 30057360     0.00     0.00  av1_iidentity32_c
  0.01  19473.05     2.13 195264769     0.00     0.00  av1_dist_wtd_comp_weight_assign
  0.01  19475.18     2.13 13402197     0.00     0.00  find_comp_rd_in_stats
  0.01  19477.30     2.12 15850459     0.00     0.00  predict_skip_flag
  0.01  19479.39     2.10 353316196     0.00     0.00  av1_init_inter_params
  0.01  19481.47     2.08 867307307     0.00     0.00  clamp
  0.01  19483.51     2.04 497404330     0.00     0.00  is_mv_in
  0.01  19485.50     1.99 145225944     0.00     0.00  av1_fidentity4_c
  0.01  19487.47     1.97 214344093     0.00     0.00  calculate_sse
  0.01  19489.43     1.97 625925035     0.00     0.00  is_cur_buf_hbd
  0.01  19491.37     1.94                             intra_mode_to_tx_type
  0.01  19493.31     1.94 1119909800     0.00     0.00  av1_get_adjusted_tx_size
  0.01  19495.24     1.93 594138280     0.00     0.00  pre
  0.01  19497.17     1.93 430819203     0.00     0.00  aom_convolve8_vert_c
  0.01  19499.09     1.92   559476     0.00     0.00  av1_calc_frame_error_c
  0.01  19500.99     1.90 20538731     0.00     0.00  build_intra_predictors
  0.01  19502.89     1.90 290063615     0.00     0.00  get_br_cost_with_diff
  0.01  19504.78     1.90 347513807     0.00     0.00  revert_scale_extra_bits
  0.01  19506.66     1.88 217598797     0.00     0.00  pixel_dist_visible_only
  0.01  19508.53     1.87 198243780     0.00     0.00  aom_comp_mask_upsampled_pred_c
  0.01  19510.40     1.87 313559942     0.00     0.00  av1_init_warp_params
  0.01  19512.26     1.86 42822284     0.00     0.00  txfm_yrd
  0.01  19514.11     1.85 321275809     0.00     0.00  is_global_mv_block
  0.01  19515.94     1.84 17775096     0.00     0.00  calc_interp_skip_pred_flag
  0.01  19517.77     1.83 55159385     0.00     0.00  av1_nn_output_prec_reduce
  0.01  19519.52     1.75 223364735     0.00     0.00  get_flip_cfg
  0.01  19521.24     1.72 217598797     0.00     0.00  pixel_dist
  0.01  19522.95     1.71 48673745     0.00     0.00  av1_foreach_transformed_block_in_plane
  0.01  19524.65     1.71 320452605     0.00     0.00  get_flip_cfg
  0.01  19526.36     1.71 535501007     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  19528.05     1.70 264056105     0.00     0.00  av1_merge_rd_stats
  0.01  19529.74     1.69  4177166     0.00     0.00  joint_motion_search
  0.01  19531.41     1.67 910027395     0.00     0.00  av1_get_mv_joint
  0.01  19533.08     1.67 706632392     0.00     0.00  av1_get_interp_filter_params_with_block_size
  0.01  19534.73     1.65 1188276560     0.00     0.00  sp
  0.01  19536.37     1.64 19918483     0.00     0.00  interpolation_filter_search
  0.01  19538.01     1.64 320452605     0.00     0.00  av1_fwd_txfm
  0.01  19539.56     1.55 188553280     0.00     0.00  is_chroma_reference
  0.01  19541.10     1.55 223364735     0.00     0.00  init_txfm_param
  0.01  19542.63     1.53 271263707     0.00     0.00  get_ext_tx_types
  0.01  19544.13     1.50  9625347     0.00     0.00  setup_ref_mv_list
  0.01  19545.61     1.48 291396718     0.00     0.00  aom_variance8x8_c
  0.01  19547.05     1.44 28276702     0.00     0.00  try_tx_block_no_split
  0.01  19548.48     1.43 280522037     0.00     0.00  get_txsize_entropy_ctx
  0.01  19549.88     1.40 108918381     0.00     0.00  set_blk_skip
  0.01  19551.28     1.40 46215071     0.00     0.00  av1_make_masked_inter_predictor
  0.01  19552.67     1.40 661646880     0.00     0.00  clamp
  0.01  19554.06     1.39 20423272     0.00     0.00  txfm_search
  0.01  19555.45     1.39 269841638     0.00     0.00  get_ext_tx_set
  0.01  19556.84     1.39 133083747     0.00     0.00  restore_dst_buf
  0.01  19558.18     1.35 525115771     0.00     0.00  av1_init_rd_stats
  0.01  19559.52     1.34   451376     0.00     0.00  init_inter_mode_search_state
  0.01  19560.86     1.34 223364735     0.00     0.00  inv_txfm2d_add_facade
  0.01  19562.19     1.33 160824081     0.00     0.00  av1_get_txb_size_index
  0.01  19563.51     1.32 89029748     0.00     0.00  av1_iidentity4_c
  0.01  19564.82     1.31                             aom_highbd_convolve_copy_c
  0.01  19566.13     1.31 330241878     0.00     0.00  clamp_mv
  0.01  19567.44     1.31 35226908     0.00     0.00  estimate_yrd_for_sb
  0.01  19568.72     1.28 455581813     0.00     0.00  av1_invalid_rd_stats
  0.01  19569.99     1.27 13824226     0.00     0.00  select_tx_size_and_type
  0.01  19571.24     1.25 241446447     0.00     0.00  get_plane_block_size
  0.01  19572.48     1.24 326587231     0.00     0.00  get_buf_from_mv
  0.01  19573.70     1.22 93906544     0.00     0.00  pixel_diff_dist
  0.01  19574.91     1.21 608741870     0.00     0.00  av1_get_filter
  0.01  19576.10     1.19 60376353     0.00     0.00  av1_subtract_plane
  0.01  19577.27     1.18 852666464     0.00     0.00  get_filter_offset
  0.01  19578.43     1.16 608741870     0.00     0.00  av1_is_scaled
  0.01  19579.57     1.14  4273968     0.00     0.00  aom_blend_a64_hmask_c
  0.01  19580.70     1.13 140045583     0.00     0.00  highbd_fwd_txfm_8x8
  0.01  19581.81     1.11 222902165     0.00     0.00  mvsad_err_cost
  0.01  19582.91     1.10 22324011     0.00     0.00  add_tpl_ref_mv
  0.01  19583.99     1.08 48582424     0.00     0.00  txfm_rd_in_plane
  0.01  19585.05     1.06 17230055     0.00     0.00  find_mb_rd_info
  0.01  19586.11     1.06 19795231     0.00     0.00  pick_tx_size_type_yrd
  0.01  19587.16     1.05 17775096     0.00     0.00  fast_dual_interp_filter_rd
  0.01  19588.20     1.05 212777294     0.00     0.00  av1_allow_warp
  0.01  19589.24     1.04        1     1.04     1.04  av1_get_global_headers
  0.01  19590.28     1.04 369241617     0.00     0.00  is_cur_buf_hbd
  0.01  19591.31     1.03  1682039     0.00     0.00  av1_dr_prediction_z2_c
  0.01  19592.33     1.02 68754688     0.00     0.00  get_qc_dqc_low
  0.01  19593.34     1.02 74628892     0.00     0.00  av1_get_pred_context_switchable_interp
  0.01  19594.35     1.01 91018867     0.00     0.00  get_switchable_rate
  0.01  19595.35     1.00     2250     0.00     0.00  search_one_dual
  0.01  19596.35     1.00 300878754     0.00     0.00  get_txb_high
  0.01  19597.34     0.99 30678895     0.00     0.00  build_cur_mv
  0.00  19598.32     0.99 35564392     0.00     0.00  inter_mode_search_order_independent_skip
  0.00  19599.27     0.95 125157817     0.00     0.00  aom_variance8x16_c
  0.00  19600.20     0.93 31567455     0.00     0.00  get_plane_type
  0.00  19601.13     0.93 300878754     0.00     0.00  get_txb_bwl
  0.00  19602.06     0.93 71098986     0.00     0.00  txfm_partition_context
  0.00  19602.99     0.93 12990276     0.00     0.00  pick_interinter_seg
  0.00  19603.90     0.91 167011804     0.00     0.00  av1_enc_build_inter_predictor
  0.00  19604.81     0.91  5721728     0.00     0.00  av1_filter_intra_edge_c
  0.00  19605.71     0.90 852666464     0.00     0.00  get_filter_base
  0.00  19606.61     0.90 21138108     0.00     0.00  ref_mv_idx_to_search
  0.00  19607.50     0.90 128481710     0.00     0.00  interp_model_rd_eval
  0.00  19608.38     0.88 608741870     0.00     0.00  is_intrabc_block
  0.00  19609.26     0.88 96396479     0.00     0.00  update_txk_array
  0.00  19610.13     0.87 554930901     0.00     0.00  is_inter_block
  0.00  19610.99     0.86 239900260     0.00     0.00  av1_get_contiguous_soft_mask
  0.00  19611.85     0.86 223364735     0.00     0.00  get_txw_idx
  0.00  19612.71     0.86  9070890     0.00     0.00  init_rd_record_tree
  0.00  19613.56     0.85 282999312     0.00     0.00  sinpi_arr
  0.00  19614.41     0.85                             aom_highbd_lpf_vertical_14_dual_c
  0.00  19615.25     0.84 123288676     0.00     0.00  aom_variance16x8_c
  0.00  19616.08     0.83 317978720     0.00     0.00  av1_get_adjusted_tx_size
  0.00  19616.90     0.82 100462961     0.00     0.00  av1_broadcast_interp_filter
  0.00  19617.70     0.80 11063331     0.00     0.00  compound_single_motion_search
  0.00  19618.48     0.78  2846519     0.00     0.00  aom_blend_a64_vmask_c
  0.00  19619.24     0.77 164213261     0.00     0.00  get_plane_block_size
  0.00  19620.00     0.76 116631046     0.00     0.00  av1_get_skip_context
  0.00  19620.76     0.76 68658243     0.00     0.00  av1_set_txb_context
  0.00  19621.51     0.75  1538671     0.00     0.00  av1_dr_prediction_z1_c
  0.00  19622.25     0.74 28276702     0.00     0.00  tx_type_rd
  0.00  19622.98     0.73 48333938     0.00     0.00  get_this_mv
  0.00  19623.71     0.73 31077119     0.00     0.00  ref_mv_idx_early_breakout
  0.00  19624.44     0.73 13727104     0.00     0.00  handle_newmv
  0.00  19625.16     0.72 58375055     0.00     0.00  get_drl_cost
  0.00  19625.87     0.72  8010098     0.00     0.00  get_mean_dev_features
  0.00  19626.58     0.71 64760688     0.00     0.00  get_plane_block_size
  0.00  19627.29     0.71 517091295     0.00     0.00  is_inter_block
  0.00  19628.00     0.71 311897884     0.00     0.00  av1_get_max_eob
  0.00  19628.71     0.71 19976846     0.00     0.00  scan_row_mbmi
  0.00  19629.40     0.70 272995400     0.00     0.00  set_levels
  0.00  19630.09     0.69 231407778     0.00     0.00  get_plane_type
  0.00  19630.78     0.69        1     0.69     0.70  av1_qm_init
  0.00  19631.47     0.69 123906665     0.00     0.00  update_skip
  0.00  19632.15     0.68 140045583     0.00     0.00  av1_fwd_txfm2d_8x8_c
  0.00  19632.83     0.68 223364735     0.00     0.00  get_rect_tx_log_ratio
  0.00  19633.51     0.68 20538731     0.00     0.00  av1_predict_intra_block
  0.00  19634.19     0.68 88026358     0.00     0.00  get_relative_dist
  0.00  19634.86     0.67 273016620     0.00     0.00  get_txb_wide
  0.00  19635.52     0.66 114632286     0.00     0.00  get_br_cost
  0.00  19636.17     0.65 320452605     0.00     0.00  get_rect_tx_log_ratio
  0.00  19636.82     0.65 25980552     0.00     0.00  av1_build_inter_predictors_for_planes_single_buf
  0.00  19637.47     0.65 16375879     0.00     0.00  txfm_partition_update
  0.00  19638.12     0.65 76282544     0.00     0.00  inter_mode_compatible_skip
  0.00  19638.76     0.64 347513807     0.00     0.00  has_scale
  0.00  19639.40     0.64 320452605     0.00     0.00  av1_lowbd_fwd_txfm_c
  0.00  19640.03     0.64 273251271     0.00     0.00  av1_quantize_fp_c
  0.00  19640.66     0.63 608741870     0.00     0.00  av1_is_valid_scale
  0.00  19641.29     0.63  5345644     0.00     0.00  single_motion_search
  0.00  19641.92     0.63 143610274     0.00     0.00  get_ref_filter_type
  0.00  19642.54     0.63  5151955     0.00     0.00  try_tx_block_split
  0.00  19643.16     0.62 52024893     0.00     0.00  is_nontrans_global_motion
  0.00  19643.76     0.60 50331668     0.00     0.00  clamp_mv_to_umv_border_sb
  0.00  19644.35     0.59 220058300     0.00     0.00  set_dc_sign
  0.00  19644.94     0.59   925254     0.00     0.00  obmc_diamond_search_sad
  0.00  19645.53     0.59 64760688     0.00     0.00  get_entropy_contexts_plane
  0.00  19646.11     0.58   783694     0.00     0.00  smooth_h_predictor
  0.00  19646.69     0.58 23074318     0.00     0.00  av1_build_inter_predictor
  0.00  19647.27     0.58 20570208     0.00     0.00  scan_col_mbmi
  0.00  19647.84     0.57 320452605     0.00     0.00  set_flip_cfg
  0.00  19648.41     0.57 305246324     0.00     0.00  has_second_ref
  0.00  19648.98     0.57 312611038     0.00     0.00  is_inter_block
  0.00  19649.54     0.57 103345390     0.00     0.00  get_uni_comp_ref_idx
  0.00  19650.10     0.56 223364735     0.00     0.00  set_flip_cfg
  0.00  19650.66     0.56 48673745     0.00     0.00  av1_get_tx_size
  0.00  19651.22     0.56 87947115     0.00     0.00  is_global_mv_block
  0.00  19651.76     0.54 92502047     0.00     0.00  av1_inv_txfm2d_add_8x8_c
  0.00  19652.30     0.54                             get_4tap_interp_filter_params
  0.00  19652.84     0.54 330241878     0.00     0.00  av1_is_scaled
  0.00  19653.37     0.54 60955171     0.00     0.00  av1_get_ref_mv
  0.00  19653.90     0.53 182324024     0.00     0.00  sinpi_arr
  0.00  19654.43     0.53 132199681     0.00     0.00  is_masked_compound_type
  0.00  19654.96     0.53 212777294     0.00     0.00  av1_is_scaled
  0.00  19655.49     0.53 273350149     0.00     0.00  get_default_scan
  0.00  19656.01     0.52 177289988     0.00     0.00  av1_num_planes
  0.00  19656.53     0.52 30692873     0.00     0.00  skip_repeated_mv
  0.00  19657.04     0.51 180696803     0.00     0.00  av1_ref_frame_type
  0.00  19657.55     0.51 123237216     0.00     0.00  clamp
  0.00  19658.06     0.51 64760688     0.00     0.00  av1_get_entropy_contexts
  0.00  19658.57     0.51 30695250     0.00     0.00  av1_mode_context_analyzer
  0.00  19659.07     0.50 223364735     0.00     0.00  is_cur_buf_hbd
  0.00  19659.57     0.50 51895409     0.00     0.00  av1_is_interp_needed
  0.00  19660.07     0.50 13402197     0.00     0.00  get_comp_index_context
  0.00  19660.57     0.50 59378628     0.00     0.00  add_ref_mv_candidate
  0.00  19661.06     0.50 28222651     0.00     0.00  prune_ref_by_selective_ref_frame
  0.00  19661.56     0.50 10776879     0.00     0.00  build_second_inter_pred
  0.00  19662.05     0.49 66201001     0.00     0.00  av1_get_ref_mv_from_stack
  0.00  19662.54     0.49 20538731     0.00     0.00  has_top_right
  0.00  19663.03     0.49   114592     0.00     0.00  get_gradient_hist
  0.00  19663.52     0.49 25980552     0.00     0.00  build_inter_predictors_single_buf
