Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.35  17762.16    73.31 3067397568     0.00     0.00  clamp
  0.35  17834.89    72.73 31594749     0.00     0.00  diffwtd_mask
  0.35  17906.60    71.71 525076864     0.00     0.00  clamp
  0.34  17976.18    69.58 1309140784     0.00     0.00  clamp64
  0.33  18045.41    69.23 1187934176     0.00     0.00  av1_iadst8_new
  0.33  18114.01    68.60 1380751636     0.00     0.00  av1_fadst8_new
  0.33  18182.02    68.01 762200512     0.00     0.00  highbd_clip_pixel_add
  0.32  18249.25    67.23 15834686     0.00     0.00  av1_convolve_x_sr_c
  0.31  18314.15    64.91 146119936     0.00     0.00  av1_wedge_sign_from_residuals_c
  0.30  18375.58    61.43 207733160     0.00     0.00  av1_idct32_new
  0.28  18434.16    58.58 66922300     0.00     0.00  av1_nn_predict_c
  0.28  18491.25    57.09 7074146279     0.00     0.00  get_dqv
  0.27  18547.72    56.47 1296530596     0.00     0.00  av1_idct8_new
  0.27  18604.06    56.34 14465663     0.00     0.00  av1_convolve_y_sr_c
  0.26  18658.70    54.64 1524401024     0.00     0.00  clamp64
  0.26  18711.78    53.08 108939253     0.00     0.00  aom_subtract_block_c
  0.25  18763.88    52.10 1469766276     0.00     0.00  av1_fdct8_new
  0.24  18813.74    49.86 72124752     0.00     0.00  av1_idct64_new
  0.24  18862.67    48.93 33283506     0.00     0.00  av1_cost_coeffs_txb
  0.23  18910.61    47.94 15198024000     0.00     0.00  clip_pixel
  0.23  18957.82    47.21 63350848750     0.00     0.00  av1_range_check_buf
  0.22  19003.39    45.57 102399613     0.00     0.00  aom_sum_squares_2d_i16_c
  0.21  19047.12    43.73 196063848     0.00     0.00  av1_fdct32_new
  0.19  19086.33    39.21 762200512     0.00     0.00  clip_pixel_highbd
  0.19  19125.18    38.85        1    38.85    38.85  av1_rtcd
  0.17  19161.10    35.92 69647632     0.00     0.00  av1_fdct64_new
  0.17  19196.82    35.72 512580736     0.00     0.00  clamp
  0.17  19231.46    34.64 52354992     0.00     0.00  obmc_sad
  0.16  19265.19    33.73 17561687324     0.00     0.00  cospi_arr
  0.16  19298.17    32.99 12441733194     0.00     0.00  get_padded_idx
  0.16  19330.84    32.67 9031830536     0.00     0.00  get_coeff_dist
  0.15  19361.43    30.59 16849414     0.00     0.00  obmc_variance
  0.15  19391.98    30.55 89257041     0.00     0.00  search_txk_type
  0.13  19419.51    27.53 15759639     0.00     0.00  av1_dist_wtd_convolve_2d_copy_c
  0.13  19446.67    27.16 590797312     0.00     0.00  round_shift
  0.12  19472.08    25.41 27605435     0.00     0.00  get_energy_distribution_finer
  0.12  19497.01    24.94 1447055099     0.00     0.00  get_eob_cost
  0.11  19519.85    22.84 762200512     0.00     0.00  clamp
  0.11  19542.36    22.51 25261092     0.00     0.00  aom_blend_a64_mask_c
  0.11  19564.48    22.12 26859891     0.00     0.00  aom_var_filter_block2d_bil_first_pass_c
  0.11  19586.41    21.94 291077492     0.00     0.00  av1_gen_inv_stage_range
  0.10  19607.59    21.18 4208062016     0.00     0.00  round_shift
  0.10  19628.68    21.09 4360347464     0.00     0.00  round_shift
  0.09  19647.98    19.30 26859891     0.00     0.00  aom_var_filter_block2d_bil_second_pass_c
  0.09  19667.12    19.14 27605435     0.00     0.00  sort_probability
  0.09  19685.63    18.52 27605435     0.00     0.00  av1_get_horver_correlation_full_c
  0.08  19702.49    16.86  5994747     0.00     0.00  cdef_filter_block_c
  0.08  19719.32    16.83 341398090     0.00     0.00  av1_gen_fwd_stage_range
  0.08  19735.84    16.53 3117137188     0.00     0.00  round_shift
  0.08  19752.24    16.40 5133933446     0.00     0.00  clamp
  0.08  19768.24    16.00  4520725     0.00     0.00  diffwtd_mask_d16
  0.08  19784.18    15.94 744496799     0.00     0.00  aom_upsampled_pred_c
  0.07  19799.18    15.00 16790352     0.00     0.00  av1_compute_cross_correlation_c
  0.07  19814.00    14.82 341398090     0.00     0.00  set_fwd_txfm_non_scale_range
  0.07  19828.13    14.13 322865361     0.00     0.00  av1_get_txb_entropy_context
  0.07  19841.61    13.48 42097220     0.00     0.00  av1_get_crc32c_value_c
  0.06  19854.72    13.11 36245291     0.00     0.00  av1_find_best_sub_pixel_tree
  0.06  19867.63    12.91 1470120942     0.00     0.00  get_coeff_cost_general
  0.06  19880.12    12.49 337456044     0.00     0.00  av1_xform_quant
  0.06  19892.20    12.08 2301982848     0.00     0.00  constrain
  0.06  19903.92    11.72 175941228     0.00     0.00  build_inter_predictors
  0.06  19915.63    11.71 28779478     0.00     0.00  find_tx_size_rd_info
  0.06  19927.34    11.71 1447122065     0.00     0.00  get_eob_pos_token
  0.06  19939.01    11.68 390082283     0.00     0.00  model_rd_with_curvfit
  0.05  19949.89    10.88 1646614118     0.00     0.00  clamp64
  0.05  19960.49    10.60 25119866     0.00     0.00  av1_block_error_c
  0.05  19971.04    10.56 21486739     0.00     0.00  av1_diamond_search_sad_c
  0.05  19981.44    10.40 8223414440     0.00     0.00  range_check_value
  0.05  19991.55    10.11 411447548     0.00     0.00  av1_fadst4_new
  0.05  20001.52     9.98  9132496     0.00     0.00  av1_wedge_compute_delta_squares_c
  0.05  20011.06     9.54 400609192     0.00     0.00  av1_fidentity8_c
  0.04  20020.34     9.28 18264992     0.00     0.00  aom_sum_squares_i16_c
  0.04  20029.01     8.67 1705943504     0.00     0.00  clip_pixel
  0.04  20037.67     8.66 3759756670     0.00     0.00  get_msb
  0.04  20046.04     8.37 348153552     0.00     0.00  av1_iadst4_new
  0.04  20054.01     7.97 281881385     0.00     0.00  dist_block_px_domain
  0.04  20061.94     7.94 4437771536     0.00     0.00  cospi_arr
  0.04  20069.80     7.86 26859891     0.00     0.00  av1_refining_search_8p_c
  0.04  20077.55     7.75 38754996     0.00     0.00  aom_get_blk_sse_sum_c
  0.04  20085.17     7.62      174     0.04     0.04  aom_nonmax_suppression
  0.04  20092.54     7.37 139339584     0.00     0.00  av1_fidentity16_c
  0.03  20099.77     7.23 1475182212     0.00     0.00  get_coeff_cost_eob
  0.03  20106.85     7.08                             intra_mode_to_tx_type
  0.03  20113.86     7.01 337327484     0.00     0.00  av1_fdct4_new
  0.03  20120.77     6.91 5009044575     0.00     0.00  range_check_value
  0.03  20127.36     6.60 291077492     0.00     0.00  av1_highbd_inv_txfm_add_c
  0.03  20133.92     6.56 314541668     0.00     0.00  av1_iidentity8_c
  0.03  20140.46     6.54 753321064     0.00     0.00  upsampled_pref_error
  0.03  20146.97     6.52 291077492     0.00     0.00  av1_get_inv_txfm_cfg
  0.03  20153.37     6.40 110024388     0.00     0.00  av1_iidentity16_c
  0.03  20159.66     6.29 341398090     0.00     0.00  av1_get_fwd_txfm_cfg
  0.03  20165.81     6.15 780137132     0.00     0.00  interp_cubic
  0.03  20171.94     6.13 1408199561     0.00     0.00  get_lower_levels_ctx_eob
  0.03  20178.06     6.13 390068566     0.00     0.00  av1_model_rd_curvfit
  0.03  20184.16     6.10 32169591     0.00     0.00  av1_get_nz_map_contexts_c
  0.03  20190.24     6.08 27605435     0.00     0.00  prune_tx_2D
  0.03  20196.27     6.03 271553564     0.00     0.00  av1_idct4_new
  0.03  20202.02     5.75 1877959424     0.00     0.00  sign
  0.03  20207.72     5.71 27665207     0.00     0.00  av1_nn_softmax
  0.03  20213.36     5.64 291077492     0.00     0.00  get_txh_idx
  0.03  20218.80     5.44 1381481093     0.00     0.00  mv_cost
  0.02  20223.81     5.01 341398090     0.00     0.00  av1_highbd_fwd_txfm
  0.02  20228.81     5.00 205337529     0.00     0.00  get_lower_levels_ctx_general
  0.02  20233.79     4.99 302296060     0.00     0.00  av1_get_tx_type
  0.02  20238.77     4.98 291336884     0.00     0.00  av1_convolve_2d_copy_sr_c
  0.02  20243.65     4.88 321152239     0.00     0.00  get_tx_type_cost
  0.02  20248.53     4.88 682796180     0.00     0.00  fwd_txfm_type_to_func
  0.02  20253.41     4.88 196690782     0.00     0.00  model_rd_for_sb_with_curvfit
  0.02  20258.19     4.78  2773938     0.00     0.00  smooth_predictor
  0.02  20262.96     4.77 205337529     0.00     0.00  update_coeff_general
  0.02  20267.60     4.64 304172538     0.00     0.00  av1_optimize_b
  0.02  20272.12     4.52 639816155     0.00     0.00  get_br_cost_with_diff
  0.02  20276.35     4.23  4576765     0.00     0.00  av1_filter_intra_predictor_c
  0.02  20280.40     4.05 45542216     0.00     0.00  av1_fidentity32_c
  0.02  20284.37     3.97 91132722     0.00     0.00  get_txb_ctx
  0.02  20288.19     3.82                             intra_mode_to_tx_type
  0.02  20292.00     3.81 582154984     0.00     0.00  inv_txfm_type_to_func
  0.02  20295.76     3.77 588377927     0.00     0.00  get_txb_dimensions
  0.02  20299.34     3.58 313005975     0.00     0.00  clamp_mv_to_umv_border_sb
  0.02  20302.83     3.49 339210683     0.00     0.00  av1_convolve_2d_facade
  0.02  20306.17     3.34 411236007     0.00     0.00  av1_get_ext_tx_set_type
  0.02  20309.50     3.33 626746002     0.00     0.00  av1_get_ext_tx_set_type
  0.02  20312.82     3.33 291077492     0.00     0.00  av1_get_ext_tx_set_type
  0.02  20316.14     3.32 1068459986     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.02  20319.45     3.31 291077492     0.00     0.00  av1_inverse_transform_block
  0.02  20322.70     3.25  9132496     0.00     0.00  pick_wedge
  0.02  20325.95     3.25 18577650     0.00     0.00  handle_inter_mode
  0.02  20329.16     3.21 823082510     0.00     0.00  mv_err_cost
  0.02  20332.33     3.17 651625134     0.00     0.00  av1_get_tx_scale
  0.02  20335.43     3.11 490254510     0.00     0.00  is_comp_rd_match
  0.01  20338.50     3.07 338341794     0.00     0.00  av1_get_ext_tx_set_type
  0.01  20341.54     3.04 313005975     0.00     0.00  calc_subpel_params
  0.01  20344.57     3.03 32084120     0.00     0.00  av1_iidentity32_c
  0.01  20347.60     3.03 281881385     0.00     0.00  pixel_dist_visible_only
  0.01  20350.62     3.02   475176     0.00     0.04  av1_rd_pick_inter_mode_sb
  0.01  20353.49     2.87 1381481093     0.00     0.00  av1_get_mv_joint
  0.01  20356.32     2.83 304172538     0.00     0.00  av1_quantize_fp_facade
  0.01  20359.12     2.80 61273352     0.00     0.00  interpolation_filter_rd
  0.01  20361.91     2.79 605284352     0.00     0.00  error_measure
  0.01  20364.63     2.73 181043742     0.00     0.00  get_qc_dqc_low
  0.01  20367.33     2.70 212182694     0.00     0.00  get_conv_params_no_round
  0.01  20369.99     2.66 1049339563     0.00     0.00  is_cur_buf_hbd
  0.01  20372.64     2.66 30584510     0.00     0.00  select_tx_block
  0.01  20375.29     2.65 731552106     0.00     0.00  pre
  0.01  20377.93     2.64 63697139     0.00     0.00  block_rd_txfm
  0.01  20380.50     2.58 534845102     0.00     0.00  aom_convolve8_horiz_c
  0.01  20383.07     2.57  3298683     0.00     0.00  av1_dr_prediction_z2_c
  0.01  20385.60     2.53 13680464     0.00     0.00  motion_mode_rd
  0.01  20388.10     2.50 626475717     0.00     0.00  is_mv_in
  0.01  20390.59     2.49 533614884     0.00     0.00  aom_convolve8_vert_c
  0.01  20393.06     2.47 29692862     0.00     0.00  build_intra_predictors
  0.01  20395.52     2.46 339210683     0.00     0.00  inter_predictor
  0.01  20397.98     2.46   495800     0.00     0.00  av1_inv_txfm2d_add_32x8_c
  0.01  20400.38     2.40 281881385     0.00     0.00  pixel_dist
  0.01  20402.77     2.39 532744148     0.00     0.00  mvsad_err_cost
  0.01  20405.16     2.39 291077492     0.00     0.00  inv_txfm2d_add_facade
  0.01  20407.51     2.35 1397087240     0.00     0.00  clamp
  0.01  20409.80     2.29 339210683     0.00     0.00  av1_make_inter_predictor
  0.01  20412.08     2.28 365685911     0.00     0.00  aom_variance8x8_c
  0.01  20414.30     2.23 273741017     0.00     0.00  aom_comp_mask_upsampled_pred_c
  0.01  20416.46     2.16 66922300     0.00     0.00  av1_nn_output_prec_reduce
  0.01  20418.60     2.14 11737035     0.00     0.00  find_tx_size_rd_records
  0.01  20420.73     2.13 11244179     0.00     0.00  compound_type_rd
  0.01  20422.86     2.13                             range_check_value
  0.01  20424.97     2.11 419377309     0.00     0.00  get_br_cost
  0.01  20427.06     2.09 184161362     0.00     0.00  build_inter_predictors_for_plane
  0.01  20429.11     2.05 341398090     0.00     0.00  get_flip_cfg
  0.01  20431.15     2.04   221557     0.00     0.00  cfl_store_block
  0.01  20433.17     2.02 21029631     0.00     0.00  masked_compound_type_rd
  0.01  20435.16     1.99  8378096     0.00     0.00  build_smooth_interintra_mask
  0.01  20437.15     1.99   630281     0.00     0.00  av1_calc_frame_error_c
  0.01  20439.12     1.97 52513442     0.00     0.00  av1_foreach_transformed_block_in_plane
  0.01  20441.08     1.96 1317134651     0.00     0.00  av1_get_adjusted_tx_size
  0.01  20443.02     1.95 291077492     0.00     0.00  init_txfm_param
  0.01  20444.96     1.94 290678560     0.00     0.00  set_dc_sign
  0.01  20446.89     1.93 291077492     0.00     0.00  get_flip_cfg
  0.01  20448.82     1.93 278216467     0.00     0.00  av1_merge_rd_stats
  0.01  20450.73     1.92 339210683     0.00     0.00  av1_init_inter_params
  0.01  20452.64     1.91                             intra_mode_to_tx_type
  0.01  20454.55     1.91 11244179     0.00     0.00  find_comp_rd_in_stats
  0.01  20456.45     1.90  4598758     0.00     0.00  joint_motion_search
  0.01  20458.32     1.87 339210683     0.00     0.00  revert_scale_extra_bits
  0.01  20460.17     1.86 549093192     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  20462.02     1.85 204096929     0.00     0.00  calculate_sse
  0.01  20463.83     1.81 313455934     0.00     0.00  get_ext_tx_types
  0.01  20465.57     1.74 30474122     0.00     0.00  try_tx_block_no_split
  0.01  20467.27     1.71 112626827     0.00     0.00  set_blk_skip
  0.01  20468.97     1.70 1463104212     0.00     0.00  sp
  0.01  20470.64     1.68 41975346     0.00     0.00  txfm_yrd
  0.01  20472.29     1.65 768540497     0.00     0.00  is_cur_buf_hbd
  0.01  20473.94     1.65 297947591     0.00     0.00  is_global_mv_block
  0.01  20475.54     1.60 10635726     0.00     0.00  av1_filter_intra_edge_c
  0.01  20477.10     1.56 191076740     0.00     0.00  av1_dist_wtd_comp_weight_assign
  0.01  20478.63     1.53 102399613     0.00     0.00  pixel_diff_dist
  0.01  20480.14     1.52 121557808     0.00     0.00  av1_fidentity4_c
  0.01  20481.63     1.49                             aom_highbd_convolve_copy_c
  0.01  20483.10     1.47   475176     0.00     0.00  init_inter_mode_search_state
  0.01  20484.57     1.47 322489285     0.00     0.00  get_txsize_entropy_ctx
  0.01  20485.99     1.42 208201734     0.00     0.00  is_eligible_distance
  0.01  20487.41     1.42 678421366     0.00     0.00  av1_get_interp_filter_params_with_block_size
  0.01  20488.82     1.41 285750497     0.00     0.00  av1_init_warp_params
  0.01  20490.23     1.41 15318338     0.00     0.00  calc_interp_skip_pred_flag
  0.01  20491.62     1.39 744496799     0.00     0.00  av1_is_scaled
  0.01  20493.00     1.38  9933284     0.00     0.00  setup_ref_mv_list
  0.01  20494.37     1.38 75552820     0.00     0.00  av1_iidentity4_c
  0.01  20495.73     1.36 744496799     0.00     0.00  is_intrabc_block
  0.01  20497.08     1.35 16311065     0.00     0.00  interpolation_filter_search
  0.01  20498.41     1.34 184161362     0.00     0.00  is_chroma_reference
  0.01  20499.73     1.32 419150800     0.00     0.00  get_buf_from_mv
  0.01  20501.05     1.32 411447548     0.00     0.00  sinpi_arr
  0.01  20502.33     1.28 1068459986     0.00     0.00  get_filter_offset
  0.01  20503.56     1.23  2836539     0.00     0.00  av1_dr_prediction_z1_c
  0.01  20504.79     1.23 46724507     0.00     0.00  av1_make_masked_inter_predictor
  0.01  20506.00     1.21 165041193     0.00     0.00  av1_enc_build_inter_predictor
  0.01  20507.20     1.21 627478356     0.00     0.00  clamp
  0.01  20508.41     1.21 311577391     0.00     0.00  av1_get_contiguous_soft_mask
  0.01  20509.60     1.19 744496799     0.00     0.00  av1_get_filter
  0.01  20510.79     1.19 313005975     0.00     0.00  clamp_mv
  0.01  20511.96     1.18 77584417     0.00     0.00  get_switchable_rate
  0.01  20513.13     1.17 33154872     0.00     0.00  estimate_yrd_for_sb
  0.01  20514.26     1.13 153634179     0.00     0.00  av1_get_txb_size_index
  0.01  20515.38     1.12 111314940     0.00     0.00  restore_dst_buf
  0.01  20516.48     1.10 341398090     0.00     0.00  av1_fwd_txfm
  0.01  20517.58     1.10 231024240     0.00     0.00  get_plane_block_size
  0.01  20518.67     1.09      145     0.01     0.13  av1_determine_correspondence
  0.01  20519.75     1.09 353416654     0.00     0.00  get_txb_high
  0.01  20520.83     1.08 312445882     0.00     0.00  get_ext_tx_set
  0.01  20521.89     1.06 512591261     0.00     0.00  av1_init_rd_stats
  0.01  20522.95     1.06 16145511     0.00     0.00  txfm_search
  0.01  20524.00     1.06 12545963     0.00     0.00  select_tx_size_and_type
  0.01  20525.04     1.04     2250     0.00     0.00  search_one_dual
  0.00  20526.07     1.03 52307817     0.00     0.00  txfm_rd_in_plane
  0.00  20527.09     1.02 72449468     0.00     0.00  txfm_partition_context
  0.00  20528.10     1.01 191831904     0.00     0.00  clamp
  0.00  20529.10     1.00 146629524     0.00     0.00  highbd_fwd_txfm_8x8
  0.00  20530.09     0.99 353416654     0.00     0.00  get_txb_bwl
  0.00  20531.07     0.98 478900331     0.00     0.00  av1_invalid_rd_stats
  0.00  20532.04     0.97 348153552     0.00     0.00  sinpi_arr
  0.00  20533.01     0.97 184442675     0.00     0.00  av1_allow_warp
  0.00  20533.97     0.96 1068459986     0.00     0.00  get_filter_base
  0.00  20534.92     0.96 102756669     0.00     0.00  update_txk_array
  0.00  20535.87     0.95 15778618     0.00     0.00  pick_tx_size_type_yrd
  0.00  20536.81     0.94 150901279     0.00     0.00  aom_variance8x16_c
  0.00  20537.75     0.94 29692862     0.00     0.00  av1_predict_intra_block
  0.00  20538.69     0.94 341398090     0.00     0.00  av1_lowbd_fwd_txfm_c
  0.00  20539.62     0.93  4786725     0.00     0.00  aom_blend_a64_hmask_c
  0.00  20540.54     0.93        1     0.93     0.93  av1_get_global_headers
  0.00  20541.46     0.92 15339495     0.00     0.00  get_plane_type
  0.00  20542.38     0.92  1445689     0.00     0.00  av1_dr_prediction_z3_c
  0.00  20543.30     0.92 11622698     0.00     0.00  get_mean_dev_features
  0.00  20544.21     0.91                             aom_highbd_lpf_vertical_14_dual_c
  0.00  20545.11     0.90 56331876     0.00     0.00  av1_subtract_plane
  0.00  20545.99     0.88 291077492     0.00     0.00  get_txw_idx
  0.00  20546.87     0.88 744496799     0.00     0.00  av1_is_valid_scale
  0.00  20547.73     0.87 35906296     0.00     0.00  inter_mode_search_order_independent_skip
  0.00  20548.59     0.86 597496832     0.00     0.00  clip_pixel
  0.00  20549.45     0.86 15318338     0.00     0.00  fast_dual_interp_filter_rd
  0.00  20550.31     0.86 172790515     0.00     0.00  get_plane_block_size
  0.00  20551.16     0.85 348279089     0.00     0.00  av1_get_adjusted_tx_size
  0.00  20552.01     0.85 216998900     0.00     0.00  is_eligible_point
  0.00  20552.86     0.85 59211222     0.00     0.00  av1_get_pred_context_switchable_interp
  0.00  20553.69     0.83 603560381     0.00     0.00  is_inter_block
  0.00  20554.52     0.83 321247063     0.00     0.00  get_txb_wide
  0.00  20555.35     0.83 123155282     0.00     0.00  av1_inv_txfm2d_add_8x8_c
  0.00  20556.16     0.81 339210683     0.00     0.00  has_scale
  0.00  20556.97     0.81 149612461     0.00     0.00  aom_variance16x8_c
  0.00  20557.78     0.81 13317742     0.00     0.00  find_mb_rd_info
  0.00  20558.58     0.80 27831757     0.00     0.00  aom_sad4x8x4d_c
  0.00  20559.38     0.80 10746151     0.00     0.00  compound_single_motion_search
  0.00  20560.17     0.80 68430439     0.00     0.00  av1_get_ref_mv
  0.00  20560.96     0.79 341398090     0.00     0.00  get_rect_tx_log_ratio
  0.00  20561.75     0.79 53429461     0.00     0.00  get_drl_cost
  0.00  20562.54     0.79  6065583     0.00     0.00  try_tx_block_split
  0.00  20563.32     0.78 337456044     0.00     0.00  av1_get_max_eob
  0.00  20564.10     0.78 661293785     0.00     0.00  is_inter_block
  0.00  20564.87     0.77 21167529     0.00     0.00  add_tpl_ref_mv
  0.00  20565.63     0.76 92220612     0.00     0.00  av1_broadcast_interp_filter
  0.00  20566.38     0.75 260081968     0.00     0.00  clip_pixel
  0.00  20567.13     0.75 301221099     0.00     0.00  av1_quantize_fp_c
  0.00  20567.88     0.75 27980968     0.00     0.00  build_cur_mv
  0.00  20568.62     0.75 302296060     0.00     0.00  get_plane_type
  0.00  20569.36     0.74 108163367     0.00     0.00  av1_get_skip_context
  0.00  20570.10     0.74  1101733     0.00     0.00  obmc_diamond_search_sad
  0.00  20570.83     0.73 291077492     0.00     0.00  set_flip_cfg
  0.00  20571.56     0.73 51659708     0.00     0.00  aom_sad4x4x4d_c
  0.00  20572.29     0.73 73810785     0.00     0.00  av1_get_ref_mv_from_stack
  0.00  20573.01     0.72 107701178     0.00     0.00  aom_variance16x16_c
  0.00  20573.72     0.71 21391203     0.00     0.00  scan_row_mbmi
  0.00  20574.42     0.71 313005975     0.00     0.00  av1_is_scaled
  0.00  20575.12     0.70 354064612     0.00     0.00  is_cur_buf_hbd
  0.00  20575.82     0.70 12931381     0.00     0.00  handle_newmv
  0.00  20576.52     0.70  1066655     0.00     0.00  smooth_v_predictor
  0.00  20577.21     0.69 13142572     0.00     0.00  predict_skip_flag
  0.00  20577.90     0.69 128157102     0.00     0.00  interp_model_rd_eval
  0.00  20578.58     0.68 22264109     0.00     0.00  aom_sad8x8x4d_c
  0.00  20579.26     0.68 80304744     0.00     0.00  inter_mode_compatible_skip
  0.00  20579.93     0.67 30474122     0.00     0.00  tx_type_rd
  0.00  20580.59     0.66 117446008     0.00     0.00  aom_variance4x4_c
  0.00  20581.25     0.66 70773488     0.00     0.00  paeth_predictor_single
  0.00  20581.90     0.66 22239818     0.00     0.00  scan_col_mbmi
  0.00  20582.54     0.64 291077492     0.00     0.00  get_rect_tx_log_ratio
  0.00  20583.18     0.64 41313528     0.00     0.00  is_nontrans_global_motion
  0.00  20583.81     0.63 62000392     0.00     0.00  get_dev
  0.00  20584.44     0.63                             get_4tap_interp_filter_params
  0.00  20585.07     0.63 41832208     0.00     0.00  clamp_mv_to_umv_border_sb
  0.00  20585.69     0.63 321219205     0.00     0.00  set_levels
  0.00  20586.31     0.62 338587226     0.00     0.00  is_inter_block
  0.00  20586.93     0.62 123155282     0.00     0.00  av1_highbd_inv_txfm_add_8x8_c
  0.00  20587.55     0.62 43426317     0.00     0.00  get_this_mv
  0.00  20588.17     0.62  1052939     0.00     0.00  smooth_h_predictor
  0.00  20588.79     0.62 65996036     0.00     0.00  get_plane_block_size
  0.00  20589.40     0.61 146629524     0.00     0.00  av1_fwd_txfm2d_8x8_c
  0.00  20590.00     0.61 25439660     0.00     0.00  prune_ref_by_selective_ref_frame
  0.00  20590.60     0.60 337456044     0.00     0.00  get_scan
  0.00  20591.19     0.59 291077492     0.00     0.00  is_cur_buf_hbd
  0.00  20591.78     0.59  8454746     0.00     0.00  init_rd_record_tree
  0.00  20592.36     0.59 10591541     0.00     0.00  pick_interinter_seg
  0.00  20592.95     0.59 62935194     0.00     0.00  is_global_mv_block
  0.00  20593.53     0.58 115594055     0.00     0.00  is_masked_compound_type
  0.00  20594.09     0.57 28017322     0.00     0.00  av1_mode_context_analyzer
  0.00  20594.65     0.56 11622698     0.00     0.00  ml_predict_tx_split
  0.00  20595.21     0.56 29692862     0.00     0.00  has_bottom_left
  0.00  20595.76     0.55 33283506     0.00     0.00  av1_quantize_b_facade
  0.00  20596.30     0.54 80115960     0.00     0.00  update_skip
  0.00  20596.84     0.54 29692862     0.00     0.00  has_top_right
  0.00  20597.38     0.54 337456044     0.00     0.00  get_default_scan
  0.00  20597.91     0.53 212320464     0.00     0.00  abs_diff
  0.00  20598.44     0.53 80371283     0.00     0.00  av1_set_txb_context
  0.00  20598.97     0.53  2681586     0.00     0.00  aom_blend_a64_vmask_c
  0.00  20599.50     0.53 36245291     0.00     0.00  upsampled_setup_center_error
  0.00  20600.02     0.53 29094447     0.00     0.00  ref_mv_idx_early_breakout
  0.00  20600.55     0.53 18577650     0.00     0.00  ref_mv_idx_to_search
  0.00  20601.07     0.53 10090968     0.00     0.00  build_second_inter_pred
  0.00  20601.59     0.52 65996036     0.00     0.00  get_entropy_contexts_plane
  0.00  20602.11     0.52                             intra_mode_to_tx_type
  0.00  20602.62     0.52  5037171     0.00     0.00  super_block_uvrd
  0.00  20603.13     0.51        1     0.51     0.54  av1_qm_init
  0.00  20603.64     0.51   110111     0.00     0.00  get_gradient_hist
