Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.43  16662.65    85.98 713470916     0.00     0.00  av1_fadst16_new
  0.43  16747.88    85.23 103279621     0.00     0.00  masked_sad
  0.42  16829.95    82.07 1703955244     0.00     0.00  av1_fadst8_new
  0.41  16911.21    81.27 4253585568     0.00     0.00  clamp64
  0.40  16991.11    79.90 54860588     0.00     0.00  aom_lowbd_blend_a64_d16_mask_c
  0.40  17069.79    78.68 1113721328     0.00     0.00  clamp
  0.34  17137.42    67.63 2056468400     0.00     0.00  highbd_clip_pixel_add
  0.33  17202.33    64.92 235144664     0.00     0.00  av1_idct32_new
  0.33  17267.16    64.83 1171823788     0.00     0.00  av1_iadst8_new
  0.32  17331.13    63.97 36326026     0.00     0.00  aom_quantize_b_helper_c
  0.32  17394.96    63.83 8983516424     0.00     0.00  get_dqv
  0.32  17457.70    62.74 3232081472     0.00     0.00  clamp
  0.30  17516.77    59.07 113612879     0.00     0.00  aom_subtract_block_c
  0.29  17573.23    56.47 4112936800     0.00     0.00  clamp64
  0.28  17629.14    55.91 1573758228     0.00     0.00  av1_fdct8_new
  0.27  17682.41    53.27 253711704     0.00     0.00  av1_fdct32_new
  0.26  17734.63    52.22 79408528     0.00     0.00  av1_idct64_new
  0.26  17786.34    51.72 65154283     0.00     0.00  av1_nn_predict_c
  0.26  17837.88    51.54 16639697608     0.00     0.00  clip_pixel
  0.25  17888.19    50.31 12607296     0.00     0.00  av1_convolve_x_sr_c
  0.25  17937.08    48.89 103644499     0.00     0.00  aom_sum_squares_2d_i16_c
  0.25  17985.64    48.56 67820030311     0.00     0.00  av1_range_check_buf
  0.24  18033.77    48.14 114796752     0.00     0.00  av1_wedge_sign_from_residuals_c
  0.24  18080.85    47.08 1079115576     0.00     0.00  av1_idct8_new
  0.22  18124.92    44.07 36326026     0.00     0.00  av1_cost_coeffs_txb
  0.22  18168.61    43.69 2183742720     0.00     0.00  round_shift
  0.20  18208.44    39.83 48248577     0.00     0.00  obmc_sad
  0.20  18247.74    39.30 47616777     0.00     0.00  av1_compute_cross_correlation_c
  0.20  18286.49    38.75 80592832     0.00     0.00  av1_fdct64_new
  0.20  18325.21    38.72 20189213020     0.00     0.00  cospi_arr
  0.19  18363.02    37.82 2056468400     0.00     0.00  clip_pixel_highbd
  0.19  18400.69    37.67 15129717     0.00     0.00  obmc_variance
  0.19  18437.99    37.30 336863329     0.00     0.00  av1_get_txb_entropy_context
  0.18  18473.94    35.96 11916830372     0.00     0.00  get_padded_idx
  0.18  18508.66    34.72 14309289     0.00     0.00  diffwtd_mask_d16
  0.16  18540.21    31.55        1    31.55    31.55  av1_rtcd
  0.15  18569.06    28.85 24061312     0.00     0.00  av1_dist_wtd_convolve_2d_copy_c
  0.14  18597.15    28.09 3841782784     0.00     0.00  round_shift
  0.14  18624.70    27.55 1690000367     0.00     0.00  get_eob_cost
  0.14  18652.02    27.32 85961826     0.00     0.00  search_txk_type
  0.13  18678.66    26.65 2737111196     0.00     0.00  round_shift
  0.12  18702.22    23.56 27530683     0.00     0.00  get_energy_distribution_finer
  0.12  18725.74    23.52 25314474     0.00     0.00  aom_blend_a64_mask_c
  0.12  18748.49    22.75 5359246156     0.00     0.00  clamp
  0.11  18770.69    22.20 2056468400     0.00     0.00  clamp
  0.11  18792.36    21.67 6337609634     0.00     0.00  get_coeff_dist
  0.10  18812.43    20.08 978481868     0.00     0.00  round_shift
  0.10  18831.54    19.11 23681714     0.00     0.00  aom_var_filter_block2d_bil_first_pass_c
  0.09  18850.30    18.76 844792384     0.00     0.00  av1_fidentity8_c
  0.09  18868.78    18.48 27530683     0.00     0.00  av1_get_horver_correlation_full_c
  0.09  18886.20    17.43 27530683     0.00     0.00  sort_probability
  0.09  18903.35    17.15 23681714     0.00     0.00  aom_var_filter_block2d_bil_second_pass_c
  0.09  18920.41    17.06 58116292     0.00     0.00  av1_get_crc32c_value_c
  0.08  18936.50    16.09 261122865     0.00     0.00  av1_gen_inv_stage_range
  0.08  18952.46    15.96 376262943     0.00     0.00  av1_gen_fwd_stage_range
  0.08  18968.05    15.59 329627296     0.00     0.00  av1_fidentity16_c
  0.08  18983.41    15.36 376262943     0.00     0.00  set_fwd_txfm_non_scale_range
  0.07  18996.36    12.96 1690030987     0.00     0.00  get_eob_pos_token
  0.07  19009.31    12.95 274473236     0.00     0.00  av1_iidentity16_c
  0.07  19022.17    12.86 619560118     0.00     0.00  aom_upsampled_pred_c
  0.06  19034.87    12.70 367211624     0.00     0.00  av1_xform_quant
  0.06  19047.40    12.53 39257388     0.00     0.00  find_tx_size_rd_info
  0.06  19059.51    12.11 606954396     0.00     0.00  av1_iidentity8_c
  0.06  19071.33    11.82 191851393     0.00     0.00  build_inter_predictors
  0.06  19082.85    11.52 382049182     0.00     0.00  model_rd_with_curvfit
  0.05  19092.89    10.04 31583188     0.00     0.00  av1_find_best_sub_pixel_tree
  0.05  19102.82     9.93 2952353584     0.00     0.00  clip_pixel
  0.05  19112.64     9.82 1481081026     0.00     0.00  get_coeff_cost_general
  0.05  19121.79     9.15  3725196     0.00     0.00  cdef_filter_block_c
  0.04  19129.60     7.81 5922627980     0.00     0.00  range_check_value
  0.04  19137.28     7.69 4061168804     0.00     0.00  cospi_arr
  0.04  19144.77     7.49  7174797     0.00     0.00  av1_wedge_compute_delta_squares_c
  0.04  19152.13     7.37 1684748585     0.00     0.00  get_coeff_cost_eob
  0.04  19159.48     7.35 29744307     0.00     0.00  av1_get_nz_map_contexts_c
  0.04  19166.58     7.10 14349594     0.00     0.00  aom_sum_squares_i16_c
  0.04  19173.66     7.08 255408512     0.00     0.00  dist_block_px_domain
  0.03  19180.46     6.80 1654767706     0.00     0.00  get_lower_levels_ctx_eob
  0.03  19187.03     6.57 1430475264     0.00     0.00  constrain
  0.03  19193.59     6.57 296356056     0.00     0.00  av1_fadst4_new
  0.03  19200.05     6.46 376262943     0.00     0.00  av1_get_fwd_txfm_cfg
  0.03  19206.17     6.12                             intra_mode_to_tx_type
  0.03  19212.28     6.11 3750345239     0.00     0.00  clamp64
  0.03  19218.33     6.05 27530683     0.00     0.00  prune_tx_2D
  0.03  19224.19     5.86 261122865     0.00     0.00  get_txh_idx
  0.03  19229.98     5.79 623055656     0.00     0.00  upsampled_pref_error
  0.03  19235.63     5.65 763794152     0.00     0.00  interp_cubic
  0.03  19241.22     5.59 381897076     0.00     0.00  av1_model_rd_curvfit
  0.03  19246.77     5.55 23681714     0.00     0.00  av1_refining_search_8p_c
  0.03  19252.27     5.51      174     0.03     0.03  aom_nonmax_suppression
  0.03  19257.75     5.48 27590491     0.00     0.00  av1_nn_softmax
  0.03  19263.18     5.43 31759578     0.00     0.00  aom_get_blk_sse_sum_c
  0.03  19268.55     5.37 376262943     0.00     0.00  av1_highbd_fwd_txfm
  0.03  19273.89     5.35 261122865     0.00     0.00  av1_highbd_inv_txfm_add_c
  0.03  19279.11     5.22 330885598     0.00     0.00  av1_optimize_b
  0.03  19284.18     5.07 217664754     0.00     0.00  model_rd_for_sb_with_curvfit
  0.03  19289.18     5.00  8747291     0.00     0.00  av1_diamond_search_sad_c
  0.03  19294.18     5.00 271232076     0.00     0.00  av1_get_tx_type
  0.03  19299.17     4.99 261122865     0.00     0.00  av1_get_inv_txfm_cfg
  0.02  19304.01     4.84 230109144     0.00     0.00  av1_fdct4_new
  0.02  19308.81     4.80 752525886     0.00     0.00  fwd_txfm_type_to_func
  0.02  19313.55     4.74 329907618     0.00     0.00  get_tx_type_cost
  0.02  19318.29     4.74 16168312     0.00     0.00  av1_block_error_c
  0.02  19322.93     4.65 266637932     0.00     0.00  av1_convolve_2d_copy_sr_c
  0.02  19327.48     4.55  2204963     0.00     0.00  smooth_predictor
  0.02  19332.00     4.52 2338336839     0.00     0.00  get_msb
  0.02  19336.33     4.33 50106352     0.00     0.00  av1_fidentity32_c
  0.02  19340.53     4.20 355878258     0.00     0.00  clamp_mv_to_umv_border_sb
  0.02  19344.70     4.17 591138724     0.00     0.00  is_comp_rd_match
  0.02  19348.75     4.05 22139399     0.00     0.00  handle_inter_mode
  0.02  19352.74     3.99 580688285     0.00     0.00  is_eligible_distance
  0.02  19356.71     3.97 189233276     0.00     0.00  av1_iadst4_new
  0.02  19360.68     3.97 373804473     0.00     0.00  av1_convolve_2d_facade
  0.02  19364.59     3.91   467050     0.00     0.04  av1_rd_pick_inter_mode_sb
  0.02  19368.44     3.85 90612273     0.00     0.00  get_txb_ctx
  0.02  19372.18     3.74 152927244     0.00     0.00  av1_idct4_new
  0.02  19375.81     3.63 522245730     0.00     0.00  inv_txfm_type_to_func
  0.02  19379.37     3.56 77418184     0.00     0.00  interpolation_filter_rd
  0.02  19382.92     3.55 683573867     0.00     0.00  av1_get_tx_scale
  0.02  19386.44     3.52 947395734     0.00     0.00  mv_cost
  0.02  19389.94     3.50 2546299497     0.00     0.00  range_check_value
  0.02  19393.37     3.44 587226154     0.00     0.00  get_txb_dimensions
  0.02  19396.78     3.41 367717367     0.00     0.00  av1_get_ext_tx_set_type
  0.02  19400.18     3.40 372233476     0.00     0.00  av1_get_ext_tx_set_type
  0.02  19403.46     3.28 1167997952     0.00     0.00  sign
  0.02  19406.73     3.27 653587947     0.00     0.00  av1_get_ext_tx_set_type
  0.02  19410.00     3.27 36954424     0.00     0.00  av1_iidentity32_c
  0.02  19413.27     3.27      145     0.02     0.34  av1_determine_correspondence
  0.02  19416.50     3.23                             range_check_value
  0.02  19419.60     3.10 355878258     0.00     0.00  calc_subpel_params
  0.02  19422.68     3.08 20280174     0.00     0.00  motion_mode_rd
  0.01  19425.60     2.92 373804473     0.00     0.00  inter_predictor
  0.01  19428.47     2.87  3052954     0.00     0.00  av1_filter_intra_predictor_c
  0.01  19431.32     2.85 330885598     0.00     0.00  av1_quantize_fp_facade
  0.01  19434.15     2.83 208037415     0.00     0.00  av1_dist_wtd_comp_weight_assign
  0.01  19436.97     2.82 261122865     0.00     0.00  av1_inverse_transform_block
  0.01  19439.79     2.82 126622484     0.00     0.00  get_lower_levels_ctx_general
  0.01  19442.60     2.82 33657019     0.00     0.00  select_tx_block
  0.01  19445.37     2.77 673713084     0.00     0.00  mv_err_cost
  0.01  19448.10     2.73 14729672     0.00     0.00  find_tx_size_rd_records
  0.01  19450.82     2.73 228327770     0.00     0.00  get_conv_params_no_round
  0.01  19453.53     2.71 26534196     0.00     0.00  masked_compound_type_rd
  0.01  19456.22     2.69 865159880     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  19458.90     2.68 1544871104     0.00     0.00  clip_pixel
  0.01  19461.57     2.67  1297023     0.00     0.00  av1_inv_txfm2d_add_32x8_c
  0.01  19464.21     2.64   205093     0.00     0.00  cfl_store_block
  0.01  19466.83     2.62 261122865     0.00     0.00  av1_get_ext_tx_set_type
  0.01  19469.42     2.59                             intra_mode_to_tx_type
  0.01  19472.01     2.59                             intra_mode_to_tx_type
  0.01  19474.56     2.56 573369856     0.00     0.00  error_measure
  0.01  19477.10     2.54 379230731     0.00     0.00  av1_make_inter_predictor
  0.01  19479.60     2.50 1039149679     0.00     0.00  is_cur_buf_hbd
  0.01  19482.05     2.45 255408512     0.00     0.00  pixel_dist
  0.01  19484.49     2.45 13806079     0.00     0.00  compound_type_rd
  0.01  19486.91     2.42 228550786     0.00     0.00  calculate_sse
  0.01  19489.31     2.40 428594022     0.00     0.00  aom_convolve8_horiz_c
  0.01  19491.71     2.40 255408512     0.00     0.00  pixel_dist_visible_only
  0.01  19494.07     2.36  7174797     0.00     0.00  pick_wedge
  0.01  19496.43     2.36 613880935     0.00     0.00  is_eligible_point
  0.01  19498.78     2.35  7774035     0.00     0.00  build_smooth_interintra_mask
  0.01  19501.07     2.29 65154283     0.00     0.00  av1_nn_output_prec_reduce
  0.01  19503.32     2.25 61143724     0.00     0.00  block_rd_txfm
  0.01  19505.56     2.24 126622484     0.00     0.00  update_coeff_general
  0.01  19507.77     2.21 201898442     0.00     0.00  build_inter_predictors_for_plane
  0.01  19509.94     2.17 13806079     0.00     0.00  find_comp_rd_in_stats
  0.01  19512.08     2.14 436565858     0.00     0.00  aom_convolve8_vert_c
  0.01  19514.20     2.12 1349559012     0.00     0.00  av1_get_adjusted_tx_size
  0.01  19516.30     2.10 376262943     0.00     0.00  get_flip_cfg
  0.01  19518.34     2.04 261122865     0.00     0.00  get_flip_cfg
  0.01  19520.37     2.03 51170282     0.00     0.00  av1_foreach_transformed_block_in_plane
  0.01  19522.40     2.03   577810     0.00     0.00  av1_calc_frame_error_c
  0.01  19524.43     2.03 508412754     0.00     0.00  is_mv_in
  0.01  19526.42     1.99 327310122     0.00     0.00  get_ext_tx_types
  0.01  19528.37     1.95 373804473     0.00     0.00  revert_scale_extra_bits
  0.01  19530.29     1.92 568720006     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  19532.20     1.92 604468831     0.00     0.00  pre
  0.01  19534.11     1.91 755361552     0.00     0.00  clamp
  0.01  19535.92     1.81 379230731     0.00     0.00  av1_init_inter_params
  0.01  19537.72     1.80 22363154     0.00     0.00  build_intra_predictors
  0.01  19539.50     1.79 19354546     0.00     0.00  calc_interp_skip_pred_flag
  0.01  19541.26     1.76 143379040     0.00     0.00  av1_fidentity4_c
  0.01  19543.00     1.74 10029090     0.00     0.00  setup_ref_mv_list
  0.01  19544.71     1.71 338223839     0.00     0.00  av1_init_warp_params
  0.01  19546.41     1.71 758461462     0.00     0.00  av1_get_interp_filter_params_with_block_size
  0.01  19548.11     1.70 201898442     0.00     0.00  is_chroma_reference
  0.01  19549.79     1.68  4245631     0.00     0.00  joint_motion_search
  0.01  19551.42     1.63 44096855     0.00     0.00  txfm_yrd
  0.01  19553.04     1.62 947395734     0.00     0.00  av1_get_mv_joint
  0.01  19554.65     1.61 17305030     0.00     0.00  predict_skip_flag
  0.01  19556.25     1.61 261122865     0.00     0.00  inv_txfm2d_add_facade
  0.01  19557.83     1.58 198103318     0.00     0.00  aom_comp_mask_upsampled_pred_c
  0.01  19559.38     1.56 261122865     0.00     0.00  init_txfm_param
  0.01  19560.93     1.55 115716885     0.00     0.00  set_blk_skip
  0.01  19562.45     1.53 21453682     0.00     0.00  interpolation_filter_search
  0.01  19563.96     1.51 367211624     0.00     0.00  av1_get_max_eob
  0.01  19565.46     1.50 290185166     0.00     0.00  av1_merge_rd_stats
  0.01  19566.95     1.49 310885760     0.00     0.00  aom_variance8x8_c
  0.01  19568.42     1.48 636737068     0.00     0.00  is_cur_buf_hbd
  0.01  19569.87     1.45 336605657     0.00     0.00  get_txsize_entropy_ctx
  0.01  19571.31     1.44                             aom_highbd_convolve_copy_c
  0.01  19572.74     1.43  4593288     0.00     0.00  aom_blend_a64_hmask_c
  0.01  19574.16     1.42 33484901     0.00     0.00  try_tx_block_no_split
  0.01  19575.55     1.39 346321077     0.00     0.00  is_global_mv_block
  0.01  19576.94     1.39 86453584     0.00     0.00  av1_iidentity4_c
  0.01  19578.30     1.36 103266856     0.00     0.00  pixel_diff_dist
  0.01  19579.65     1.35 22300379     0.00     0.00  txfm_search
  0.01  19580.98     1.33 205577797     0.00     0.00  av1_get_txb_size_index
  0.01  19582.30     1.33 15957588     0.00     0.00  select_tx_size_and_type
  0.01  19583.62     1.32 570221511     0.00     0.00  av1_init_rd_stats
  0.01  19584.93     1.31 54860588     0.00     0.00  av1_make_masked_inter_predictor
  0.01  19586.23     1.30 325756984     0.00     0.00  get_ext_tx_set
  0.01  19587.51     1.29   467050     0.00     0.00  init_inter_mode_search_state
  0.01  19588.78     1.27 173110620     0.00     0.00  highbd_fwd_txfm_8x8
  0.01  19590.02     1.24 524124815     0.00     0.00  av1_invalid_rd_stats
  0.01  19591.25     1.24 355878258     0.00     0.00  clamp_mv
  0.01  19592.46     1.21 221542625     0.00     0.00  get_br_cost_with_diff
  0.01  19593.67     1.21 174642451     0.00     0.00  update_skip
  0.01  19594.88     1.21 98871866     0.00     0.00  get_switchable_rate
  0.01  19596.08     1.20 259239083     0.00     0.00  get_plane_block_size
  0.01  19597.28     1.20 77581756     0.00     0.00  txfm_partition_context
  0.01  19598.48     1.20 21674883     0.00     0.00  pick_tx_size_type_yrd
  0.01  19599.67     1.19 619560118     0.00     0.00  av1_get_filter
  0.01  19600.86     1.19 18858904     0.00     0.00  find_mb_rd_info
  0.01  19602.03     1.18 13459598     0.00     0.00  pick_interinter_seg
  0.01  19603.20     1.17 712937427     0.00     0.00  clamp
  0.01  19604.36     1.16 359702430     0.00     0.00  get_txb_high
  0.01  19605.52     1.16 178453883     0.00     0.00  av1_enc_build_inter_predictor
  0.01  19606.66     1.14 619560118     0.00     0.00  is_intrabc_block
  0.01  19607.79     1.13 865159880     0.00     0.00  get_filter_offset
  0.01  19608.92     1.13 359702430     0.00     0.00  get_txb_bwl
  0.01  19610.04     1.12 139176212     0.00     0.00  restore_dst_buf
  0.01  19611.15     1.11 329904250     0.00     0.00  get_buf_from_mv
  0.01  19612.26     1.11 1208937662     0.00     0.00  sp
  0.01  19613.37     1.11 80984322     0.00     0.00  av1_get_pred_context_switchable_interp
  0.01  19614.48     1.11 248442508     0.00     0.00  mvsad_err_cost
  0.01  19615.57     1.09 376262943     0.00     0.00  av1_fwd_txfm
  0.01  19616.65     1.08 108754951     0.00     0.00  update_txk_array
  0.01  19617.73     1.08 64673921     0.00     0.00  av1_subtract_plane
  0.01  19618.81     1.08 51086148     0.00     0.00  txfm_rd_in_plane
  0.01  19619.88     1.07  1846065     0.00     0.00  av1_dr_prediction_z2_c
  0.01  19620.91     1.03 30787080     0.00     0.00  get_plane_type
  0.01  19621.92     1.01 619560118     0.00     0.00  av1_is_scaled
  0.01  19622.93     1.01        1     1.01     1.01  av1_get_global_headers
  0.01  19623.93     1.00 376262943     0.00     0.00  av1_lowbd_fwd_txfm_c
  0.01  19624.93     1.00 138089555     0.00     0.00  interp_model_rd_eval
  0.01  19625.93     1.00 59971282     0.00     0.00  get_qc_dqc_low
  0.01  19626.92     0.99 33484901     0.00     0.00  tx_type_rd
  0.00  19627.90     0.99 36242012     0.00     0.00  estimate_yrd_for_sb
  0.00  19628.89     0.99 228568373     0.00     0.00  av1_allow_warp
  0.00  19629.87     0.98 395590929     0.00     0.00  is_cur_buf_hbd
  0.00  19630.84     0.98 19354546     0.00     0.00  fast_dual_interp_filter_rd
  0.00  19631.81     0.97 374499701     0.00     0.00  av1_get_adjusted_tx_size
  0.00  19632.77     0.96 36353410     0.00     0.00  inter_mode_search_order_independent_skip
  0.00  19633.72     0.95 174686098     0.00     0.00  get_plane_block_size
  0.00  19634.66     0.94 105510601     0.00     0.00  av1_broadcast_interp_filter
  0.00  19635.60     0.94     2250     0.00     0.00  search_one_dual
  0.00  19636.54     0.94 22928778     0.00     0.00  add_tpl_ref_mv
  0.00  19637.46     0.93 241705193     0.00     0.00  av1_get_contiguous_soft_mask
  0.00  19638.38     0.92 865159880     0.00     0.00  get_filter_base
  0.00  19639.27     0.89 296356056     0.00     0.00  sinpi_arr
  0.00  19640.16     0.89 123033154     0.00     0.00  av1_get_skip_context
  0.00  19641.05     0.89 14084626     0.00     0.00  handle_newmv
  0.00  19641.92     0.87                             aom_highbd_lpf_vertical_14_dual_c
  0.00  19642.77     0.86 373804473     0.00     0.00  has_scale
  0.00  19643.62     0.85 261122865     0.00     0.00  get_txw_idx
  0.00  19644.46     0.84 49927906     0.00     0.00  get_this_mv
  0.00  19645.30     0.84  3119173     0.00     0.00  aom_blend_a64_vmask_c
  0.00  19646.13     0.83 376262943     0.00     0.00  set_flip_cfg
  0.00  19646.95     0.82  6314081     0.00     0.00  av1_filter_intra_edge_c
  0.00  19647.76     0.81 376262943     0.00     0.00  get_rect_tx_log_ratio
  0.00  19648.56     0.80 326877751     0.00     0.00  av1_quantize_fp_c
  0.00  19649.36     0.80 75973241     0.00     0.00  av1_set_txb_context
  0.00  19650.16     0.80  6336738     0.00     0.00  try_tx_block_split
  0.00  19650.96     0.80 329958123     0.00     0.00  get_txb_wide
  0.00  19651.74     0.79 100595660     0.00     0.00  get_relative_dist
  0.00  19652.52     0.78 21385796     0.00     0.00  scan_col_mbmi
  0.00  19653.29     0.77 257777722     0.00     0.00  set_dc_sign
  0.00  19654.05     0.77 10746438     0.00     0.00  init_rd_record_tree
  0.00  19654.81     0.76 173110620     0.00     0.00  av1_fwd_txfm2d_8x8_c
  0.00  19655.56     0.75 31763779     0.00     0.00  build_cur_mv
  0.00  19656.31     0.75 22139399     0.00     0.00  ref_mv_idx_to_search
  0.00  19657.06     0.75 11220911     0.00     0.00  compound_single_motion_search
  0.00  19657.80     0.75 78931450     0.00     0.00  inter_mode_compatible_skip
  0.00  19658.54     0.74 628143905     0.00     0.00  is_inter_block
  0.00  19659.27     0.74 110087004     0.00     0.00  av1_highbd_inv_txfm_add_8x8_c
  0.00  19660.00     0.73 55537852     0.00     0.00  clamp_mv_to_umv_border_sb
  0.00  19660.73     0.73 60345545     0.00     0.00  get_drl_cost
  0.00  19661.45     0.72 619560118     0.00     0.00  av1_is_valid_scale
  0.00  19662.17     0.72 26919196     0.00     0.00  build_inter_predictors_single_buf
  0.00  19662.89     0.72 90854043     0.00     0.00  is_global_mv_block
  0.00  19663.60     0.72 62030408     0.00     0.00  av1_get_ref_mv
  0.00  19664.32     0.72 10003735     0.00     0.00  get_mean_dev_features
  0.00  19665.03     0.71 619270502     0.00     0.00  is_inter_block
  0.00  19665.74     0.71 367866785     0.00     0.00  is_inter_block
  0.00  19666.45     0.71        1     0.71     0.73  av1_qm_init
  0.00  19667.14     0.70 367211624     0.00     0.00  get_scan
  0.00  19667.82     0.68 54860588     0.00     0.00  build_masked_compound_no_round
  0.00  19668.49     0.67 133792519     0.00     0.00  aom_variance8x16_c
  0.00  19669.16     0.67 32158006     0.00     0.00  ref_mv_idx_early_breakout
  0.00  19669.82     0.67 88115663     0.00     0.00  aom_variance16x16_c
  0.00  19670.48     0.66 261122865     0.00     0.00  av1_get_max_eob
  0.00  19671.13     0.65 131818321     0.00     0.00  aom_variance16x8_c
  0.00  19671.78     0.65 20811166     0.00     0.00  scan_row_mbmi
  0.00  19672.41     0.63 22363154     0.00     0.00  av1_predict_intra_block
  0.00  19673.03     0.63 330266300     0.00     0.00  get_default_scan
  0.00  19673.65     0.62  1692681     0.00     0.00  av1_dr_prediction_z1_c
  0.00  19674.26     0.61 355878258     0.00     0.00  av1_is_scaled
  0.00  19674.87     0.61 271232076     0.00     0.00  get_plane_type
  0.00  19675.47     0.61 55664850     0.00     0.00  is_nontrans_global_motion
  0.00  19676.07     0.60 22363154     0.00     0.00  has_top_right
  0.00  19676.66     0.59 67482914     0.00     0.00  av1_get_ref_mv_from_stack
  0.00  19677.24     0.58 261122865     0.00     0.00  set_flip_cfg
  0.00  19677.82     0.58 22139399     0.00     0.00  get_drl_refmv_count
  0.00  19678.39     0.58  5527969     0.00     0.00  single_motion_search
  0.00  19678.97     0.58 10891670     0.00     0.00  build_second_inter_pred
  0.00  19679.54     0.57 119206272     0.00     0.00  clamp
  0.00  19680.10     0.57 329938238     0.00     0.00  set_levels
  0.00  19680.66     0.56 156134242     0.00     0.00  get_ref_filter_type
  0.00  19681.21     0.56 31658606     0.00     0.00  av1_mode_context_analyzer
  0.00  19681.76     0.55  1056599     0.00     0.00  av1_dr_prediction_z3_c
  0.00  19682.31     0.55 10003735     0.00     0.00  ml_predict_tx_split
  0.00  19682.86     0.55 20193311     0.00     0.00  txfm_partition_update
  0.00  19683.40     0.54 190951043     0.00     0.00  av1_num_planes
  0.00  19683.94     0.54 367211624     0.00     0.00  get_default_scan
  0.00  19684.47     0.54   966742     0.00     0.00  obmc_diamond_search_sad
  0.00  19685.00     0.53 68699624     0.00     0.00  get_entropy_contexts_plane
  0.00  19685.53     0.53                             select_tx_mode
  0.00  19686.06     0.53 13806079     0.00     0.00  compute_valid_comp_types
  0.00  19686.57     0.52 187172792     0.00     0.00  av1_ref_frame_type
  0.00  19687.09     0.52 129433933     0.00     0.00  get_single_mode
  0.00  19687.60     0.51                             intra_mode_to_tx_type
  0.00  19688.11     0.51 628143905     0.00     0.00  is_intrabc_block
  0.00  19688.62     0.51 105965579     0.00     0.00  get_uni_comp_ref_idx
  0.00  19689.13     0.51   874768     0.00     0.00  smooth_h_predictor
  0.00  19689.63     0.50 143878696     0.00     0.00  is_masked_compound_type
  0.00  19690.13     0.50 110087004     0.00     0.00  av1_inv_txfm2d_add_8x8_c
  0.00  19690.63     0.50   884750     0.00     0.00  smooth_v_predictor
  0.00  19691.10     0.48 51767048     0.00     0.00  get_dev
  0.00  19691.57     0.47 26919196     0.00     0.00  av1_build_inter_predictors_for_planes_single_buf
  0.00  19692.04     0.47 43247404     0.00     0.00  get_plane_block_size
