Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.05  20396.04    10.97 155834091     0.00     0.00  build_inter_predictors
  0.05  20406.51    10.47 2040978816     0.00     0.00  constrain
  0.05  20416.70    10.19 19213334     0.00     0.00  av1_diamond_search_sad_c
  0.05  20426.27     9.57 306620124     0.00     0.00  av1_fadst4_new
  0.05  20435.80     9.54 1207862105     0.00     0.00  get_eob_pos_token
  0.04  20445.11     9.31  8544277     0.00     0.00  av1_wedge_compute_delta_squares_c
  0.04  20454.12     9.01 2472786544     0.00     0.00  clip_pixel
  0.04  20462.98     8.86 17088554     0.00     0.00  aom_sum_squares_i16_c
  0.04  20471.48     8.50 6128990680     0.00     0.00  range_check_value
  0.04  20479.84     8.36 336816784     0.00     0.00  av1_fidentity8_c
  0.04  20488.09     8.25 32412986     0.00     0.00  aom_get_blk_sse_sum_c
  0.04  20496.25     8.16 139247876     0.00     0.00  av1_fidentity16_c
  0.04  20504.36     8.11 187945425     0.00     0.00  clamp64
  0.04  20512.11     7.75 3335524554     0.00     0.00  get_msb
  0.04  20519.60     7.49 4034876744     0.00     0.00  cospi_arr
  0.03  20526.88     7.29 25299366     0.00     0.00  av1_refining_search_8p_c
  0.03  20533.83     6.95 235398046     0.00     0.00  dist_block_px_domain
  0.03  20540.72     6.89 705891981     0.00     0.00  upsampled_pref_error
  0.03  20547.40     6.69      174     0.04     0.04  aom_nonmax_suppression
  0.03  20553.82     6.42 252623732     0.00     0.00  av1_iadst4_new
  0.03  20559.98     6.16                             intra_mode_to_tx_type
  0.03  20565.99     6.01 268429144     0.00     0.00  av1_fdct4_new
  0.03  20571.85     5.87 243343434     0.00     0.00  av1_get_inv_txfm_cfg
  0.03  20577.68     5.83 105394224     0.00     0.00  av1_iidentity16_c
  0.03  20583.51     5.83 705761756     0.00     0.00  interp_cubic
  0.03  20589.32     5.81 1221924907     0.00     0.00  get_coeff_cost_eob
  0.03  20595.07     5.76 352880878     0.00     0.00  av1_model_rd_curvfit
  0.03  20600.73     5.66 23659377     0.00     0.00  prune_tx_2D
  0.03  20606.38     5.65 250659964     0.00     0.00  av1_iidentity8_c
  0.03  20611.95     5.57 29088035     0.00     0.00  av1_get_nz_map_contexts_c
  0.03  20617.52     5.57 243343434     0.00     0.00  av1_highbd_inv_txfm_add_c
  0.03  20623.07     5.55                             intra_mode_to_tx_type
  0.03  20628.52     5.45 1666066816     0.00     0.00  sign
  0.03  20633.95     5.44 293429782     0.00     0.00  av1_get_fwd_txfm_cfg
  0.03  20639.27     5.32 23718486     0.00     0.00  av1_nn_softmax
  0.03  20644.57     5.30 243343434     0.00     0.00  get_txh_idx
  0.02  20649.84     5.27 1315259128     0.00     0.00  mv_cost
  0.02  20655.06     5.23 3501246470     0.00     0.00  range_check_value
  0.02  20660.24     5.18 1174055397     0.00     0.00  get_lower_levels_ctx_eob
  0.02  20665.29     5.05 59209832     0.00     0.00  av1_fidentity32_c
  0.02  20670.11     4.82 209223588     0.00     0.00  av1_idct4_new
  0.02  20674.64     4.53 81296121     0.00     0.00  get_txb_ctx
  0.02  20679.13     4.50 252841518     0.00     0.00  av1_get_tx_type
  0.02  20683.62     4.49 586859564     0.00     0.00  fwd_txfm_type_to_func
  0.02  20688.01     4.39 173576372     0.00     0.00  model_rd_for_sb_with_curvfit
  0.02  20692.37     4.36  3967351     0.00     0.00  av1_filter_intra_predictor_c
  0.02  20696.59     4.22 293429782     0.00     0.00  av1_highbd_fwd_txfm
  0.02  20700.75     4.16  2304930     0.00     0.00  smooth_predictor
  0.02  20704.87     4.12 243585350     0.00     0.00  av1_convolve_2d_copy_sr_c
  0.02  20708.88     4.01 258042463     0.00     0.00  av1_optimize_b
  0.02  20712.85     3.97 158281234     0.00     0.00  get_lower_levels_ctx_general
  0.02  20716.77     3.92 158281234     0.00     0.00  update_coeff_general
  0.02  20720.63     3.86 270461484     0.00     0.00  get_tx_type_cost
  0.02  20724.25     3.62 289700595     0.00     0.00  av1_get_ext_tx_set_type
  0.02  20727.81     3.56 41438016     0.00     0.00  av1_iidentity32_c
  0.02  20731.36     3.56 486686868     0.00     0.00  inv_txfm_type_to_func
  0.02  20734.89     3.53 277863963     0.00     0.00  clamp_mv_to_umv_border_sb
  0.02  20738.34     3.45 302606232     0.00     0.00  av1_convolve_2d_facade
  0.02  20741.75     3.41 999136562     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.02  20745.15     3.40   451005     0.00     0.05  av1_rd_pick_inter_mode_sb
  0.02  20748.53     3.38 507158659     0.00     0.00  get_txb_dimensions
  0.02  20751.79     3.26 243343434     0.00     0.00  av1_get_ext_tx_set_type
  0.02  20755.02     3.23 461457816     0.00     0.00  is_comp_rd_match
  0.01  20758.18     3.16  8544277     0.00     0.00  pick_wedge
  0.01  20761.33     3.15 552565881     0.00     0.00  av1_get_tx_scale
  0.01  20764.47     3.15 769177869     0.00     0.00  mv_err_cost
  0.01  20767.60     3.13 528772778     0.00     0.00  av1_get_ext_tx_set_type
  0.01  20770.72     3.12 383476764     0.00     0.00  get_br_cost_with_diff
  0.01  20773.76     3.04 499408089     0.00     0.00  aom_convolve8_vert_c
  0.01  20776.76     3.01 18101003     0.00     0.00  handle_inter_mode
  0.01  20779.70     2.94 667734528     0.00     0.00  error_measure
  0.01  20782.58     2.88 243343434     0.00     0.00  av1_inverse_transform_block
  0.01  20785.43     2.85 499728473     0.00     0.00  aom_convolve8_horiz_c
  0.01  20788.23     2.80 277863963     0.00     0.00  calc_subpel_params
  0.01  20790.86     2.63 576137154     0.00     0.00  is_mv_in
  0.01  20793.48     2.63 54881984     0.00     0.00  interpolation_filter_rd
  0.01  20796.08     2.60 57199102     0.00     0.00  block_rd_txfm
  0.01  20798.68     2.60 348508971     0.00     0.00  av1_get_ext_tx_set_type
  0.01  20801.25     2.57 258042463     0.00     0.00  av1_quantize_fp_facade
  0.01  20803.81     2.56 10025275     0.00     0.00  find_tx_size_rd_records
  0.01  20806.36     2.55 926567977     0.00     0.00  is_cur_buf_hbd
  0.01  20808.87     2.51 26940922     0.00     0.00  select_tx_block
  0.01  20811.34     2.47  2791946     0.00     0.00  av1_dr_prediction_z2_c
  0.01  20813.79     2.45 25435046     0.00     0.00  build_intra_predictors
  0.01  20816.24     2.45 302606232     0.00     0.00  av1_make_inter_predictor
  0.01  20818.68     2.44 302606232     0.00     0.00  inter_predictor
  0.01  20821.05     2.37   207416     0.00     0.00  cfl_store_block
  0.01  20823.40     2.35 10637557     0.00     0.00  compound_type_rd
  0.01  20825.71     2.31 235398046     0.00     0.00  pixel_dist_visible_only
  0.01  20828.01     2.30   695379     0.00     0.00  av1_calc_frame_error_c
  0.01  20830.28     2.28 19560906     0.00     0.00  masked_compound_type_rd
  0.01  20832.53     2.25 130579407     0.00     0.00  get_qc_dqc_low
  0.01  20834.74     2.21  4392162     0.00     0.00  joint_motion_search
  0.01  20836.94     2.21 684497908     0.00     0.00  pre
  0.01  20839.14     2.20 1315259128     0.00     0.00  av1_get_mv_joint
  0.01  20841.34     2.20   464583     0.00     0.00  av1_inv_txfm2d_add_32x8_c
  0.01  20843.53     2.19 522013680     0.00     0.00  mvsad_err_cost
  0.01  20845.71     2.18 187064103     0.00     0.00  get_conv_params_no_round
  0.01  20847.88     2.17 293429782     0.00     0.00  get_flip_cfg
  0.01  20850.04     2.16                             intra_mode_to_tx_type
  0.01  20852.16     2.12 12342725     0.00     0.00  motion_mode_rd
  0.01  20854.24     2.08                             range_check_value
  0.01  20856.22     1.99 253984589     0.00     0.00  aom_comp_mask_upsampled_pred_c
  0.01  20858.17     1.95 1077067230     0.00     0.00  clamp
  0.01  20860.12     1.95 324424236     0.00     0.00  aom_variance8x8_c
  0.01  20862.05     1.93 57101246     0.00     0.00  av1_nn_output_prec_reduce
  0.01  20863.96     1.92  6965622     0.00     0.00  build_smooth_interintra_mask
  0.01  20865.87     1.91 10637557     0.00     0.00  find_comp_rd_in_stats
  0.01  20867.76     1.89 1111212346     0.00     0.00  av1_get_adjusted_tx_size
  0.01  20869.64     1.88 46852427     0.00     0.00  av1_foreach_transformed_block_in_plane
  0.01  20871.50     1.86 235398046     0.00     0.00  pixel_dist
  0.01  20873.35     1.85 243343434     0.00     0.00  get_flip_cfg
  0.01  20875.20     1.85 181065840     0.00     0.00  calculate_sse
  0.01  20877.02     1.83 264668606     0.00     0.00  get_ext_tx_types
  0.01  20878.84     1.82 302606232     0.00     0.00  revert_scale_extra_bits
  0.01  20880.62     1.78 162229883     0.00     0.00  build_inter_predictors_for_plane
  0.01  20882.40     1.78 243343434     0.00     0.00  init_txfm_param
  0.01  20884.16     1.77 280264269     0.00     0.00  get_br_cost
  0.01  20885.91     1.75 489072704     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  20887.60     1.69 302606232     0.00     0.00  av1_init_inter_params
  0.01  20889.27     1.68 719053336     0.00     0.00  is_cur_buf_hbd
  0.01  20890.94     1.67 999136562     0.00     0.00  get_filter_offset
  0.01  20892.57     1.63  9441599     0.00     0.00  setup_ref_mv_list
  0.01  20894.16     1.59 172026594     0.00     0.00  av1_dist_wtd_comp_weight_assign
  0.01  20895.74     1.58 266391219     0.00     0.00  is_global_mv_block
  0.01  20897.30     1.56   451005     0.00     0.00  init_inter_mode_search_state
  0.01  20898.86     1.56 605212464     0.00     0.00  av1_get_interp_filter_params_with_block_size
  0.01  20900.42     1.56 242317165     0.00     0.00  set_dc_sign
  0.01  20901.96     1.54                             aom_highbd_convolve_copy_c
  0.01  20903.50     1.54 242208943     0.00     0.00  av1_merge_rd_stats
  0.01  20905.00     1.50 13720496     0.00     0.00  calc_interp_skip_pred_flag
  0.01  20906.48     1.49 38239120     0.00     0.00  txfm_yrd
  0.01  20907.95     1.47  9047797     0.00     0.00  av1_filter_intra_edge_c
  0.01  20909.39     1.44 1368995816     0.00     0.00  sp
  0.01  20910.81     1.42 395715786     0.00     0.00  get_buf_from_mv
  0.01  20912.23     1.42 14617138     0.00     0.00  interpolation_filter_search
  0.01  20913.64     1.41  2437669     0.00     0.00  av1_dr_prediction_z1_c
  0.01  20915.05     1.41 256694743     0.00     0.00  av1_init_warp_params
  0.01  20916.44     1.39 88337580     0.00     0.00  av1_fidentity4_c
  0.01  20917.80     1.36 243343434     0.00     0.00  inv_txfm2d_add_facade
  0.01  20919.15     1.35 696654838     0.00     0.00  av1_get_filter
  0.01  20920.49     1.34 199383290     0.00     0.00  is_eligible_distance
  0.01  20921.82     1.33 696654838     0.00     0.00  av1_is_scaled
  0.01  20923.12     1.31 100894657     0.00     0.00  set_blk_skip
  0.01  20924.41     1.29 696654838     0.00     0.00  is_intrabc_block
  0.01  20925.69     1.28 293429782     0.00     0.00  av1_fwd_txfm
  0.01  20926.97     1.28 272477181     0.00     0.00  get_txsize_entropy_ctx
  0.01  20928.24     1.27 90694773     0.00     0.00  pixel_diff_dist
  0.01  20929.50     1.26 14391286     0.00     0.00  txfm_search
  0.01  20930.71     1.21 162229883     0.00     0.00  is_chroma_reference
  0.01  20931.91     1.20 161848644     0.00     0.00  av1_get_txb_size_index
  0.01  20933.08     1.18 91965093     0.00     0.00  update_txk_array
  0.01  20934.25     1.17 26836326     0.00     0.00  try_tx_block_no_split
  0.01  20935.40     1.15     2250     0.00     0.00  search_one_dual
  0.01  20936.55     1.15 263412739     0.00     0.00  get_ext_tx_set
  0.01  20937.69     1.14      145     0.01     0.12  av1_determine_correspondence
  0.01  20938.82     1.13 659847168     0.00     0.00  clip_pixel
  0.01  20939.92     1.10  4154475     0.00     0.00  aom_blend_a64_hmask_c
  0.01  20940.99     1.07 43578419     0.00     0.00  av1_make_masked_inter_predictor
  0.01  20942.05     1.06 289330089     0.00     0.00  av1_get_contiguous_soft_mask
  0.00  20943.09     1.05 557209194     0.00     0.00  clamp
  0.00  20944.13     1.04 65075446     0.00     0.00  txfm_partition_context
  0.00  20945.16     1.03 100337686     0.00     0.00  restore_dst_buf
  0.00  20946.18     1.02 203389831     0.00     0.00  get_plane_block_size
  0.00  20947.20     1.02 999136562     0.00     0.00  get_filter_base
  0.00  20948.21     1.01 453970795     0.00     0.00  av1_init_rd_stats
  0.00  20949.22     1.01 299624198     0.00     0.00  get_txb_bwl
  0.00  20950.23     1.01 24420910     0.00     0.00  aom_sad4x8x4d_c
  0.00  20951.22     1.00 13720496     0.00     0.00  fast_dual_interp_filter_rd
  0.00  20952.21     0.99 414251343     0.00     0.00  av1_invalid_rd_stats
  0.00  20953.19     0.98 293429782     0.00     0.00  av1_lowbd_fwd_txfm_c
  0.00  20954.17     0.98 56737728     0.00     0.00  av1_iidentity4_c
  0.00  20955.14     0.97 10718110     0.00     0.00  select_tx_size_and_type
  0.00  20956.10     0.97 69499122     0.00     0.00  get_switchable_rate
  0.00  20957.07     0.97 30752111     0.00     0.00  estimate_yrd_for_sb
  0.00  20958.03     0.96 145195085     0.00     0.00  av1_enc_build_inter_predictor
  0.00  20958.99     0.96  1256826     0.00     0.00  av1_dr_prediction_z3_c
  0.00  20959.94     0.95 306620124     0.00     0.00  sinpi_arr
  0.00  20960.88     0.94 139967121     0.00     0.00  aom_variance8x16_c
  0.00  20961.82     0.94 46674963     0.00     0.00  txfm_rd_in_plane
  0.00  20962.75     0.93 11502147     0.00     0.00  predict_skip_flag
  0.00  20963.66     0.91 16804463     0.00     0.00  get_plane_type
  0.00  20964.56     0.90 277863963     0.00     0.00  clamp_mv
  0.00  20965.45     0.89        1     0.89     0.89  av1_get_global_headers
  0.00  20966.34     0.89 173760240     0.00     0.00  av1_allow_warp
  0.00  20967.22     0.89 299624198     0.00     0.00  get_txb_high
  0.00  20968.10     0.88 85971992     0.00     0.00  av1_broadcast_interp_filter
  0.00  20968.97     0.87                             aom_highbd_lpf_vertical_14_dual_c
  0.00  20969.83     0.86 10093226     0.00     0.00  compound_single_motion_search
  0.00  20970.67     0.85 568752407     0.00     0.00  is_inter_block
  0.00  20971.51     0.84 138217505     0.00     0.00  aom_variance16x8_c
  0.00  20972.35     0.84 97816094     0.00     0.00  av1_get_skip_context
  0.00  20973.18     0.83 316589727     0.00     0.00  is_cur_buf_hbd
  0.00  20974.01     0.83 34603853     0.00     0.00  inter_mode_search_order_independent_skip
  0.00  20974.84     0.83 41587562     0.00     0.00  get_this_mv
  0.00  20975.66     0.82 26836326     0.00     0.00  tx_type_rd
  0.00  20976.47     0.81 123902359     0.00     0.00  highbd_fwd_txfm_8x8
  0.00  20977.28     0.81 696654838     0.00     0.00  av1_is_valid_scale
  0.00  20978.08     0.80 64618248     0.00     0.00  av1_get_ref_mv
  0.00  20978.87     0.79 293429782     0.00     0.00  get_rect_tx_log_ratio
  0.00  20979.66     0.79 53224882     0.00     0.00  av1_get_pred_context_switchable_interp
  0.00  20980.45     0.79 13801497     0.00     0.00  pick_tx_size_type_yrd
  0.00  20981.24     0.79 20617034     0.00     0.00  add_tpl_ref_mv
  0.00  20982.02     0.79  9878634     0.00     0.00  pick_interinter_seg
  0.00  20982.80     0.78 297816890     0.00     0.00  av1_get_adjusted_tx_size
  0.00  20983.58     0.78 170081568     0.00     0.00  clamp
  0.00  20984.36     0.78 50426974     0.00     0.00  av1_subtract_plane
  0.00  20985.13     0.77 25435046     0.00     0.00  av1_predict_intra_block
  0.00  20985.89     0.76 243343434     0.00     0.00  get_txw_idx
  0.00  20986.65     0.76 21156540     0.00     0.00  aom_sad8x8x4d_c
  0.00  20987.39     0.74 69730378     0.00     0.00  av1_get_ref_mv_from_stack
  0.00  20988.12     0.73 254447791     0.00     0.00  av1_quantize_fp_c
  0.00  20988.85     0.73 108377300     0.00     0.00  aom_variance16x16_c
  0.00  20989.57     0.73 252623732     0.00     0.00  sinpi_arr
  0.00  20990.30     0.73 110705637     0.00     0.00  interp_model_rd_eval
  0.00  20991.01     0.72 123902359     0.00     0.00  av1_fwd_txfm2d_8x8_c
  0.00  20991.73     0.72  5383061     0.00     0.00  try_tx_block_split
  0.00  20992.44     0.71   931016     0.00     0.00  smooth_v_predictor
  0.00  20993.15     0.71  2377620     0.00     0.00  aom_blend_a64_vmask_c
  0.00  20993.85     0.71 153466187     0.00     0.00  get_plane_block_size
  0.00  20994.56     0.71  9695462     0.00     0.00  get_mean_dev_features
  0.00  20995.25     0.70 207648828     0.00     0.00  is_eligible_point
  0.00  20995.95     0.70 25435046     0.00     0.00  has_top_right
  0.00  20996.64     0.69        1     0.69     0.69  av1_qm_init
  0.00  20997.33     0.69 11460543     0.00     0.00  find_mb_rd_info
  0.00  20998.01     0.69 302606232     0.00     0.00  has_scale
  0.00  20998.69     0.68 20132712     0.00     0.00  scan_row_mbmi
  0.00  20999.36     0.67 252841518     0.00     0.00  get_plane_type
  0.00  21000.01     0.65 76219845     0.00     0.00  inter_mode_compatible_skip
  0.00  21000.65     0.64 37817538     0.00     0.00  clamp_mv_to_umv_border_sb
  0.00  21001.29     0.64 10637557     0.00     0.00  compute_valid_comp_types
  0.00  21001.92     0.64 26664867     0.00     0.00  build_cur_mv
  0.00  21002.55     0.63 506956657     0.00     0.00  is_inter_block
  0.00  21003.18     0.63 233204524     0.00     0.00  clip_pixel
  0.00  21003.80     0.62 19757268     0.00     0.00  build_inter_predictors_single_buf
  0.00  21004.42     0.62 99295175     0.00     0.00  av1_highbd_inv_txfm_add_8x8_c
  0.00  21005.01     0.59 51236456     0.00     0.00  get_drl_cost
  0.00  21005.60     0.59 24742269     0.00     0.00  av1_build_inter_predictor
  0.00  21006.18     0.59 270536163     0.00     0.00  get_txb_wide
  0.00  21006.77     0.59 20986379     0.00     0.00  scan_col_mbmi
  0.00  21007.35     0.59 18101003     0.00     0.00  ref_mv_idx_to_search
  0.00  21007.93     0.58  5190029     0.00     0.00  single_motion_search
  0.00  21008.51     0.58 58625723     0.00     0.00  get_plane_block_size
  0.00  21009.08     0.58 10637557     0.00     0.00  get_comp_index_context
  0.00  21009.66     0.58  7568838     0.00     0.00  init_rd_record_tree
  0.00  21010.23     0.57 77787728     0.00     0.00  update_skip
  0.00  21010.79     0.56                             get_4tap_interp_filter_params
  0.00  21011.35     0.56 243343434     0.00     0.00  set_flip_cfg
  0.00  21011.91     0.56 220571232     0.00     0.00  abs_diff
  0.00  21012.47     0.56 71362299     0.00     0.00  av1_set_txb_context
  0.00  21013.03     0.56   103053     0.00     0.00  get_gradient_hist
  0.00  21013.58     0.56 51803910     0.00     0.00  get_dev
  0.00  21014.14     0.56 277863963     0.00     0.00  av1_is_scaled
  0.00  21014.69     0.55 288971655     0.00     0.00  av1_get_max_eob
  0.00  21015.23     0.54 43609719     0.00     0.00  aom_sad4x4x4d_c
  0.00  21015.76     0.54 43565192     0.00     0.00  get_relative_dist
  0.00  21016.30     0.54 12193944     0.00     0.00  handle_newmv
  0.00  21016.83     0.53  9695462     0.00     0.00  ml_predict_tx_split
  0.00  21017.35     0.52 99295175     0.00     0.00  av1_inv_txfm2d_add_8x8_c
  0.00  21017.86     0.51 270511848     0.00     0.00  set_levels
  0.00  21018.37     0.51 73523744     0.00     0.00  paeth_predictor_single
  0.00  21018.88     0.51 45101283     0.00     0.00  av1_highbd_inv_txfm_add_4x4_c
  0.00  21019.38     0.50 277863963     0.00     0.00  av1_is_valid_scale
  0.00  21019.88     0.50 243343434     0.00     0.00  is_cur_buf_hbd
  0.00  21020.38     0.50 243343434     0.00     0.00  get_rect_tx_log_ratio
  0.00  21020.88     0.50  3891659     0.00     0.00  av1_upsample_intra_edge_c
  0.00  21021.38     0.50   919589     0.00     0.00  smooth_h_predictor
  0.00  21021.87     0.50 82293678     0.00     0.00  have_newmv_in_inter_mode
  0.00  21022.37     0.50                             intra_mode_to_tx_type
  0.00  21022.86     0.50 43578419     0.00     0.00  build_masked_compound_no_round
  0.00  21023.35     0.49   936740     0.00     0.00  obmc_diamond_search_sad
  0.00  21023.84     0.49 26691773     0.00     0.00  av1_mode_context_analyzer
  0.00  21024.32     0.48 289905485     0.00     0.00  is_inter_block
  0.00  21024.80     0.48 293429782     0.00     0.00  set_flip_cfg
  0.00  21025.28     0.48 30929192     0.00     0.00  av1_quantize_b_facade
  0.00  21025.75     0.48 18101003     0.00     0.00  get_drl_refmv_count
