Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
  0.06  19222.96    11.19 190937993     0.00     0.00  build_inter_predictors
  0.05  19233.08    10.12 479217158     0.00     0.00  aom_upsampled_pred_c
  0.05  19243.01     9.93 37078420     0.00     0.00  aom_get_blk_sse_sum_c
  0.05  19252.87     9.86  4111593     0.00     0.00  cdef_filter_block_c
  0.05  19262.64     9.77 1418727307     0.00     0.00  get_coeff_cost_general
  0.04  19271.42     8.78 418259476     0.00     0.00  av1_iidentity8_c
  0.04  19279.98     8.56  8673186     0.00     0.00  av1_wedge_compute_delta_squares_c
  0.04  19288.38     8.41 4989737852     0.00     0.00  cospi_arr
  0.04  19296.55     8.17 34537859     0.00     0.00  av1_find_best_sub_pixel_tree
  0.04  19304.69     8.14                             intra_mode_to_tx_type
  0.04  19312.82     8.13 17346372     0.00     0.00  aom_sum_squares_i16_c
  0.04  19320.41     7.59 1611433388     0.00     0.00  get_coeff_cost_eob
  0.04  19327.91     7.50 274808014     0.00     0.00  dist_block_px_domain
  0.04  19335.41     7.50 1576652207     0.00     0.00  get_lower_levels_ctx_eob
  0.04  19342.63     7.23 5181356560     0.00     0.00  range_check_value
  0.03  19349.46     6.83 1578851712     0.00     0.00  constrain
  0.03  19356.29     6.83 25984049     0.00     0.00  av1_refining_search_8p_c
  0.03  19363.06     6.77 405993727     0.00     0.00  av1_get_fwd_txfm_cfg
  0.03  19369.78     6.73 3461161823     0.00     0.00  clamp64
  0.03  19376.44     6.66 80819216     0.00     0.00  av1_fidentity32_c
  0.03  19382.82     6.38 813251510     0.00     0.00  interp_cubic
  0.03  19388.90     6.09 281656716     0.00     0.00  av1_highbd_inv_txfm_add_c
  0.03  19394.96     6.06 281656716     0.00     0.00  get_txh_idx
  0.03  19400.94     5.98 406625755     0.00     0.00  av1_model_rd_curvfit
  0.03  19406.90     5.96      174     0.03     0.03  aom_nonmax_suppression
  0.03  19412.80     5.90 30879135     0.00     0.00  av1_nn_softmax
  0.03  19418.59     5.79 10078062     0.00     0.00  av1_block_error_c
  0.03  19424.22     5.64 31663453     0.00     0.00  av1_get_nz_map_contexts_c
  0.03  19429.74     5.52 30819269     0.00     0.00  prune_tx_2D
  0.03  19435.26     5.52 259100228     0.00     0.00  av1_fadst4_new
  0.03  19440.77     5.52 12116485     0.00     0.00  av1_diamond_search_sad_c
  0.03  19446.28     5.51 281656716     0.00     0.00  av1_get_inv_txfm_cfg
  0.03  19451.69     5.41 811987454     0.00     0.00  fwd_txfm_type_to_func
  0.03  19457.06     5.37 2581220798     0.00     0.00  get_msb
  0.03  19462.34     5.28 359546107     0.00     0.00  av1_optimize_b
  0.03  19467.57     5.23 293543147     0.00     0.00  av1_get_tx_type
  0.03  19472.71     5.14 405993727     0.00     0.00  av1_highbd_fwd_txfm
  0.03  19477.74     5.03 295396151     0.00     0.00  av1_convolve_2d_copy_sr_c
  0.02  19482.70     4.96 356896300     0.00     0.00  get_tx_type_cost
  0.02  19487.44     4.74 212732406     0.00     0.00  model_rd_for_sb_with_curvfit
  0.02  19492.17     4.73 241825896     0.00     0.00  av1_fdct4_new
  0.02  19496.82     4.65  2380679     0.00     0.00  smooth_predictor
  0.02  19501.39     4.57 62434536     0.00     0.00  av1_iidentity32_c
  0.02  19505.91     4.52 203495720     0.00     0.00  av1_iadst4_new
  0.02  19510.33     4.42 490738604     0.00     0.00  upsampled_pref_error
  0.02  19514.65     4.32 380930708     0.00     0.00  av1_convolve_2d_facade
  0.02  19518.91     4.26 281656716     0.00     0.00  av1_get_ext_tx_set_type
  0.02  19523.16     4.25 97452572     0.00     0.00  get_txb_ctx
  0.02  19527.30     4.14 355579099     0.00     0.00  clamp_mv_to_umv_border_sb
  0.02  19531.33     4.03 563313432     0.00     0.00  inv_txfm_type_to_func
  0.02  19535.34     4.02 561829388     0.00     0.00  is_comp_rd_match
  0.02  19539.14     3.80 171062888     0.00     0.00  av1_idct4_new
  0.02  19542.89     3.75 608185328     0.00     0.00  get_txb_dimensions
  0.02  19546.58     3.69 74497100     0.00     0.00  interpolation_filter_rd
  0.02  19550.25     3.67   478107     0.00     0.04  av1_rd_pick_inter_mode_sb
  0.02  19553.92     3.67 396554804     0.00     0.00  av1_get_ext_tx_set_type
  0.02  19557.57     3.65 22083962     0.00     0.00  handle_inter_mode
  0.02  19561.13     3.56  3416273     0.00     0.00  av1_filter_intra_predictor_c
  0.02  19564.65     3.52 918061992     0.00     0.00  mv_cost
  0.02  19568.17     3.52 731422983     0.00     0.00  av1_get_tx_scale
  0.02  19571.61     3.45 355579099     0.00     0.00  calc_subpel_params
  0.02  19575.04     3.43 2598854295     0.00     0.00  range_check_value
  0.02  19578.28     3.24 126783192     0.00     0.00  get_lower_levels_ctx_general
  0.02  19581.50     3.22  8673186     0.00     0.00  pick_wedge
  0.02  19584.70     3.20 881461760     0.00     0.00  error_measure
  0.02  19587.84     3.14   210130     0.00     0.00  cfl_store_block
  0.02  19590.94     3.11 37184361     0.00     0.00  select_tx_block
  0.02  19594.04     3.10   894992     0.00     0.00  av1_inv_txfm2d_add_32x8_c
  0.02  19597.11     3.07                             range_check_value
  0.01  19600.08     2.97 281656716     0.00     0.00  av1_inverse_transform_block
  0.01  19603.02     2.94 13899113     0.00     0.00  find_tx_size_rd_records
  0.01  19605.94     2.92 359546107     0.00     0.00  av1_quantize_fp_facade
  0.01  19608.86     2.92 1289264896     0.00     0.00  sign
  0.01  19611.78     2.92 405794564     0.00     0.00  av1_get_ext_tx_set_type
  0.01  19614.69     2.91 702826833     0.00     0.00  av1_get_ext_tx_set_type
  0.01  19617.48     2.79 274808014     0.00     0.00  pixel_dist_visible_only
  0.01  19620.18     2.70 380930708     0.00     0.00  av1_make_inter_predictor
  0.01  19622.86     2.68   915361     0.00     0.00  av1_calc_frame_error_c
  0.01  19625.51     2.65 380930708     0.00     0.00  inter_predictor
  0.01  19628.06     2.55 126783192     0.00     0.00  update_coeff_general
  0.01  19630.59     2.53 1081048656     0.00     0.00  is_cur_buf_hbd
  0.01  19633.12     2.53 405993727     0.00     0.00  get_flip_cfg
  0.01  19635.62     2.50 18660208     0.00     0.00  motion_mode_rd
  0.01  19638.09     2.47                             intra_mode_to_tx_type
  0.01  19640.55     2.46 226682044     0.00     0.00  get_conv_params_no_round
  0.01  19642.96     2.41 274808014     0.00     0.00  pixel_dist
  0.01  19645.34     2.38 62707037     0.00     0.00  block_rd_txfm
  0.01  19647.72     2.38 73340265     0.00     0.00  av1_nn_output_prec_reduce
  0.01  19650.06     2.35 25018871     0.00     0.00  masked_compound_type_rd
  0.01  19652.39     2.33 12987244     0.00     0.00  compound_type_rd
  0.01  19654.65     2.26 1459405858     0.00     0.00  av1_get_adjusted_tx_size
  0.01  19656.89     2.24 555624335     0.00     0.00  is_mv_in
  0.01  19659.13     2.24  8745419     0.00     0.00  build_smooth_interintra_mask
  0.01  19661.34     2.22 544804700     0.00     0.00  mv_err_cost
  0.01  19663.51     2.17 25207872     0.00     0.00  build_intra_predictors
  0.01  19665.65     2.14 208721517     0.00     0.00  av1_dist_wtd_comp_weight_assign
  0.01  19667.79     2.14 12987244     0.00     0.00  find_comp_rd_in_stats
  0.01  19669.93     2.14 380930708     0.00     0.00  revert_scale_extra_bits
  0.01  19672.06     2.13                             intra_mode_to_tx_type
  0.01  19674.12     2.06 199187541     0.00     0.00  build_inter_predictors_for_plane
  0.01  19676.16     2.05 20157663     0.00     0.00  interpolation_filter_search
  0.01  19678.18     2.02 52571674     0.00     0.00  av1_foreach_transformed_block_in_plane
  0.01  19680.18     2.00 281656716     0.00     0.00  get_flip_cfg
  0.01  19682.16     1.98 281656716     0.00     0.00  init_txfm_param
  0.01  19684.10     1.94 223959545     0.00     0.00  calculate_sse
  0.01  19686.01     1.91 380930708     0.00     0.00  av1_init_inter_params
  0.01  19687.89     1.89 352128085     0.00     0.00  get_ext_tx_types
  0.01  19689.77     1.88 611986195     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  19691.61     1.84 396084068     0.00     0.00  av1_get_max_eob
  0.01  19693.43     1.82 761861416     0.00     0.00  av1_get_interp_filter_params_with_block_size
  0.01  19695.20     1.77 235299787     0.00     0.00  is_eligible_distance
  0.01  19696.94     1.74 336620433     0.00     0.00  av1_init_warp_params
  0.01  19698.67     1.73 918061992     0.00     0.00  av1_get_mv_joint
  0.01  19700.37     1.70 43584814     0.00     0.00  txfm_yrd
  0.01  19702.04     1.68 345289754     0.00     0.00  is_global_mv_block
  0.01  19703.69     1.65 346991638     0.00     0.00  mvsad_err_cost
  0.01  19705.32     1.63  4463906     0.00     0.00  joint_motion_search
  0.01  19706.94     1.62 306016885     0.00     0.00  aom_convolve8_vert_c
  0.01  19708.54     1.60 702671251     0.00     0.00  clamp
  0.01  19710.14     1.60 277938869     0.00     0.00  set_dc_sign
  0.01  19711.72     1.58                             aom_highbd_convolve_copy_c
  0.01  19713.29     1.58 305969310     0.00     0.00  aom_convolve8_horiz_c
  0.01  19714.86     1.57 465932401     0.00     0.00  pre
  0.01  19716.43     1.57 712570898     0.00     0.00  clamp
  0.01  19717.99     1.56 361869437     0.00     0.00  get_txsize_entropy_ctx
  0.01  19719.52     1.53 297170827     0.00     0.00  av1_merge_rd_stats
  0.01  19721.04     1.52 505748477     0.00     0.00  av1_get_interp_filter_subpel_kernel
  0.01  19722.55     1.51 126308636     0.00     0.00  set_blk_skip
  0.01  19724.02     1.47 868847616     0.00     0.00  clip_pixel
  0.01  19725.48     1.47 16792134     0.00     0.00  predict_skip_flag
  0.01  19726.94     1.46 265579535     0.00     0.00  aom_variance8x8_c
  0.01  19728.40     1.46  2193916     0.00     0.00  av1_dr_prediction_z2_c
  0.01  19729.83     1.43 37008513     0.00     0.00  try_tx_block_no_split
  0.01  19731.26     1.43 281656716     0.00     0.00  inv_txfm2d_add_facade
  0.01  19732.68     1.42 553707079     0.00     0.00  av1_invalid_rd_stats
  0.01  19734.10     1.42 56931309     0.00     0.00  av1_make_masked_inter_predictor
  0.01  19735.51     1.41 18624275     0.00     0.00  calc_interp_skip_pred_flag
  0.01  19736.90     1.39 247608918     0.00     0.00  av1_get_txb_size_index
  0.01  19738.28     1.38      145     0.01     0.16  av1_determine_correspondence
  0.01  19739.65     1.37  4858566     0.00     0.00  aom_blend_a64_hmask_c
  0.01  19741.01     1.37 36311682     0.00     0.00  estimate_yrd_for_sb
  0.01  19742.37     1.36 109417769     0.00     0.00  pixel_diff_dist
  0.01  19743.72     1.35 405993727     0.00     0.00  av1_lowbd_fwd_txfm_c
  0.01  19745.06     1.34 350241716     0.00     0.00  get_ext_tx_set
  0.01  19746.39     1.33 253069288     0.00     0.00  get_plane_block_size
  0.01  19747.71     1.32 10251458     0.00     0.00  setup_ref_mv_list
  0.01  19749.00     1.30 501220392     0.00     0.00  is_cur_buf_hbd
  0.01  19750.29     1.29 173427921     0.00     0.00  aom_comp_mask_upsampled_pred_c
  0.01  19751.57     1.28        1     1.28     1.28  av1_get_global_headers
  0.01  19752.85     1.28 92372396     0.00     0.00  av1_fidentity4_c
  0.01  19754.11     1.26 567513794     0.00     0.00  av1_init_rd_stats
  0.01  19755.36     1.25 190687051     0.00     0.00  highbd_fwd_txfm_8x8
  0.01  19756.60     1.24 405993727     0.00     0.00  av1_fwd_txfm
  0.01  19757.84     1.24 52451565     0.00     0.00  txfm_rd_in_plane
  0.01  19759.07     1.24 129094079     0.00     0.00  restore_dst_buf
  0.01  19760.30     1.23 388602066     0.00     0.00  get_txb_bwl
  0.01  19761.52     1.22 199187541     0.00     0.00  is_chroma_reference
  0.01  19762.73     1.21 397492433     0.00     0.00  is_cur_buf_hbd
  0.01  19763.94     1.21 187843030     0.00     0.00  update_skip
  0.01  19765.14     1.21 18624275     0.00     0.00  fast_dual_interp_filter_rd
  0.01  19766.34     1.20 363101216     0.00     0.00  get_buf_from_mv
  0.01  19767.53     1.19                             aom_highbd_lpf_vertical_14_dual_c
  0.01  19768.69     1.16 34411305     0.00     0.00  get_plane_type
  0.01  19769.84     1.15 15136211     0.00     0.00  select_tx_size_and_type
  0.01  19770.98     1.14 355579099     0.00     0.00  clamp_mv
  0.01  19772.12     1.14 94654763     0.00     0.00  get_switchable_rate
  0.01  19773.25     1.13 21167543     0.00     0.00  txfm_search
  0.01  19774.37     1.13 60718800     0.00     0.00  av1_iidentity4_c
  0.01  19775.49     1.12 388602066     0.00     0.00  get_txb_high
  0.01  19776.61     1.12 80593327     0.00     0.00  txfm_partition_context
  0.01  19777.72     1.11   478107     0.00     0.00  init_inter_mode_search_state
  0.01  19778.81     1.09  2094444     0.00     0.00  av1_dr_prediction_z1_c
  0.01  19779.90     1.09 64429744     0.00     0.00  av1_subtract_plane
  0.01  19780.97     1.07 135127206     0.00     0.00  interp_model_rd_eval
  0.01  19782.03     1.06 228378361     0.00     0.00  av1_allow_warp
  0.01  19783.08     1.05 20506140     0.00     0.00  pick_tx_size_type_yrd
  0.01  19784.12     1.05 179026179     0.00     0.00  get_plane_block_size
  0.01  19785.16     1.04 117379641     0.00     0.00  update_txk_array
  0.01  19786.18     1.02 677964465     0.00     0.00  is_inter_block
  0.01  19787.19     1.01  7247288     0.00     0.00  av1_filter_intra_edge_c
  0.01  19788.19     1.00 405223569     0.00     0.00  av1_get_adjusted_tx_size
  0.01  19789.19     1.00 405993727     0.00     0.00  get_rect_tx_log_ratio
  0.00  19790.18     0.99 931864802     0.00     0.00  sp
  0.00  19791.16     0.98 79783434     0.00     0.00  get_qc_dqc_low
  0.00  19792.13     0.98  7638852     0.00     0.00  try_tx_block_split
  0.00  19793.10     0.97 190687051     0.00     0.00  av1_fwd_txfm2d_8x8_c
  0.00  19794.07     0.97 37008513     0.00     0.00  tx_type_rd
  0.00  19795.03     0.96 10794589     0.00     0.00  init_rd_record_tree
  0.00  19795.98     0.95 75777138     0.00     0.00  av1_get_pred_context_switchable_interp
  0.00  19796.92     0.94     2250     0.00     0.00  search_one_dual
  0.00  19797.85     0.94 296614920     0.00     0.00  av1_get_contiguous_soft_mask
  0.00  19798.78     0.93 356938613     0.00     0.00  get_txb_wide
  0.00  19799.69     0.91 479217158     0.00     0.00  av1_is_scaled
  0.00  19800.59     0.90 17300353     0.00     0.00  find_mb_rd_info
  0.00  19801.48     0.90 11612339     0.00     0.00  get_mean_dev_features
  0.00  19802.37     0.89 36982131     0.00     0.00  inter_mode_search_order_independent_skip
  0.00  19803.25     0.88 105747317     0.00     0.00  get_br_cost_with_diff
  0.00  19804.12     0.87 176399851     0.00     0.00  av1_enc_build_inter_predictor
  0.00  19804.98     0.86        1     0.86     0.87  av1_qm_init
  0.00  19805.83     0.85 281656716     0.00     0.00  get_txw_idx
  0.00  19806.68     0.85 96160366     0.00     0.00  get_relative_dist
  0.00  19807.49     0.81 357204684     0.00     0.00  get_default_scan
  0.00  19808.29     0.81 380930708     0.00     0.00  has_scale
  0.00  19809.09     0.80 479217158     0.00     0.00  av1_get_filter
  0.00  19809.89     0.80 54246754     0.00     0.00  clamp_mv_to_umv_border_sb
  0.00  19810.67     0.78 405993727     0.00     0.00  set_flip_cfg
  0.00  19811.45     0.78 120166058     0.00     0.00  av1_get_skip_context
  0.00  19812.23     0.78 11922013     0.00     0.00  compound_single_motion_search
  0.00  19813.00     0.77  3069009     0.00     0.00  aom_blend_a64_vmask_c
  0.00  19813.77     0.77 30800927     0.00     0.00  build_cur_mv
  0.00  19814.53     0.76 12727353     0.00     0.00  pick_interinter_seg
  0.00  19815.27     0.74 25207872     0.00     0.00  av1_predict_intra_block
  0.00  19816.00     0.73 396691472     0.00     0.00  is_inter_block
  0.00  19816.73     0.73 60303098     0.00     0.00  get_dev
  0.00  19817.44     0.72 354267954     0.00     0.00  av1_quantize_fp_c
  0.00  19818.14     0.70 479217158     0.00     0.00  is_intrabc_block
  0.00  19818.84     0.70 293543147     0.00     0.00  get_plane_type
  0.00  19819.54     0.70 145389431     0.00     0.00  is_masked_compound_type
  0.00  19820.24     0.70 103134348     0.00     0.00  av1_broadcast_interp_filter
  0.00  19820.94     0.70 96257827     0.00     0.00  aom_variance16x16_c
  0.00  19821.64     0.70 80800083     0.00     0.00  inter_mode_compatible_skip
  0.00  19822.34     0.70 655870697     0.00     0.00  is_inter_block
  0.00  19823.03     0.70 281656716     0.00     0.00  av1_get_max_eob
  0.00  19823.73     0.70 58792482     0.00     0.00  get_drl_cost
  0.00  19824.42     0.69 259100228     0.00     0.00  sinpi_arr
  0.00  19825.11     0.69 23791145     0.00     0.00  txfm_partition_update
  0.00  19825.80     0.69 82629776     0.00     0.00  paeth_predictor_single
  0.00  19826.49     0.69 23055968     0.00     0.00  add_tpl_ref_mv
  0.00  19827.17     0.68 25454706     0.00     0.00  av1_build_inter_predictors_for_planes_single_buf
  0.00  19827.84     0.68 611986195     0.00     0.00  get_filter_offset
  0.00  19828.51     0.67 71448601     0.00     0.00  av1_get_ref_mv_from_stack
  0.00  19829.18     0.67 396084068     0.00     0.00  get_default_scan
  0.00  19829.85     0.67 22083962     0.00     0.00  ref_mv_idx_to_search
  0.00  19830.52     0.67 355579099     0.00     0.00  av1_is_scaled
  0.00  19831.18     0.67 611986195     0.00     0.00  get_filter_base
  0.00  19831.84     0.66 48290417     0.00     0.00  get_this_mv
  0.00  19832.50     0.66 65922213     0.00     0.00  av1_get_ref_mv
  0.00  19833.15     0.66 56931309     0.00     0.00  build_masked_compound_no_round
  0.00  19833.80     0.65 355579099     0.00     0.00  av1_is_valid_scale
  0.00  19834.44     0.65 125312288     0.00     0.00  get_single_mode
  0.00  19835.09     0.65 69536869     0.00     0.00  get_plane_block_size
  0.00  19835.73     0.64 245502830     0.00     0.00  is_eligible_point
  0.00  19836.37     0.64 99942224     0.00     0.00  get_br_cost
  0.00  19837.01     0.64 51881260     0.00     0.00  is_nontrans_global_motion
  0.00  19837.64     0.63 82579281     0.00     0.00  av1_set_txb_context
  0.00  19838.26     0.62 396084068     0.00     0.00  get_scan
  0.00  19838.88     0.62 108416391     0.00     0.00  av1_highbd_inv_txfm_add_8x8_c
  0.00  19839.47     0.59 115035300     0.00     0.00  aom_variance16x8_c
  0.00  19840.06     0.59                             intra_mode_to_tx_type
  0.00  19840.65     0.59 131570976     0.00     0.00  clamp
  0.00  19841.24     0.59 12987244     0.00     0.00  compute_valid_comp_types
  0.00  19841.82     0.59 31449330     0.00     0.00  ref_mv_idx_early_breakout
  0.00  19842.41     0.59 25207872     0.00     0.00  has_top_right
  0.00  19842.99     0.58 25207872     0.00     0.00  has_bottom_left
  0.00  19843.56     0.57 45569920     0.00     0.00  max_block_wide
  0.00  19844.13     0.57 22040324     0.00     0.00  scan_col_mbmi
  0.00  19844.70     0.57 13575131     0.00     0.00  handle_newmv
  0.00  19845.26     0.57 103004138     0.00     0.00  get_uni_comp_ref_idx
  0.00  19845.82     0.56 479217158     0.00     0.00  av1_is_valid_scale
  0.00  19846.38     0.56 203089520     0.00     0.00  clip_pixel
  0.00  19846.94     0.56   957691     0.00     0.00  smooth_v_predictor
  0.00  19847.50     0.56                             intra_mode_to_tx_type
  0.00  19848.05     0.56 12987244     0.00     0.00  get_comp_index_context
  0.00  19848.61     0.56 184062680     0.00     0.00  av1_ref_frame_type
  0.00  19849.16     0.55 11612339     0.00     0.00  ml_predict_tx_split
  0.00  19849.71     0.55  5415829     0.00     0.00  single_motion_search
  0.00  19850.24     0.53 475784798     0.00     0.00  is_cur_buf_hbd
  0.00  19850.77     0.53 31399878     0.00     0.00  av1_set_mv_search_range
  0.00  19851.30     0.53 281656716     0.00     0.00  get_rect_tx_log_ratio
  0.00  19851.83     0.53   981729     0.00     0.00  obmc_diamond_search_sad
  0.00  19852.35     0.53 356924306     0.00     0.00  set_levels
  0.00  19852.88     0.53 51805115     0.00     0.00  av1_is_interp_needed
  0.00  19853.40     0.52 281656716     0.00     0.00  is_cur_buf_hbd
  0.00  19853.92     0.52 281656716     0.00     0.00  set_flip_cfg
  0.00  19854.44     0.52   940502     0.00     0.00  smooth_h_predictor
  0.00  19854.95     0.52 16492376     0.00     0.00  build_wedge_inter_predictor_from_buf
  0.00  19855.46     0.51 145451330     0.00     0.00  get_ref_filter_type
